# ['﻿k', 'ca', 'no3', 'nh4']
1.955289840698242188e+01, 0.000000000000000000e+00, 1.434501743316650391e+01, 3.214108276367187500e+01
2.459854507446289062e+01, 0.000000000000000000e+00, 1.160909366607666016e+01, 2.752951049804687500e+01
2.008401298522949219e+01, 0.000000000000000000e+00, 1.426047229766845703e+01, 3.189607048034667969e+01
2.337598037719726562e+01, 0.000000000000000000e+00, 1.366871166229248047e+01, 2.953606224060058594e+01
2.093732452392578125e+01, 0.000000000000000000e+00, 1.395717334747314453e+01, 3.102348899841308594e+01
2.474378395080566406e+01, 0.000000000000000000e+00, 1.143100929260253906e+01, 2.742125701904296875e+01
2.114968681335449219e+01, 0.000000000000000000e+00, 1.380055618286132812e+01, 3.129412078857421875e+01
2.414972686767578125e+01, 0.000000000000000000e+00, 1.324762058258056641e+01, 2.874146842956542969e+01
2.187284088134765625e+01, 0.000000000000000000e+00, 1.369010448455810547e+01, 3.120771408081054688e+01
2.319395065307617188e+01, 0.000000000000000000e+00, 1.367235183715820312e+01, 2.990351676940917969e+01
2.202274703979492188e+01, 0.000000000000000000e+00, 1.361905574798583984e+01, 3.068182373046875000e+01
2.411410140991210938e+01, 0.000000000000000000e+00, 1.327952480316162109e+01, 2.874810409545898438e+01
2.076856803894042969e+01, 0.000000000000000000e+00, 1.394048500061035156e+01, 3.144969940185546875e+01
2.122236251831054688e+01, 0.000000000000000000e+00, 1.400365066528320312e+01, 3.123571777343750000e+01
2.403718948364257812e+01, 0.000000000000000000e+00, 1.336880874633789062e+01, 2.881432533264160156e+01
2.081029510498046875e+01, 0.000000000000000000e+00, 1.394659328460693359e+01, 3.141122627258300781e+01
2.469918060302734375e+01, 0.000000000000000000e+00, 1.142060470581054688e+01, 2.738058853149414062e+01
2.467426300048828125e+01, 0.000000000000000000e+00, 1.142886257171630859e+01, 2.733607673645019531e+01
2.096829605102539062e+01, 0.000000000000000000e+00, 1.402193832397460938e+01, 3.123117256164550781e+01
1.974650955200195312e+01, 0.000000000000000000e+00, 1.434640312194824219e+01, 3.201775360107421875e+01
2.048740768432617188e+01, 0.000000000000000000e+00, 1.415105628967285156e+01, 3.173732566833496094e+01
2.205574035644531250e+01, 0.000000000000000000e+00, 1.364450740814208984e+01, 3.068185043334960938e+01
2.404694747924804688e+01, 0.000000000000000000e+00, 1.333609199523925781e+01, 2.882944107055664062e+01
2.328658103942871094e+01, 0.000000000000000000e+00, 1.366326904296875000e+01, 2.956939506530761719e+01
2.121969604492187500e+01, 0.000000000000000000e+00, 1.387063026428222656e+01, 3.105329322814941406e+01
2.469727706909179688e+01, 0.000000000000000000e+00, 1.142272472381591797e+01, 2.737656593322753906e+01
2.273863601684570312e+01, 0.000000000000000000e+00, 1.369277667999267578e+01, 3.063244247436523438e+01
2.453567504882812500e+01, 0.000000000000000000e+00, 1.156882476806640625e+01, 2.750798225402832031e+01
2.415472030639648438e+01, 0.000000000000000000e+00, 1.355406188964843750e+01, 2.956533813476562500e+01
2.422106170654296875e+01, 0.000000000000000000e+00, 1.147141075134277344e+01, 2.702219390869140625e+01
2.117558670043945312e+01, 0.000000000000000000e+00, 1.401015567779541016e+01, 3.121269607543945312e+01
2.040211105346679688e+01, 0.000000000000000000e+00, 1.406909084320068359e+01, 3.162016296386718750e+01
2.038744735717773438e+01, 0.000000000000000000e+00, 1.421639728546142578e+01, 3.092665290832519531e+01
2.080223083496093750e+01, 0.000000000000000000e+00, 1.393850803375244141e+01, 3.148308944702148438e+01
2.135541725158691406e+01, 0.000000000000000000e+00, 1.386621379852294922e+01, 3.039588546752929688e+01
2.081322860717773438e+01, 0.000000000000000000e+00, 1.390517616271972656e+01, 3.143250465393066406e+01
2.458156776428222656e+01, 0.000000000000000000e+00, 1.161384010314941406e+01, 2.750043487548828125e+01
2.061633110046386719e+01, 0.000000000000000000e+00, 1.410778045654296875e+01, 3.130980873107910156e+01
2.019428825378417969e+01, 0.000000000000000000e+00, 1.426094436645507812e+01, 3.163223648071289062e+01
2.467280387878417969e+01, 0.000000000000000000e+00, 1.142939472198486328e+01, 2.734465217590332031e+01
2.057216453552246094e+01, 0.000000000000000000e+00, 1.416556167602539062e+01, 3.146983909606933594e+01
2.447848320007324219e+01, 0.000000000000000000e+00, 1.137706947326660156e+01, 2.740233039855957031e+01
2.301838493347167969e+01, 0.000000000000000000e+00, 1.366772556304931641e+01, 2.963833045959472656e+01
2.199355888366699219e+01, 0.000000000000000000e+00, 1.357923603057861328e+01, 3.062759208679199219e+01
2.245631217956542969e+01, 0.000000000000000000e+00, 1.356805515289306641e+01, 2.962205886840820312e+01
2.047260093688964844e+01, 0.000000000000000000e+00, 1.404989910125732422e+01, 3.101406097412109375e+01
2.294288825988769531e+01, 0.000000000000000000e+00, 1.364000988006591797e+01, 2.970861244201660156e+01
2.124953079223632812e+01, 0.000000000000000000e+00, 1.381051731109619141e+01, 3.085076332092285156e+01
2.521133422851562500e+01, 0.000000000000000000e+00, 1.190670680999755859e+01, 2.828263854980468750e+01
1.982269859313964844e+01, 0.000000000000000000e+00, 1.436794185638427734e+01, 3.205067443847656250e+01
1.989083480834960938e+01, 0.000000000000000000e+00, 1.426886749267578125e+01, 3.187203788757324219e+01
2.032516479492187500e+01, 0.000000000000000000e+00, 1.419206142425537109e+01, 3.085722351074218750e+01
1.956206893920898438e+01, 0.000000000000000000e+00, 1.435709095001220703e+01, 3.213328552246093750e+01
2.105452537536621094e+01, 0.000000000000000000e+00, 1.379972457885742188e+01, 3.060838317871093750e+01
2.105120468139648438e+01, 0.000000000000000000e+00, 1.377113437652587891e+01, 3.064958381652832031e+01
2.049122238159179688e+01, 0.000000000000000000e+00, 1.406278610229492188e+01, 3.103226280212402344e+01
2.158242416381835938e+01, 0.000000000000000000e+00, 1.363648128509521484e+01, 3.037206649780273438e+01
2.301805877685546875e+01, 0.000000000000000000e+00, 1.367904281616210938e+01, 2.961643791198730469e+01
1.984580612182617188e+01, 0.000000000000000000e+00, 1.435098171234130859e+01, 3.179203414916992188e+01
1.990148544311523438e+01, 0.000000000000000000e+00, 1.427016735076904297e+01, 3.184028053283691406e+01
2.420946693420410156e+01, 0.000000000000000000e+00, 1.168891334533691406e+01, 2.655635070800781250e+01
2.412291717529296875e+01, 0.000000000000000000e+00, 1.327018833160400391e+01, 2.873646736145019531e+01
2.095148658752441406e+01, 0.000000000000000000e+00, 1.395521354675292969e+01, 3.102044105529785156e+01
2.120145416259765625e+01, 0.000000000000000000e+00, 1.377154922485351562e+01, 3.084974861145019531e+01
1.943080902099609375e+01, 0.000000000000000000e+00, 1.432297039031982422e+01, 3.202539062500000000e+01
2.458593940734863281e+01, 0.000000000000000000e+00, 1.163271903991699219e+01, 2.750142669677734375e+01
1.984880256652832031e+01, 0.000000000000000000e+00, 1.435278987884521484e+01, 3.178325462341308594e+01
2.180320549011230469e+01, 0.000000000000000000e+00, 1.355450820922851562e+01, 3.055790710449218750e+01
1.998448562622070312e+01, 0.000000000000000000e+00, 1.429340744018554688e+01, 3.158214187622070312e+01
1.945603370666503906e+01, 0.000000000000000000e+00, 1.431317996978759766e+01, 3.206948089599609375e+01
2.025558853149414062e+01, 0.000000000000000000e+00, 1.418247985839843750e+01, 3.141802406311035156e+01
2.083183288574218750e+01, 0.000000000000000000e+00, 1.391805362701416016e+01, 3.145071029663085938e+01
2.069882583618164062e+01, 0.000000000000000000e+00, 1.409924411773681641e+01, 3.080638504028320312e+01
2.060866928100585938e+01, 0.000000000000000000e+00, 1.409523487091064453e+01, 3.132579421997070312e+01
2.096731567382812500e+01, 0.000000000000000000e+00, 1.403575134277343750e+01, 3.122409057617187500e+01
2.002862548828125000e+01, 0.000000000000000000e+00, 1.430256938934326172e+01, 3.103753471374511719e+01
2.185894012451171875e+01, 0.000000000000000000e+00, 1.370620822906494141e+01, 3.118427085876464844e+01
2.274313735961914062e+01, 0.000000000000000000e+00, 1.367981719970703125e+01, 3.066060066223144531e+01
2.139526748657226562e+01, 0.000000000000000000e+00, 1.386085319519042969e+01, 3.042038536071777344e+01
2.470907402038574219e+01, 0.000000000000000000e+00, 1.143404197692871094e+01, 2.738789367675781250e+01
2.268307876586914062e+01, 0.000000000000000000e+00, 1.365771198272705078e+01, 3.060560226440429688e+01
1.982893371582031250e+01, 0.000000000000000000e+00, 1.434564876556396484e+01, 3.174538803100585938e+01
2.006259918212890625e+01, 0.000000000000000000e+00, 1.427834892272949219e+01, 3.191374206542968750e+01
2.401716423034667969e+01, 0.000000000000000000e+00, 1.352765655517578125e+01, 2.946667671203613281e+01
2.158441162109375000e+01, 0.000000000000000000e+00, 1.385641098022460938e+01, 3.099637031555175781e+01
1.954522705078125000e+01, 0.000000000000000000e+00, 1.420059680938720703e+01, 3.118464851379394531e+01
1.961763954162597656e+01, 0.000000000000000000e+00, 1.428503036499023438e+01, 3.161250877380371094e+01
1.978093147277832031e+01, 0.000000000000000000e+00, 1.407544040679931641e+01, 3.119293212890625000e+01
2.403074836730957031e+01, 0.000000000000000000e+00, 1.351454544067382812e+01, 2.950578498840332031e+01
2.122842025756835938e+01, 0.000000000000000000e+00, 1.389919757843017578e+01, 3.102944755554199219e+01
1.950804901123046875e+01, 0.000000000000000000e+00, 1.433670997619628906e+01, 3.209579467773437500e+01
2.095856857299804688e+01, 0.000000000000000000e+00, 1.401500415802001953e+01, 3.167139434814453125e+01
2.102791595458984375e+01, 0.000000000000000000e+00, 1.399902820587158203e+01, 3.063007354736328125e+01
1.990113449096679688e+01, 0.000000000000000000e+00, 1.435651493072509766e+01, 3.185535621643066406e+01
2.117998504638671875e+01, 0.000000000000000000e+00, 1.395689773559570312e+01, 3.108904457092285156e+01
2.193165779113769531e+01, 0.000000000000000000e+00, 1.341362094879150391e+01, 3.077312469482421875e+01
2.153156089782714844e+01, 0.000000000000000000e+00, 1.361168289184570312e+01, 3.032761955261230469e+01
2.420016098022460938e+01, 0.000000000000000000e+00, 1.321132183074951172e+01, 2.878875732421875000e+01
2.330350685119628906e+01, 0.000000000000000000e+00, 1.368657779693603516e+01, 2.954922676086425781e+01
2.423869132995605469e+01, 0.000000000000000000e+00, 1.306296539306640625e+01, 2.847463798522949219e+01
2.450082969665527344e+01, 0.000000000000000000e+00, 1.137910938262939453e+01, 2.743817520141601562e+01
2.060129928588867188e+01, 0.000000000000000000e+00, 1.407260513305664062e+01, 3.119178390502929688e+01
2.054309082031250000e+01, 0.000000000000000000e+00, 1.416105937957763672e+01, 3.178816986083984375e+01
2.426119232177734375e+01, 0.000000000000000000e+00, 1.306142234802246094e+01, 2.844873428344726562e+01
2.337305259704589844e+01, 0.000000000000000000e+00, 1.366754722595214844e+01, 2.959662055969238281e+01
2.522353744506835938e+01, 0.000000000000000000e+00, 1.194566917419433594e+01, 2.827276802062988281e+01
2.111143875122070312e+01, 0.000000000000000000e+00, 1.377388858795166016e+01, 3.125778007507324219e+01
2.209372520446777344e+01, 0.000000000000000000e+00, 1.363848495483398438e+01, 3.066703987121582031e+01
1.985923576354980469e+01, 0.000000000000000000e+00, 1.435882282257080078e+01, 3.179222869873046875e+01
1.961420822143554688e+01, 0.000000000000000000e+00, 1.428753280639648438e+01, 3.156608200073242188e+01
2.470109558105468750e+01, 0.000000000000000000e+00, 1.141848278045654297e+01, 2.738458442687988281e+01
2.424277305603027344e+01, 0.000000000000000000e+00, 1.308104324340820312e+01, 2.847013092041015625e+01
2.208062362670898438e+01, 0.000000000000000000e+00, 1.365657901763916016e+01, 3.069840812683105469e+01
1.948286628723144531e+01, 0.000000000000000000e+00, 1.433768749237060547e+01, 3.206079864501953125e+01
2.473470497131347656e+01, 0.000000000000000000e+00, 1.146946620941162109e+01, 2.749197387695312500e+01
1.947564125061035156e+01, 0.000000000000000000e+00, 1.433128166198730469e+01, 3.207066345214843750e+01
2.407647705078125000e+01, 0.000000000000000000e+00, 1.334303951263427734e+01, 2.883763122558593750e+01
2.039298629760742188e+01, 0.000000000000000000e+00, 1.405834770202636719e+01, 3.165745735168457031e+01
2.108987426757812500e+01, 0.000000000000000000e+00, 1.376228523254394531e+01, 3.126611900329589844e+01
2.141359138488769531e+01, 0.000000000000000000e+00, 1.390509700775146484e+01, 3.145559692382812500e+01
2.297769546508789062e+01, 0.000000000000000000e+00, 1.361834144592285156e+01, 2.981995010375976562e+01
2.431604766845703125e+01, 0.000000000000000000e+00, 1.304280090332031250e+01, 2.849234390258789062e+01
2.471455383300781250e+01, 0.000000000000000000e+00, 1.143065357208251953e+01, 2.738853645324707031e+01
2.013980102539062500e+01, 0.000000000000000000e+00, 1.419458770751953125e+01, 3.173525428771972656e+01
1.985866737365722656e+01, 0.000000000000000000e+00, 1.428029537200927734e+01, 3.146430587768554688e+01
2.453036880493164062e+01, 0.000000000000000000e+00, 1.136755466461181641e+01, 2.741580200195312500e+01
1.971581459045410156e+01, 0.000000000000000000e+00, 1.427490139007568359e+01, 3.110799217224121094e+01
1.989849853515625000e+01, 0.000000000000000000e+00, 1.428149509429931641e+01, 3.146387290954589844e+01
2.441164016723632812e+01, 0.000000000000000000e+00, 1.153584384918212891e+01, 2.717400932312011719e+01
2.068781852722167969e+01, 0.000000000000000000e+00, 1.411292076110839844e+01, 3.076048469543457031e+01
2.188787078857421875e+01, 0.000000000000000000e+00, 1.368849754333496094e+01, 3.121609497070312500e+01
2.297062683105468750e+01, 0.000000000000000000e+00, 1.366773796081542969e+01, 2.977673339843750000e+01
2.102486610412597656e+01, 0.000000000000000000e+00, 1.399985599517822266e+01, 3.064813232421875000e+01
2.005922508239746094e+01, 0.000000000000000000e+00, 1.430282688140869141e+01, 3.104110145568847656e+01
2.080563926696777344e+01, 0.000000000000000000e+00, 1.389256286621093750e+01, 3.144874191284179688e+01
2.053890991210937500e+01, 0.000000000000000000e+00, 1.423168849945068359e+01, 3.153529167175292969e+01
1.963939666748046875e+01, 0.000000000000000000e+00, 1.428656291961669922e+01, 3.160108757019042969e+01
2.089499282836914062e+01, 0.000000000000000000e+00, 1.406046772003173828e+01, 3.131666946411132812e+01
2.104105758666992188e+01, 0.000000000000000000e+00, 1.399870204925537109e+01, 3.063679504394531250e+01
2.203859519958496094e+01, 0.000000000000000000e+00, 1.363329124450683594e+01, 3.071863746643066406e+01
2.056373596191406250e+01, 0.000000000000000000e+00, 1.413957500457763672e+01, 3.149459266662597656e+01
1.997716522216796875e+01, 0.000000000000000000e+00, 1.428606986999511719e+01, 3.100472831726074219e+01
2.472209167480468750e+01, 0.000000000000000000e+00, 1.149307537078857422e+01, 2.746389770507812500e+01
2.138745880126953125e+01, 0.000000000000000000e+00, 1.355489349365234375e+01, 3.109361267089843750e+01
2.447664260864257812e+01, 0.000000000000000000e+00, 1.152056694030761719e+01, 2.715442466735839844e+01
2.121424102783203125e+01, 0.000000000000000000e+00, 1.378554630279541016e+01, 3.085826492309570312e+01
2.035683059692382812e+01, 0.000000000000000000e+00, 1.418937015533447266e+01, 3.089384078979492188e+01
2.051335525512695312e+01, 0.000000000000000000e+00, 1.415093326568603516e+01, 3.179084968566894531e+01
1.992132568359375000e+01, 0.000000000000000000e+00, 1.426864528656005859e+01, 3.186483001708984375e+01
2.066888046264648438e+01, 0.000000000000000000e+00, 1.410035324096679688e+01, 3.076424407958984375e+01
1.986941909790039062e+01, 0.000000000000000000e+00, 1.437584590911865234e+01, 3.176450920104980469e+01
2.085677719116210938e+01, 0.000000000000000000e+00, 1.404851341247558594e+01, 3.127314949035644531e+01
2.109233856201171875e+01, 0.000000000000000000e+00, 1.381123352050781250e+01, 3.065208625793457031e+01
2.048859024047851562e+01, 0.000000000000000000e+00, 1.422334003448486328e+01, 3.152202224731445312e+01
2.022762107849121094e+01, 0.000000000000000000e+00, 1.422598552703857422e+01, 3.142762756347656250e+01
2.182817268371582031e+01, 0.000000000000000000e+00, 1.339622402191162109e+01, 3.083316421508789062e+01
2.179399681091308594e+01, 0.000000000000000000e+00, 1.366745185852050781e+01, 3.112777519226074219e+01
2.118190574645996094e+01, 0.000000000000000000e+00, 1.385911464691162109e+01, 3.100960350036621094e+01
1.949460411071777344e+01, 0.000000000000000000e+00, 1.432887744903564453e+01, 3.209558105468750000e+01
2.416016769409179688e+01, 0.000000000000000000e+00, 1.328476142883300781e+01, 2.878047180175781250e+01
2.273791503906250000e+01, 0.000000000000000000e+00, 1.360567188262939453e+01, 2.984172821044921875e+01
2.198573303222656250e+01, 0.000000000000000000e+00, 1.362337493896484375e+01, 3.066655349731445312e+01
2.056948089599609375e+01, 0.000000000000000000e+00, 1.416473388671875000e+01, 3.145105552673339844e+01
2.180766487121582031e+01, 0.000000000000000000e+00, 1.366652297973632812e+01, 3.116829681396484375e+01
2.401379776000976562e+01, 0.000000000000000000e+00, 1.333196163177490234e+01, 2.884930419921875000e+01
2.042200279235839844e+01, 0.000000000000000000e+00, 1.408315181732177734e+01, 3.165801429748535156e+01
2.188787078857421875e+01, 0.000000000000000000e+00, 1.368849754333496094e+01, 3.121609497070312500e+01
2.108987426757812500e+01, 0.000000000000000000e+00, 1.376228523254394531e+01, 3.126611900329589844e+01
2.138781356811523438e+01, 0.000000000000000000e+00, 1.387776565551757812e+01, 3.042223358154296875e+01
1.969859313964843750e+01, 0.000000000000000000e+00, 1.426801967620849609e+01, 3.107186317443847656e+01
2.028768920898437500e+01, 0.000000000000000000e+00, 1.419054889678955078e+01, 3.142779541015625000e+01
2.474378395080566406e+01, 0.000000000000000000e+00, 1.143100929260253906e+01, 2.742125701904296875e+01
2.103775405883789062e+01, 0.000000000000000000e+00, 1.399885463714599609e+01, 3.062073516845703125e+01
2.118860054016113281e+01, 0.000000000000000000e+00, 1.378849983215332031e+01, 3.083424568176269531e+01
2.084134483337402344e+01, 0.000000000000000000e+00, 1.390304851531982422e+01, 3.144864082336425781e+01
1.952470397949218750e+01, 0.000000000000000000e+00, 1.434419536590576172e+01, 3.211483001708984375e+01
2.094983482360839844e+01, 0.000000000000000000e+00, 1.395723533630371094e+01, 3.105032348632812500e+01
2.106054496765136719e+01, 0.000000000000000000e+00, 1.399737834930419922e+01, 3.064149475097656250e+01
2.004234313964843750e+01, 0.000000000000000000e+00, 1.429745388031005859e+01, 3.105158805847167969e+01
1.987323760986328125e+01, 0.000000000000000000e+00, 1.425752544403076172e+01, 3.185157775878906250e+01
2.005266189575195312e+01, 0.000000000000000000e+00, 1.430505943298339844e+01, 3.104265975952148438e+01
2.076472091674804688e+01, 0.000000000000000000e+00, 1.398495769500732422e+01, 3.090922546386718750e+01
2.153991317749023438e+01, 0.000000000000000000e+00, 1.373677349090576172e+01, 3.091758728027343750e+01
2.122999382019042969e+01, 0.000000000000000000e+00, 1.378203010559082031e+01, 3.083991432189941406e+01
2.109395790100097656e+01, 0.000000000000000000e+00, 1.377921485900878906e+01, 3.064021873474121094e+01
2.060520362854003906e+01, 0.000000000000000000e+00, 1.404453563690185547e+01, 3.119982910156250000e+01
2.051341629028320312e+01, 0.000000000000000000e+00, 1.423542499542236328e+01, 3.153961181640625000e+01
2.053820228576660156e+01, 0.000000000000000000e+00, 1.424694347381591797e+01, 3.154785728454589844e+01
2.140221214294433594e+01, 0.000000000000000000e+00, 1.385972213745117188e+01, 3.041890716552734375e+01
1.983236122131347656e+01, 0.000000000000000000e+00, 1.434314823150634766e+01, 3.179181480407714844e+01
2.251213836669921875e+01, 0.000000000000000000e+00, 1.358785343170166016e+01, 2.962893295288085938e+01
2.406890487670898438e+01, 0.000000000000000000e+00, 1.352930259704589844e+01, 2.955785751342773438e+01
1.973946762084960938e+01, 0.000000000000000000e+00, 1.434669876098632812e+01, 3.204611206054687500e+01
2.445144271850585938e+01, 0.000000000000000000e+00, 1.150735664367675781e+01, 2.691868972778320312e+01
2.136953735351562500e+01, 0.000000000000000000e+00, 1.354170322418212891e+01, 3.107557106018066406e+01
2.008373451232910156e+01, 0.000000000000000000e+00, 1.427672290802001953e+01, 3.189975929260253906e+01
2.117420005798339844e+01, 0.000000000000000000e+00, 1.393001461029052734e+01, 3.115673637390136719e+01
2.063023567199707031e+01, 0.000000000000000000e+00, 1.408478260040283203e+01, 3.120558547973632812e+01
1.955765533447265625e+01, 0.000000000000000000e+00, 1.417163372039794922e+01, 3.138296890258789062e+01
2.094993209838867188e+01, 0.000000000000000000e+00, 1.395633316040039062e+01, 3.103921508789062500e+01
2.110898971557617188e+01, 0.000000000000000000e+00, 1.377561187744140625e+01, 3.128429222106933594e+01
2.066513442993164062e+01, 0.000000000000000000e+00, 1.411619472503662109e+01, 3.077216911315917969e+01
2.050805664062500000e+01, 0.000000000000000000e+00, 1.412956237792968750e+01, 3.144374465942382812e+01
2.453133010864257812e+01, 0.000000000000000000e+00, 1.135539913177490234e+01, 2.742797279357910156e+01
2.114720916748046875e+01, 0.000000000000000000e+00, 1.391845607757568359e+01, 3.114773941040039062e+01
2.116116333007812500e+01, 0.000000000000000000e+00, 1.387782001495361328e+01, 3.100328636169433594e+01
2.413289642333984375e+01, 0.000000000000000000e+00, 1.323515605926513672e+01, 2.873953819274902344e+01
2.045167541503906250e+01, 0.000000000000000000e+00, 1.412910842895507812e+01, 3.179399108886718750e+01
2.113489532470703125e+01, 0.000000000000000000e+00, 1.398520088195800781e+01, 3.120286369323730469e+01
2.136981010437011719e+01, 0.000000000000000000e+00, 1.384817790985107422e+01, 3.039257431030273438e+01
2.179484939575195312e+01, 0.000000000000000000e+00, 1.368327999114990234e+01, 3.115617942810058594e+01
2.533047103881835938e+01, 0.000000000000000000e+00, 1.191793918609619141e+01, 2.841377067565917969e+01
2.081234931945800781e+01, 0.000000000000000000e+00, 1.410059261322021484e+01, 3.137163162231445312e+01
2.086452484130859375e+01, 0.000000000000000000e+00, 1.392987537384033203e+01, 3.147700119018554688e+01
2.137375640869140625e+01, 0.000000000000000000e+00, 1.391045665740966797e+01, 3.143111228942871094e+01
2.032244873046875000e+01, 0.000000000000000000e+00, 1.419936656951904297e+01, 3.145646858215332031e+01
2.097195434570312500e+01, 0.000000000000000000e+00, 1.394138240814208984e+01, 3.106396675109863281e+01
1.973361206054687500e+01, 0.000000000000000000e+00, 1.427786922454833984e+01, 3.113296699523925781e+01
2.000621414184570312e+01, 0.000000000000000000e+00, 1.428939914703369141e+01, 3.100380706787109375e+01
2.113056755065917969e+01, 0.000000000000000000e+00, 1.378722190856933594e+01, 3.127594184875488281e+01
2.072747421264648438e+01, 0.000000000000000000e+00, 1.395918560028076172e+01, 3.087279129028320312e+01
1.952106094360351562e+01, 0.000000000000000000e+00, 1.417370510101318359e+01, 3.135265159606933594e+01
2.409848785400390625e+01, 0.000000000000000000e+00, 1.331509590148925781e+01, 2.871939468383789062e+01
2.328486061096191406e+01, 0.000000000000000000e+00, 1.364111137390136719e+01, 2.954230880737304688e+01
2.310330581665039062e+01, 0.000000000000000000e+00, 1.366994953155517578e+01, 2.981721305847167969e+01
1.987350082397460938e+01, 0.000000000000000000e+00, 1.436493778228759766e+01, 3.175398635864257812e+01
2.469610214233398438e+01, 0.000000000000000000e+00, 1.143471527099609375e+01, 2.736415672302246094e+01
2.148127937316894531e+01, 0.000000000000000000e+00, 1.379135704040527344e+01, 3.091808700561523438e+01
2.047080612182617188e+01, 0.000000000000000000e+00, 1.414086246490478516e+01, 3.177543449401855469e+01
2.114967727661132812e+01, 0.000000000000000000e+00, 1.391672801971435547e+01, 3.112121200561523438e+01
1.951448822021484375e+01, 0.000000000000000000e+00, 1.433600902557373047e+01, 3.213346862792968750e+01
2.277266883850097656e+01, 0.000000000000000000e+00, 1.360615158081054688e+01, 2.980185127258300781e+01
1.947163200378417969e+01, 0.000000000000000000e+00, 1.432454395294189453e+01, 3.209935379028320312e+01
2.182899284362792969e+01, 0.000000000000000000e+00, 1.359627151489257812e+01, 3.057649040222167969e+01
2.005922508239746094e+01, 0.000000000000000000e+00, 1.430282688140869141e+01, 3.104110145568847656e+01
2.305652236938476562e+01, 0.000000000000000000e+00, 1.369597053527832031e+01, 2.933129119873046875e+01
