# ['﻿k', 'ca', 'no3', 'nh4']
1.089680290222167969e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.168175315856933594e+01
5.828620433807373047e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.289165496826171875e+01
2.923793554306030273e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.345825195312500000e+01
4.571711063385009766e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.340129852294921875e+01
3.623065710067749023e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.368539428710937500e+01
1.820323705673217773e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.383616828918457031e+01
4.747344493865966797e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.335887336730957031e+01
5.879336833953857422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.288643455505371094e+01
8.843504905700683594e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.250454330444335938e+01
3.776738882064819336e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.360772132873535156e+01
2.799228429794311523e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.343518829345703125e+01
1.537514877319335938e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.945084381103515625e+01
6.959239482879638672e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.284592056274414062e+01
1.515576076507568359e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.937630653381347656e+01
6.402790546417236328e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.291236686706542969e+01
3.695173025131225586e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.326689338684082031e+01
3.476894140243530273e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.381218719482421875e+01
2.249244451522827148e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.397226524353027344e+01
4.653269290924072266e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.304379463195800781e+01
2.060912847518920898e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.395858764648437500e+01
4.725244045257568359e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.332627868652343750e+01
6.283199787139892578e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.282010459899902344e+01
3.551810979843139648e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.367918014526367188e+01
3.148576498031616211e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.362071990966796875e+01
8.783382415771484375e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.224139404296875000e+01
7.789035320281982422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.286400604248046875e+01
6.125482082366943359e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.302236557006835938e+01
1.180009603500366211e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.416770744323730469e+01
1.344896125793457031e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.094261169433593750e+01
1.057205486297607422e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.167668342590332031e+01
8.788690567016601562e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.247548103332519531e+01
3.796405553817749023e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.358930969238281250e+01
7.749139308929443359e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.290427207946777344e+01
1.316259002685546875e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.094516754150390625e+01
3.476068258285522461e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.369573783874511719e+01
7.899095058441162109e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.291314125061035156e+01
5.662257671356201172e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.314966201782226562e+01
7.172894954681396484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.270886802673339844e+01
2.172139883041381836e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.351566314697265625e+01
3.291101217269897461e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.360926437377929688e+01
1.547937393188476562e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.939650535583496094e+01
5.888903141021728516e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.287506484985351562e+01
6.368463993072509766e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.289920806884765625e+01
4.655654430389404297e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.339209938049316406e+01
1.198203802108764648e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.418931198120117188e+01
5.318665981292724609e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.308508491516113281e+01
5.920472621917724609e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.289261436462402344e+01
2.889596700668334961e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.346885490417480469e+01
2.178992986679077148e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.396075630187988281e+01
2.907941579818725586e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.345902633666992188e+01
5.019730091094970703e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.301874351501464844e+01
7.261630535125732422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.286892890930175781e+01
6.488870143890380859e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.288927268981933594e+01
6.372786045074462891e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.278078651428222656e+01
4.169898509979248047e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.335913276672363281e+01
3.569560766220092773e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.369626617431640625e+01
3.598674535751342773e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.370251464843750000e+01
7.247594356536865234e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.268998527526855469e+01
2.015939474105834961e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.396281242370605469e+01
1.033631229400634766e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.166147041320800781e+01
1.267651367187500000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.131630706787109375e+01
1.699147939682006836e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.411307716369628906e+01
1.551200675964355469e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.927841377258300781e+01
6.957126140594482422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.282452583312988281e+01
2.527326345443725586e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.399526214599609375e+01
5.770640850067138672e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.316155815124511719e+01
4.186200618743896484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.337373542785644531e+01
1.994159460067749023e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.363246536254882812e+01
5.318591594696044922e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.308217239379882812e+01
5.665831089019775391e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.316977882385253906e+01
4.619778156280517578e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.304992103576660156e+01
3.725436925888061523e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.357477188110351562e+01
1.532019042968750000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.922739601135253906e+01
5.728415966033935547e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.314996528625488281e+01
6.033835887908935547e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.304037094116210938e+01
1.344376468658447266e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.094873428344726562e+01
3.381520986557006836e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.381474494934082031e+01
5.548086643218994141e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.320317268371582031e+01
7.213315486907958984e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.266887664794921875e+01
7.731338024139404297e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.290067863464355469e+01
1.550013351440429688e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.008730316162109375e+01
4.424886226654052734e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.345468139648437500e+01
4.633557796478271484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.342856788635253906e+01
5.986135959625244141e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.332055282592773438e+01
3.326539754867553711e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.362822914123535156e+01
5.372295856475830078e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.308981132507324219e+01
2.195945501327514648e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.355948257446289062e+01
2.842870473861694336e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.343844413757324219e+01
5.718764781951904297e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.316853141784667969e+01
5.013633251190185547e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.297782325744628906e+01
1.941665410995483398e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.361394119262695312e+01
1.334041500091552734e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.096179199218750000e+01
1.144291877746582031e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.149347496032714844e+01
1.106094169616699219e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.166417884826660156e+01
2.079269170761108398e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.395286369323730469e+01
1.544799137115478516e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.937882995605468750e+01
7.099575519561767578e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.288828659057617188e+01
3.419244527816772461e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.380511093139648438e+01
5.774930477142333984e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.313229942321777344e+01
1.180454015731811523e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.419631576538085938e+01
1.063901329040527344e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.165535926818847656e+01
1.107599020004272461e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.418627548217773438e+01
8.567749023437500000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.242618179321289062e+01
2.923793554306030273e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.345825195312500000e+01
1.118050289154052734e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.154049873352050781e+01
