# ['﻿k', 'ca', 'no3', 'nh4']
1.883756065368652344e+01, 0.000000000000000000e+00, 1.754641342163085938e+01, 2.536779212951660156e+01
2.048680496215820312e+01, 0.000000000000000000e+00, 1.764346122741699219e+01, 2.730938148498535156e+01
1.984257507324218750e+01, 0.000000000000000000e+00, 1.752538299560546875e+01, 2.633405494689941406e+01
2.021506309509277344e+01, 0.000000000000000000e+00, 1.758410453796386719e+01, 2.681114387512207031e+01
1.892958831787109375e+01, 0.000000000000000000e+00, 1.748073768615722656e+01, 2.536713218688964844e+01
2.087060546875000000e+01, 0.000000000000000000e+00, 1.779408073425292969e+01, 2.745389556884765625e+01
2.078491401672363281e+01, 0.000000000000000000e+00, 1.776895904541015625e+01, 2.734732818603515625e+01
1.898856163024902344e+01, 0.000000000000000000e+00, 1.747019195556640625e+01, 2.545582771301269531e+01
2.093215751647949219e+01, 0.000000000000000000e+00, 1.777813529968261719e+01, 2.738440132141113281e+01
1.768816566467285156e+01, 0.000000000000000000e+00, 1.720836067199707031e+01, 2.333473014831542969e+01
1.766187286376953125e+01, 0.000000000000000000e+00, 1.720883178710937500e+01, 2.328547096252441406e+01
2.077649307250976562e+01, 0.000000000000000000e+00, 1.781943702697753906e+01, 2.733289527893066406e+01
2.095149040222167969e+01, 0.000000000000000000e+00, 1.844976234436035156e+01, 2.727992248535156250e+01
2.114190864562988281e+01, 0.000000000000000000e+00, 1.817456245422363281e+01, 2.740416336059570312e+01
2.023801994323730469e+01, 0.000000000000000000e+00, 1.760495185852050781e+01, 2.680716896057128906e+01
1.900238990783691406e+01, 0.000000000000000000e+00, 1.745541954040527344e+01, 2.545941162109375000e+01
1.948664855957031250e+01, 0.000000000000000000e+00, 1.757019615173339844e+01, 2.617248725891113281e+01
2.045331192016601562e+01, 0.000000000000000000e+00, 1.764406394958496094e+01, 2.729713249206542969e+01
1.768615722656250000e+01, 0.000000000000000000e+00, 1.720475578308105469e+01, 2.333204078674316406e+01
2.013107109069824219e+01, 0.000000000000000000e+00, 1.759512901306152344e+01, 2.688088417053222656e+01
1.769246864318847656e+01, 0.000000000000000000e+00, 1.723274803161621094e+01, 2.361310005187988281e+01
1.945545768737792969e+01, 0.000000000000000000e+00, 1.759921264648437500e+01, 2.615926170349121094e+01
1.729487991333007812e+01, 0.000000000000000000e+00, 1.712734222412109375e+01, 2.287066841125488281e+01
2.078933143615722656e+01, 0.000000000000000000e+00, 1.777513885498046875e+01, 2.731744956970214844e+01
2.099529075622558594e+01, 0.000000000000000000e+00, 1.807913780212402344e+01, 2.736753273010253906e+01
2.093899345397949219e+01, 0.000000000000000000e+00, 1.807763862609863281e+01, 2.675907325744628906e+01
2.088250160217285156e+01, 0.000000000000000000e+00, 1.778935432434082031e+01, 2.748990058898925781e+01
2.022398567199707031e+01, 0.000000000000000000e+00, 1.759635353088378906e+01, 2.666942787170410156e+01
2.089304351806640625e+01, 0.000000000000000000e+00, 1.773572921752929688e+01, 2.742225074768066406e+01
1.769100570678710938e+01, 0.000000000000000000e+00, 1.724899864196777344e+01, 2.357771301269531250e+01
2.093955993652343750e+01, 0.000000000000000000e+00, 1.799740982055664062e+01, 2.727177238464355469e+01
2.105921363830566406e+01, 0.000000000000000000e+00, 1.833975982666015625e+01, 2.725589370727539062e+01
1.765971755981445312e+01, 0.000000000000000000e+00, 1.721420478820800781e+01, 2.329190254211425781e+01
2.109247016906738281e+01, 0.000000000000000000e+00, 1.810846328735351562e+01, 2.726955986022949219e+01
1.757929229736328125e+01, 0.000000000000000000e+00, 1.718835067749023438e+01, 2.332871055603027344e+01
1.959274482727050781e+01, 0.000000000000000000e+00, 1.751886940002441406e+01, 2.618175125122070312e+01
2.012265968322753906e+01, 0.000000000000000000e+00, 1.756064796447753906e+01, 2.676411437988281250e+01
1.957810401916503906e+01, 0.000000000000000000e+00, 1.739771842956542969e+01, 2.609064674377441406e+01
2.087722206115722656e+01, 0.000000000000000000e+00, 1.790143775939941406e+01, 2.694686317443847656e+01
1.962528800964355469e+01, 0.000000000000000000e+00, 1.748857307434082031e+01, 2.622229003906250000e+01
2.037869262695312500e+01, 0.000000000000000000e+00, 1.757325553894042969e+01, 2.708733940124511719e+01
1.824215888977050781e+01, 0.000000000000000000e+00, 1.763627052307128906e+01, 2.433388710021972656e+01
2.099595832824707031e+01, 0.000000000000000000e+00, 1.847509193420410156e+01, 2.733693313598632812e+01
2.097342491149902344e+01, 0.000000000000000000e+00, 1.837829399108886719e+01, 2.726469230651855469e+01
2.088122177124023438e+01, 0.000000000000000000e+00, 1.805021667480468750e+01, 2.669921875000000000e+01
2.090593338012695312e+01, 0.000000000000000000e+00, 1.849634170532226562e+01, 2.727708244323730469e+01
2.023383903503417969e+01, 0.000000000000000000e+00, 1.751839637756347656e+01, 2.690412712097167969e+01
2.024422073364257812e+01, 0.000000000000000000e+00, 1.749745368957519531e+01, 2.693482780456542969e+01
2.090143394470214844e+01, 0.000000000000000000e+00, 1.791507720947265625e+01, 2.695662307739257812e+01
1.999667358398437500e+01, 0.000000000000000000e+00, 1.752494239807128906e+01, 2.662324523925781250e+01
1.958628463745117188e+01, 0.000000000000000000e+00, 1.752737998962402344e+01, 2.616457939147949219e+01
2.097553825378417969e+01, 0.000000000000000000e+00, 1.840495872497558594e+01, 2.713263511657714844e+01
2.096844482421875000e+01, 0.000000000000000000e+00, 1.837828254699707031e+01, 2.725803565979003906e+01
1.718375205993652344e+01, 0.000000000000000000e+00, 1.709997367858886719e+01, 2.248561859130859375e+01
1.891475868225097656e+01, 0.000000000000000000e+00, 1.748653984069824219e+01, 2.535474205017089844e+01
2.068739509582519531e+01, 0.000000000000000000e+00, 1.771293258666992188e+01, 2.713548088073730469e+01
2.034652137756347656e+01, 0.000000000000000000e+00, 1.754078865051269531e+01, 2.709098243713378906e+01
2.079590034484863281e+01, 0.000000000000000000e+00, 1.845903015136718750e+01, 2.718795585632324219e+01
1.768883514404296875e+01, 0.000000000000000000e+00, 1.725453758239746094e+01, 2.357705116271972656e+01
2.098466491699218750e+01, 0.000000000000000000e+00, 1.840355682373046875e+01, 2.711464500427246094e+01
2.005548477172851562e+01, 0.000000000000000000e+00, 1.751467323303222656e+01, 2.674338340759277344e+01
2.093204307556152344e+01, 0.000000000000000000e+00, 1.838100433349609375e+01, 2.719000053405761719e+01
2.081805610656738281e+01, 0.000000000000000000e+00, 1.845166969299316406e+01, 2.721660804748535156e+01
2.097339248657226562e+01, 0.000000000000000000e+00, 1.820141983032226562e+01, 2.714237022399902344e+01
2.091743087768554688e+01, 0.000000000000000000e+00, 1.774938964843750000e+01, 2.743228721618652344e+01
2.081116294860839844e+01, 0.000000000000000000e+00, 1.786346054077148438e+01, 2.683227729797363281e+01
2.093646621704101562e+01, 0.000000000000000000e+00, 1.799126625061035156e+01, 2.727994346618652344e+01
2.078975868225097656e+01, 0.000000000000000000e+00, 1.783336639404296875e+01, 2.732041358947753906e+01
2.087481689453125000e+01, 0.000000000000000000e+00, 1.819827842712402344e+01, 2.666855049133300781e+01
2.047598648071289062e+01, 0.000000000000000000e+00, 1.765461540222167969e+01, 2.729563331604003906e+01
2.012383842468261719e+01, 0.000000000000000000e+00, 1.758195686340332031e+01, 2.691235542297363281e+01
2.022832489013671875e+01, 0.000000000000000000e+00, 1.760574913024902344e+01, 2.668721580505371094e+01
1.769137763977050781e+01, 0.000000000000000000e+00, 1.721820259094238281e+01, 2.333908271789550781e+01
2.009397697448730469e+01, 0.000000000000000000e+00, 1.755553627014160156e+01, 2.685685729980468750e+01
2.095756149291992188e+01, 0.000000000000000000e+00, 1.839341545104980469e+01, 2.709534263610839844e+01
2.106570434570312500e+01, 0.000000000000000000e+00, 1.842000770568847656e+01, 2.739275932312011719e+01
1.937579345703125000e+01, 0.000000000000000000e+00, 1.755235481262207031e+01, 2.608476448059082031e+01
2.049440002441406250e+01, 0.000000000000000000e+00, 1.768109321594238281e+01, 2.717396354675292969e+01
2.060062599182128906e+01, 0.000000000000000000e+00, 1.818925857543945312e+01, 2.673115158081054688e+01
2.079394149780273438e+01, 0.000000000000000000e+00, 1.833215522766113281e+01, 2.696720314025878906e+01
2.067329025268554688e+01, 0.000000000000000000e+00, 1.811238098144531250e+01, 2.690344810485839844e+01
1.940406990051269531e+01, 0.000000000000000000e+00, 1.754803085327148438e+01, 2.611204338073730469e+01
2.045648956298828125e+01, 0.000000000000000000e+00, 1.766454315185546875e+01, 2.727913665771484375e+01
2.084753417968750000e+01, 0.000000000000000000e+00, 1.847747802734375000e+01, 2.726315307617187500e+01
2.105298233032226562e+01, 0.000000000000000000e+00, 1.787764930725097656e+01, 2.762420272827148438e+01
2.051753425598144531e+01, 0.000000000000000000e+00, 1.771269416809082031e+01, 2.680518913269042969e+01
2.103046989440917969e+01, 0.000000000000000000e+00, 1.841231155395507812e+01, 2.716935539245605469e+01
2.063053321838378906e+01, 0.000000000000000000e+00, 1.771573066711425781e+01, 2.725802803039550781e+01
2.003551101684570312e+01, 0.000000000000000000e+00, 1.737332916259765625e+01, 2.688748550415039062e+01
1.994969367980957031e+01, 0.000000000000000000e+00, 1.749951934814453125e+01, 2.659125709533691406e+01
1.884249877929687500e+01, 0.000000000000000000e+00, 1.756956291198730469e+01, 2.539994239807128906e+01
1.949556350708007812e+01, 0.000000000000000000e+00, 1.758483505249023438e+01, 2.615411567687988281e+01
1.858655738830566406e+01, 0.000000000000000000e+00, 1.756923866271972656e+01, 2.508121299743652344e+01
1.760362434387207031e+01, 0.000000000000000000e+00, 1.720226478576660156e+01, 2.335862922668457031e+01
2.096978378295898438e+01, 0.000000000000000000e+00, 1.793400382995605469e+01, 2.710471534729003906e+01
2.118221282958984375e+01, 0.000000000000000000e+00, 1.818181800842285156e+01, 2.745062828063964844e+01
1.856413841247558594e+01, 0.000000000000000000e+00, 1.758279037475585938e+01, 2.505199241638183594e+01
1.957981681823730469e+01, 0.000000000000000000e+00, 1.755855941772460938e+01, 2.615782356262207031e+01
1.823961830139160156e+01, 0.000000000000000000e+00, 1.763916587829589844e+01, 2.431916236877441406e+01
2.059614753723144531e+01, 0.000000000000000000e+00, 1.754609298706054688e+01, 2.742408943176269531e+01
2.024539375305175781e+01, 0.000000000000000000e+00, 1.759948348999023438e+01, 2.678214073181152344e+01
2.098835563659667969e+01, 0.000000000000000000e+00, 1.841139602661132812e+01, 2.713158607482910156e+01
2.078873252868652344e+01, 0.000000000000000000e+00, 1.832708549499511719e+01, 2.692883491516113281e+01
1.769016456604003906e+01, 0.000000000000000000e+00, 1.721194076538085938e+01, 2.333739662170410156e+01
1.859539031982421875e+01, 0.000000000000000000e+00, 1.757251930236816406e+01, 2.507890129089355469e+01
2.026584053039550781e+01, 0.000000000000000000e+00, 1.761389350891113281e+01, 2.681568717956542969e+01
2.083451843261718750e+01, 0.000000000000000000e+00, 1.847470474243164062e+01, 2.722448158264160156e+01
1.775194358825683594e+01, 0.000000000000000000e+00, 1.724278068542480469e+01, 2.347479820251464844e+01
2.083798599243164062e+01, 0.000000000000000000e+00, 1.846869850158691406e+01, 2.721773147583007812e+01
1.901024627685546875e+01, 0.000000000000000000e+00, 1.747113990783691406e+01, 2.546334648132324219e+01
2.100176811218261719e+01, 0.000000000000000000e+00, 1.807727241516113281e+01, 2.738484382629394531e+01
2.060297584533691406e+01, 0.000000000000000000e+00, 1.753464126586914062e+01, 2.742588615417480469e+01
2.076130294799804688e+01, 0.000000000000000000e+00, 1.768623924255371094e+01, 2.759728813171386719e+01
1.967300987243652344e+01, 0.000000000000000000e+00, 1.748605346679687500e+01, 2.631003952026367188e+01
1.857638168334960938e+01, 0.000000000000000000e+00, 1.760795402526855469e+01, 2.507981300354003906e+01
1.769754219055175781e+01, 0.000000000000000000e+00, 1.721999549865722656e+01, 2.333801078796386719e+01
2.103265762329101562e+01, 0.000000000000000000e+00, 1.829545783996582031e+01, 2.731575202941894531e+01
2.086795997619628906e+01, 0.000000000000000000e+00, 1.828738975524902344e+01, 2.696954154968261719e+01
1.761250877380371094e+01, 0.000000000000000000e+00, 1.718746757507324219e+01, 2.336096382141113281e+01
2.076391601562500000e+01, 0.000000000000000000e+00, 1.821904945373535156e+01, 2.656976509094238281e+01
2.088313102722167969e+01, 0.000000000000000000e+00, 1.830075263977050781e+01, 2.700371742248535156e+01
1.745787811279296875e+01, 0.000000000000000000e+00, 1.713887786865234375e+01, 2.319865608215332031e+01
2.080254936218261719e+01, 0.000000000000000000e+00, 1.787464332580566406e+01, 2.678178024291992188e+01
2.048824691772460938e+01, 0.000000000000000000e+00, 1.764658546447753906e+01, 2.731529617309570312e+01
1.972749519348144531e+01, 0.000000000000000000e+00, 1.750033378601074219e+01, 2.623564338684082031e+01
2.052783393859863281e+01, 0.000000000000000000e+00, 1.771611595153808594e+01, 2.682040596008300781e+01
2.089544486999511719e+01, 0.000000000000000000e+00, 1.819364738464355469e+01, 2.667577552795410156e+01
2.089021873474121094e+01, 0.000000000000000000e+00, 1.772963905334472656e+01, 2.743081855773925781e+01
2.116043281555175781e+01, 0.000000000000000000e+00, 1.820803642272949219e+01, 2.725675582885742188e+01
2.080175399780273438e+01, 0.000000000000000000e+00, 1.832985115051269531e+01, 2.696750068664550781e+01
2.097275352478027344e+01, 0.000000000000000000e+00, 1.786048698425292969e+01, 2.732407188415527344e+01
2.051467323303222656e+01, 0.000000000000000000e+00, 1.771163558959960938e+01, 2.681633567810058594e+01
2.024654960632324219e+01, 0.000000000000000000e+00, 1.759706497192382812e+01, 2.684143257141113281e+01
2.108066177368164062e+01, 0.000000000000000000e+00, 1.808622550964355469e+01, 2.729039955139160156e+01
2.083618736267089844e+01, 0.000000000000000000e+00, 1.818260192871093750e+01, 2.663201332092285156e+01
1.774004936218261719e+01, 0.000000000000000000e+00, 1.723692512512207031e+01, 2.345112037658691406e+01
2.033055496215820312e+01, 0.000000000000000000e+00, 1.745375061035156250e+01, 2.726047325134277344e+01
1.750885009765625000e+01, 0.000000000000000000e+00, 1.712918281555175781e+01, 2.316133308410644531e+01
2.037262725830078125e+01, 0.000000000000000000e+00, 1.754651832580566406e+01, 2.709347724914550781e+01
2.091635894775390625e+01, 0.000000000000000000e+00, 1.804885673522949219e+01, 2.672632408142089844e+01
2.115870094299316406e+01, 0.000000000000000000e+00, 1.817944908142089844e+01, 2.745546531677246094e+01
2.098494148254394531e+01, 0.000000000000000000e+00, 1.838381767272949219e+01, 2.728192329406738281e+01
2.081347465515136719e+01, 0.000000000000000000e+00, 1.786016273498535156e+01, 2.678001976013183594e+01
2.098486137390136719e+01, 0.000000000000000000e+00, 1.842613410949707031e+01, 2.713032913208007812e+01
2.093634605407714844e+01, 0.000000000000000000e+00, 1.784792137145996094e+01, 2.729094123840332031e+01
2.027150154113769531e+01, 0.000000000000000000e+00, 1.753218650817871094e+01, 2.693575096130371094e+01
2.113938522338867188e+01, 0.000000000000000000e+00, 1.820926856994628906e+01, 2.722856330871582031e+01
2.094947242736816406e+01, 0.000000000000000000e+00, 1.825625038146972656e+01, 2.718683815002441406e+01
2.000309562683105469e+01, 0.000000000000000000e+00, 1.738030624389648438e+01, 2.695219230651855469e+01
2.042851257324218750e+01, 0.000000000000000000e+00, 1.761002922058105469e+01, 2.724836540222167969e+01
2.041566085815429688e+01, 0.000000000000000000e+00, 1.763027763366699219e+01, 2.726553916931152344e+01
2.083472824096679688e+01, 0.000000000000000000e+00, 1.847102546691894531e+01, 2.726421546936035156e+01
1.895170974731445312e+01, 0.000000000000000000e+00, 1.750341224670410156e+01, 2.539024734497070312e+01
1.969383811950683594e+01, 0.000000000000000000e+00, 1.743926811218261719e+01, 2.629155158996582031e+01
2.020744705200195312e+01, 0.000000000000000000e+00, 1.758013725280761719e+01, 2.680389595031738281e+01
2.108284378051757812e+01, 0.000000000000000000e+00, 1.810422706604003906e+01, 2.726041793823242188e+01
2.047753334045410156e+01, 0.000000000000000000e+00, 1.760100555419921875e+01, 2.727136421203613281e+01
1.899684524536132812e+01, 0.000000000000000000e+00, 1.744897651672363281e+01, 2.548549842834472656e+01
2.102732467651367188e+01, 0.000000000000000000e+00, 1.809797286987304688e+01, 2.738675117492675781e+01
2.048824691772460938e+01, 0.000000000000000000e+00, 1.764658546447753906e+01, 2.731529617309570312e+01
2.060297584533691406e+01, 0.000000000000000000e+00, 1.753464126586914062e+01, 2.742588615417480469e+01
2.024808120727539062e+01, 0.000000000000000000e+00, 1.761059951782226562e+01, 2.668834877014160156e+01
2.073679733276367188e+01, 0.000000000000000000e+00, 1.820891380310058594e+01, 2.655047798156738281e+01
2.099030303955078125e+01, 0.000000000000000000e+00, 1.820598411560058594e+01, 2.715693092346191406e+01
1.772410011291503906e+01, 0.000000000000000000e+00, 1.722623825073242188e+01, 2.337053871154785156e+01
2.050025939941406250e+01, 0.000000000000000000e+00, 1.771127128601074219e+01, 2.680468177795410156e+01
2.035272979736328125e+01, 0.000000000000000000e+00, 1.754609870910644531e+01, 2.707941246032714844e+01
2.089416313171386719e+01, 0.000000000000000000e+00, 1.772721672058105469e+01, 2.744891357421875000e+01
2.086750793457031250e+01, 0.000000000000000000e+00, 1.848576164245605469e+01, 2.727226829528808594e+01
2.068667793273925781e+01, 0.000000000000000000e+00, 1.772139358520507812e+01, 2.716901206970214844e+01
2.051593399047851562e+01, 0.000000000000000000e+00, 1.770754623413085938e+01, 2.682390403747558594e+01
2.089329338073730469e+01, 0.000000000000000000e+00, 1.819181060791015625e+01, 2.667226219177246094e+01
2.095346641540527344e+01, 0.000000000000000000e+00, 1.837000465393066406e+01, 2.725558090209960938e+01
2.088980293273925781e+01, 0.000000000000000000e+00, 1.819780921936035156e+01, 2.667901420593261719e+01
2.064738845825195312e+01, 0.000000000000000000e+00, 1.775849723815917969e+01, 2.702747917175292969e+01
2.039255332946777344e+01, 0.000000000000000000e+00, 1.758435249328613281e+01, 2.709398269653320312e+01
2.034840583801269531e+01, 0.000000000000000000e+00, 1.755370521545410156e+01, 2.707999038696289062e+01
2.023052597045898438e+01, 0.000000000000000000e+00, 1.751935005187988281e+01, 2.692754936218261719e+01
2.093014717102050781e+01, 0.000000000000000000e+00, 1.790184020996093750e+01, 2.713952827453613281e+01
2.116715621948242188e+01, 0.000000000000000000e+00, 1.821987724304199219e+01, 2.723576736450195312e+01
2.117872047424316406e+01, 0.000000000000000000e+00, 1.822842979431152344e+01, 2.725322341918945312e+01
2.023322296142578125e+01, 0.000000000000000000e+00, 1.760347747802734375e+01, 2.668266487121582031e+01
2.096275329589843750e+01, 0.000000000000000000e+00, 1.839849662780761719e+01, 2.713369560241699219e+01
1.958967018127441406e+01, 0.000000000000000000e+00, 1.741545677185058594e+01, 2.610268783569335938e+01
1.943250465393066406e+01, 0.000000000000000000e+00, 1.757186698913574219e+01, 2.615829849243164062e+01
2.094385337829589844e+01, 0.000000000000000000e+00, 1.845713996887207031e+01, 2.731134223937988281e+01
1.744487953186035156e+01, 0.000000000000000000e+00, 1.712983131408691406e+01, 2.285920143127441406e+01
2.030791091918945312e+01, 0.000000000000000000e+00, 1.744264030456542969e+01, 2.724747467041015625e+01
2.107232284545898438e+01, 0.000000000000000000e+00, 1.841300964355468750e+01, 2.739185523986816406e+01
2.066734123229980469e+01, 0.000000000000000000e+00, 1.769147109985351562e+01, 2.730724906921386719e+01
2.096092605590820312e+01, 0.000000000000000000e+00, 1.793918037414550781e+01, 2.714759254455566406e+01
2.061545372009277344e+01, 0.000000000000000000e+00, 1.824557876586914062e+01, 2.694518470764160156e+01
2.069771575927734375e+01, 0.000000000000000000e+00, 1.771636009216308594e+01, 2.715070152282714844e+01
2.062779426574707031e+01, 0.000000000000000000e+00, 1.754788780212402344e+01, 2.743622779846191406e+01
2.081160163879394531e+01, 0.000000000000000000e+00, 1.788215446472167969e+01, 2.678945732116699219e+01
2.104035377502441406e+01, 0.000000000000000000e+00, 1.807895851135253906e+01, 2.724394798278808594e+01
1.762170028686523438e+01, 0.000000000000000000e+00, 1.718319129943847656e+01, 2.337903976440429688e+01
2.065977478027343750e+01, 0.000000000000000000e+00, 1.767965126037597656e+01, 2.729742431640625000e+01
2.044322204589843750e+01, 0.000000000000000000e+00, 1.764101028442382812e+01, 2.724950218200683594e+01
1.882940673828125000e+01, 0.000000000000000000e+00, 1.753707504272460938e+01, 2.536724662780761719e+01
2.113449287414550781e+01, 0.000000000000000000e+00, 1.817457199096679688e+01, 2.743546485900878906e+01
2.077132987976074219e+01, 0.000000000000000000e+00, 1.775044441223144531e+01, 2.730893516540527344e+01
2.020912170410156250e+01, 0.000000000000000000e+00, 1.758924293518066406e+01, 2.666373252868652344e+01
2.045836448669433594e+01, 0.000000000000000000e+00, 1.761980819702148438e+01, 2.727266502380371094e+01
1.839088630676269531e+01, 0.000000000000000000e+00, 1.766059875488281250e+01, 2.448188400268554688e+01
2.104809570312500000e+01, 0.000000000000000000e+00, 1.793974304199218750e+01, 2.731717491149902344e+01
2.094236946105957031e+01, 0.000000000000000000e+00, 1.775881004333496094e+01, 2.745567893981933594e+01
2.076914596557617188e+01, 0.000000000000000000e+00, 1.768869590759277344e+01, 2.756469535827636719e+01
2.101686859130859375e+01, 0.000000000000000000e+00, 1.821479225158691406e+01, 2.718063926696777344e+01
2.067464065551757812e+01, 0.000000000000000000e+00, 1.770337486267089844e+01, 2.718905639648437500e+01
2.078040313720703125e+01, 0.000000000000000000e+00, 1.822458457946777344e+01, 2.659365653991699219e+01
2.086030006408691406e+01, 0.000000000000000000e+00, 1.818074989318847656e+01, 2.662446784973144531e+01
2.062096977233886719e+01, 0.000000000000000000e+00, 1.755933570861816406e+01, 2.743441009521484375e+01
2.059772682189941406e+01, 0.000000000000000000e+00, 1.773200798034667969e+01, 2.700681114196777344e+01
2.058962821960449219e+01, 0.000000000000000000e+00, 1.823635673522949219e+01, 2.690758514404296875e+01
1.887043952941894531e+01, 0.000000000000000000e+00, 1.752100563049316406e+01, 2.536102485656738281e+01
1.953068923950195312e+01, 0.000000000000000000e+00, 1.752498817443847656e+01, 2.611469841003417969e+01
1.970339965820312500e+01, 0.000000000000000000e+00, 1.753883171081542969e+01, 2.631203079223632812e+01
2.099248886108398438e+01, 0.000000000000000000e+00, 1.840999794006347656e+01, 2.710691833496093750e+01
1.768026924133300781e+01, 0.000000000000000000e+00, 1.720968818664550781e+01, 2.331639099121093750e+01
2.036791038513183594e+01, 0.000000000000000000e+00, 1.763539505004882812e+01, 2.712860679626464844e+01
2.114301490783691406e+01, 0.000000000000000000e+00, 1.817668151855468750e+01, 2.742439460754394531e+01
2.062809181213378906e+01, 0.000000000000000000e+00, 1.767784309387207031e+01, 2.728527641296386719e+01
2.086184501647949219e+01, 0.000000000000000000e+00, 1.848116683959960938e+01, 2.728351402282714844e+01
1.967824363708496094e+01, 0.000000000000000000e+00, 1.743925666809082031e+01, 2.626163291931152344e+01
2.084864425659179688e+01, 0.000000000000000000e+00, 1.846455192565917969e+01, 2.722114944458007812e+01
2.011256980895996094e+01, 0.000000000000000000e+00, 1.754013252258300781e+01, 2.675345802307128906e+01
2.089544486999511719e+01, 0.000000000000000000e+00, 1.819364738464355469e+01, 2.667577552795410156e+01
1.955229187011718750e+01, 0.000000000000000000e+00, 1.749151039123535156e+01, 2.587763023376464844e+01
