# '﻿k', 'ca', 'no3', 'nh4'
1.016027946025133133e-02, 2.656301250681281090e-03, 1.601719297468662262e-02, 1.326361089013516903e-03
2.211558818817138672e-02, 5.748134106397628784e-03, 3.278456628322601318e-02, 2.887729322537779808e-03
1.050944160670042038e-02, 2.754919463768601418e-03, 1.643511839210987091e-02, 1.369776320643723011e-03
1.626417599618434906e-02, 4.334605764597654343e-03, 2.545550838112831116e-02, 2.213700907304883003e-03
4.003174602985382080e-03, 9.745215065777301788e-04, 5.967927630990743637e-03, 5.140744033269584179e-04
2.744170837104320526e-02, 7.020265329629182816e-03, 4.314474016427993774e-02, 3.238297533243894577e-03
2.750248461961746216e-02, 7.244295440614223480e-03, 4.187815263867378235e-02, 3.545005805790424347e-03
2.425982989370822906e-02, 6.137385964393615723e-03, 3.588717430830001831e-02, 3.147134790197014809e-03
2.992121316492557526e-02, 7.169955410063266754e-03, 4.461032152175903320e-02, 3.319047624245285988e-03
1.585592702031135559e-02, 4.234223626554012299e-03, 2.491685003042221069e-02, 2.186125377193093300e-03
1.576086319983005524e-02, 4.197004716843366623e-03, 2.472269535064697266e-02, 2.167702885344624519e-03
2.226873114705085754e-02, 5.782275926321744919e-03, 3.296512365341186523e-02, 2.908241702243685722e-03
1.334941294044256210e-02, 3.538797376677393913e-03, 2.036248892545700073e-02, 1.741018495522439480e-03
1.053832750767469406e-02, 2.768145874142646790e-03, 1.652318425476551056e-02, 1.378731802105903625e-03
2.855238132178783417e-02, 7.614566478878259659e-03, 4.374583065509796143e-02, 3.618828952312469482e-03
2.732024528086185455e-02, 7.215137127786874771e-03, 4.164805263280868530e-02, 3.523525316268205643e-03
4.003645852208137512e-03, 9.641931974329054356e-04, 5.992731079459190369e-03, 4.937262856401503086e-04
7.420571055263280869e-04, 1.840394106693565845e-03, 1.105591095983982086e-02, 9.038178832270205021e-04
1.880726777017116547e-02, 4.978974349796772003e-03, 2.911318838596343994e-02, 2.559163840487599373e-03
1.602751202881336212e-02, 4.256875254213809967e-03, 2.503705024719238281e-02, 2.181694377213716507e-03
3.320375457406044006e-02, 7.849446497857570648e-03, 4.476654157042503357e-02, 3.495191223919391632e-03
3.946984652429819107e-03, 9.678803617134690285e-04, 5.987114273011684418e-03, 5.057252710685133934e-04
2.849869988858699799e-02, 7.620968855917453766e-03, 4.376892372965812683e-02, 3.616327652707695961e-03
1.279590930789709091e-02, 3.424707800149917603e-03, 1.974390633404254913e-02, 1.708834315650165081e-03
2.797662280499935150e-02, 7.174514234066009521e-03, 4.259403795003890991e-02, 3.739807987585663795e-03
3.210053220391273499e-02, 7.569976150989532471e-03, 4.472999274730682373e-02, 3.473471617326140404e-03
2.700732834637165070e-02, 6.722358986735343933e-03, 3.911646455526351929e-02, 3.414002945646643639e-03
2.140291780233383179e-02, 5.668581929057836533e-03, 3.279629349708557129e-02, 2.905692206695675850e-03
2.145545184612274170e-02, 5.576365627348423004e-03, 3.238446637988090515e-02, 2.842603251338005066e-03
2.433759346604347229e-02, 6.507337093353271484e-03, 3.672062978148460388e-02, 3.231269074603915215e-03
2.148931659758090973e-02, 5.730315111577510834e-03, 3.282004594802856445e-02, 2.966544358059763908e-03
2.649588696658611298e-02, 6.671927403658628464e-03, 3.978011384606361389e-02, 3.346056910231709480e-03
1.297438610345125198e-02, 3.472416428849101067e-03, 2.025039866566658020e-02, 1.708329538814723492e-03
9.957750327885150909e-03, 2.624480286613106728e-03, 1.578564196825027466e-02, 1.298869727179408073e-03
1.570308394730091095e-02, 4.207345191389322281e-03, 2.446291409432888031e-02, 2.105451421812176704e-03
3.943467047065496445e-03, 9.646379039622843266e-04, 5.997479893267154694e-03, 5.030437023378908634e-04
1.009153481572866440e-02, 2.665355335921049118e-03, 1.599434949457645416e-02, 1.317119807936251163e-03
2.838047035038471222e-02, 7.610183674842119217e-03, 4.372008144855499268e-02, 3.628863487392663956e-03
2.437378838658332825e-02, 6.266146898269653320e-03, 3.849300742149353027e-02, 3.102036891505122185e-03
7.180018001236021519e-04, 1.855981419794261456e-03, 1.116198580712080002e-02, 9.169893455691635609e-04
1.637995615601539612e-02, 4.334541969001293182e-03, 2.528019435703754425e-02, 2.167544094845652580e-03
2.643813937902450562e-02, 7.130535785108804703e-03, 4.189112409949302673e-02, 3.529887180775403976e-03
2.847165241837501526e-02, 7.606167811900377274e-03, 4.395727440714836121e-02, 3.571482375264167786e-03
2.662509866058826447e-02, 6.786033045500516891e-03, 3.958292677998542786e-02, 3.310020081698894501e-03
7.129297591745853424e-04, 1.853162306360900402e-03, 1.114041823893785477e-02, 9.085146011784672737e-04
1.893946528434753418e-02, 4.958074539899826050e-03, 2.931120619177818298e-02, 2.534396713599562645e-03
3.081718273460865021e-02, 7.337806746363639832e-03, 4.467301070690155029e-02, 3.367343917489051819e-03
1.886211521923542023e-02, 4.870993085205554962e-03, 2.747214026749134064e-02, 2.492288826033473015e-03
1.851257868111133575e-02, 4.915189463645219803e-03, 2.872957661747932434e-02, 2.499589696526527405e-03
2.764399908483028412e-02, 7.387636229395866394e-03, 4.307195916771888733e-02, 3.575627459213137627e-03
1.891171559691429138e-02, 4.974006209522485733e-03, 2.931771613657474518e-02, 2.542385365813970566e-03
1.230716425925493240e-02, 3.388748504221439362e-03, 1.963418722152709961e-02, 1.657601445913314819e-03
1.312788482755422592e-02, 3.472118638455867767e-03, 1.991424337029457092e-02, 1.711375662125647068e-03
7.490587886422872543e-04, 1.848003477789461613e-03, 1.107558142393827438e-02, 9.113804553635418415e-04
1.073184609413146973e-02, 2.756186993792653084e-03, 1.644654013216495514e-02, 1.395559636875987053e-03
7.502567023038864136e-04, 1.832766109146177769e-03, 1.105181407183408737e-02, 9.090354433283209801e-04
3.966188058257102966e-03, 9.620871860533952713e-04, 6.003595888614654541e-03, 5.024147103540599346e-04
2.224708348512649536e-02, 5.757225677371025085e-03, 3.298436105251312256e-02, 2.908244263380765915e-03
2.154473587870597839e-02, 5.588656757026910782e-03, 3.112189657986164093e-02, 2.798052970319986343e-03
7.512969896197319031e-04, 1.832704641856253147e-03, 1.106480322778224945e-02, 9.095696150325238705e-04
1.074979454278945923e-02, 2.704763086512684822e-03, 1.649424619972705841e-02, 1.366724842227995396e-03
4.001255612820386887e-03, 9.738137014210224152e-04, 5.962830502539873123e-03, 5.140650901012122631e-04
1.836049929261207581e-02, 4.810880869626998901e-03, 2.834273129701614380e-02, 2.462468342855572701e-03
1.292271818965673447e-02, 3.434102749451994896e-03, 2.008127793669700623e-02, 1.715474179945886135e-03
2.848662994801998138e-02, 7.613267283886671066e-03, 4.375110566616058350e-02, 3.617836860939860344e-03
2.831812389194965363e-02, 7.536442019045352936e-03, 4.391378536820411682e-02, 3.561709541827440262e-03
3.942767158150672913e-03, 9.644509409554302692e-04, 5.998565349727869034e-03, 5.030289757996797562e-04
7.515787729062139988e-04, 1.834209659136831760e-03, 1.106383558362722397e-02, 9.095242130570113659e-04
1.295062340795993805e-02, 3.488858463242650032e-03, 2.011168189346790314e-02, 1.728732488118112087e-03
3.200531378388404846e-02, 7.604219485074281693e-03, 4.473412036895751953e-02, 3.433018224313855171e-03
3.944287076592445374e-03, 9.648448904044926167e-04, 5.993238184601068497e-03, 5.036473157815635204e-04
3.202589228749275208e-02, 7.561182137578725815e-03, 4.472941160202026367e-02, 3.425579983741044998e-03
7.427996024489402771e-04, 1.850070781074464321e-03, 1.107871439307928085e-02, 9.041810990311205387e-04
2.463681064546108246e-02, 6.400599144399166107e-03, 3.645838797092437744e-02, 3.171859309077262878e-03
1.852053962647914886e-02, 4.839001223444938660e-03, 2.857672423124313354e-02, 2.484556520357728004e-03
1.605848222970962524e-02, 4.292286001145839691e-03, 2.459442615509033203e-02, 2.177510410547256470e-03
1.054578088223934174e-02, 2.765814075246453285e-03, 1.645084843039512634e-02, 1.372527331113815308e-03
7.481333450414240360e-04, 1.825731014832854271e-03, 1.106202881783246994e-02, 9.077240247279405594e-04
3.943775314837694168e-03, 9.644349338486790657e-04, 5.997389089316129684e-03, 5.029408494010567665e-04
2.630050852894783020e-02, 6.583977956324815750e-03, 3.921334072947502136e-02, 3.401728812605142593e-03
2.632879652082920074e-02, 6.769402883946895599e-03, 4.116814211010932922e-02, 3.446675837039947510e-03
3.952489234507083893e-03, 9.632970904931426048e-04, 5.998701788485050201e-03, 5.044338759034872055e-04
2.816020511090755463e-02, 7.399902213364839554e-03, 4.317651316523551941e-02, 3.714611055329442024e-03
2.691047824919223785e-02, 6.808659527450799942e-03, 4.135812446475028992e-02, 3.503677900880575180e-03
3.939256537705659866e-03, 9.680179064162075520e-04, 6.004512310028076172e-03, 5.044552381150424480e-04
2.163966745138168335e-02, 5.620975978672504425e-03, 3.263695910573005676e-02, 2.860920270904898643e-03
1.279856730252504349e-02, 3.415206214413046837e-03, 2.002680115401744843e-02, 1.684459857642650604e-03
1.055909134447574615e-02, 2.771850209683179855e-03, 1.651773042976856232e-02, 1.382382935844361782e-03
1.853291317820549011e-02, 4.920443054288625717e-03, 2.878049202263355255e-02, 2.504577627405524254e-03
2.641015127301216125e-02, 6.595222279429435730e-03, 3.938685730099678040e-02, 3.334413282573223114e-03
2.126105129718780518e-02, 5.661242175847291946e-03, 3.275123983621597290e-02, 2.895486773923039436e-03
2.468125335872173309e-02, 6.364851724356412888e-03, 3.632809594273567200e-02, 3.159920452162623405e-03
2.829049900174140930e-02, 7.540693972259759903e-03, 4.375236108899116516e-02, 3.567617619410157204e-03
2.159459888935089111e-02, 5.674893036484718323e-03, 3.269218653440475464e-02, 2.904363442212343216e-03
1.846427284181118011e-02, 4.897160921245813370e-03, 2.863969653844833374e-02, 2.490618266165256500e-03
1.301567535847425461e-02, 3.522562328726053238e-03, 2.024230733513832092e-02, 1.741364365443587303e-03
2.384126745164394379e-02, 6.229727994650602341e-03, 3.587379306554794312e-02, 3.104272531345486641e-03
2.649690397083759308e-02, 6.678056903183460236e-03, 3.986372798681259155e-02, 3.339265007525682449e-03
3.942461218684911728e-03, 9.653096203692257404e-04, 5.994357634335756302e-03, 5.035898648202419281e-04
1.569870300590991974e-02, 4.179303534328937531e-03, 2.439672127366065979e-02, 2.055099699646234512e-03
3.932175692170858383e-03, 9.679591166786849499e-04, 6.008434575051069260e-03, 5.039718234911561012e-04
1.615899801254272461e-02, 4.290513694286346436e-03, 2.522350102663040161e-02, 2.198172500357031822e-03
2.405527047812938690e-02, 6.113934330642223358e-03, 3.551416099071502686e-02, 3.137623891234397888e-03
2.177138999104499817e-02, 5.628589075058698654e-03, 3.158063441514968872e-02, 2.850214019417762756e-03
2.711916528642177582e-02, 7.180964574217796326e-03, 4.135151952505111694e-02, 3.483762498944997787e-03
2.167785540223121643e-02, 5.623155273497104645e-03, 3.268839046359062195e-02, 2.867584116756916046e-03
2.882255241274833679e-02, 7.674835156649351120e-03, 4.394999146461486816e-02, 3.638218389824032784e-03
2.158303372561931610e-02, 5.644621327519416809e-03, 3.268991410732269287e-02, 2.899023005738854408e-03
1.603421010076999664e-02, 4.282022826373577118e-03, 2.516751177608966827e-02, 2.203480806201696396e-03
2.512129582464694977e-02, 6.440741010010242462e-03, 3.690745308995246887e-02, 3.173142671585083008e-03
2.773223631083965302e-02, 6.981288082897663116e-03, 4.148910567164421082e-02, 3.475187579169869423e-03
1.243571657687425613e-02, 3.408491611480712891e-03, 1.985057815909385681e-02, 1.674609608016908169e-03
1.316722948104143143e-02, 3.534869756549596786e-03, 2.058584801852703094e-02, 1.743876375257968903e-03
1.874101720750331879e-02, 4.909213166683912277e-03, 2.907846122980117798e-02, 2.522469731047749519e-03
3.086913190782070160e-02, 7.309418171644210815e-03, 4.467027634382247925e-02, 3.370416816323995590e-03
7.423241622745990753e-04, 1.839961390942335129e-03, 1.106038782745599747e-02, 9.039313881658017635e-04
1.038794592022895813e-02, 2.724813297390937805e-03, 1.619032584130764008e-02, 1.347294193692505360e-03
1.298874709755182266e-02, 3.516602329909801483e-03, 2.022351883351802826e-02, 1.737470272928476334e-03
2.426282130181789398e-02, 6.339712068438529968e-03, 3.644420579075813293e-02, 3.153591649606823921e-03
1.293368730694055557e-02, 3.484176471829414368e-03, 2.012935094535350800e-02, 1.717645558528602123e-03
7.440375629812479019e-04, 1.854022266343235970e-03, 1.107131130993366241e-02, 9.057168499566614628e-04
2.441521920263767242e-02, 6.355452816933393478e-03, 3.609396144747734070e-02, 3.162525827065110207e-03
1.279856730252504349e-02, 3.415206214413046837e-03, 2.002680115401744843e-02, 1.684459857642650604e-03
1.852053962647914886e-02, 4.839001223444938660e-03, 2.857672423124313354e-02, 2.484556520357728004e-03
1.587999053299427032e-02, 4.254970699548721313e-03, 2.474579587578773499e-02, 2.130844863131642342e-03
2.812353521585464478e-02, 7.365921977907419205e-03, 4.314965754747390747e-02, 3.717682557180523872e-03
2.707135863602161407e-02, 6.737516261637210846e-03, 3.923801705241203308e-02, 3.423962742090225220e-03
3.942983690649271011e-03, 9.644068777561187744e-04, 5.996849387884140015e-03, 5.029261810705065727e-04
1.843778602778911591e-02, 4.888575524091720581e-03, 2.860838174819946289e-02, 2.487182151526212692e-03
1.614150404930114746e-02, 4.289808683097362518e-03, 2.521553449332714081e-02, 2.200605580583214760e-03
2.122664451599121094e-02, 5.617107264697551727e-03, 3.262765333056449890e-02, 2.875938545912504196e-03
3.052682243287563324e-02, 7.255682721734046936e-03, 4.465300589799880981e-02, 3.336133435368537903e-03
1.887338049709796906e-02, 5.000911653041839600e-03, 2.915931306779384613e-02, 2.578212413936853409e-03
1.840146817266941071e-02, 4.878340754657983780e-03, 2.851585298776626587e-02, 2.479514107108116150e-03
2.645241096615791321e-02, 6.609339267015457153e-03, 3.948653489351272583e-02, 3.333306172862648964e-03
2.774922922253608704e-02, 7.298140320926904678e-03, 4.221088811755180359e-02, 3.565378021448850632e-03
2.644021995365619659e-02, 6.622056476771831512e-03, 3.953357785940170288e-02, 3.341202624142169952e-03
1.939507573843002319e-02, 5.138366017490625381e-03, 2.980572916567325592e-02, 2.657002303749322891e-03
1.551290135830640793e-02, 4.157901741564273834e-03, 2.403537929058074951e-02, 2.055698074400424957e-03
1.605102792382240295e-02, 4.264872986823320389e-03, 2.508806437253952026e-02, 2.181865274906158447e-03
1.561349723488092422e-02, 4.179331474006175995e-03, 2.453265897929668427e-02, 2.154208254069089890e-03
2.184117026627063751e-02, 5.672881845384836197e-03, 3.252707049250602722e-02, 2.859789179638028145e-03
2.477867342531681061e-02, 6.355429068207740784e-03, 3.639266639947891235e-02, 3.136882791295647621e-03
2.468468993902206421e-02, 6.354057695716619492e-03, 3.623808175325393677e-02, 3.148583928123116493e-03
1.571133732795715332e-02, 4.209929145872592926e-03, 2.446941845118999481e-02, 2.105265622958540916e-03
2.861808612942695618e-02, 7.616107817739248276e-03, 4.374047741293907166e-02, 3.619770519435405731e-03
1.017848588526248932e-02, 2.676677424460649490e-03, 1.604181341826915741e-02, 1.330010825768113136e-03
7.084854296408593655e-04, 1.848874147981405258e-03, 1.111869327723979950e-02, 9.084304911084473133e-04
2.859448641538619995e-02, 7.336376700550317764e-03, 4.376587271690368652e-02, 3.326237667351961136e-03
3.947377204895019531e-03, 9.651226573623716831e-04, 6.007817573845386505e-03, 5.013222689740359783e-04
1.559703983366489410e-02, 4.155586007982492447e-03, 2.426020242273807526e-02, 2.044664695858955383e-03
2.444888837635517120e-02, 6.301041692495346069e-03, 3.844028711318969727e-02, 3.124536480754613876e-03
1.876816339790821075e-02, 4.939499776810407639e-03, 2.906319499015808105e-02, 2.525540068745613098e-03
2.228599414229393005e-02, 5.752432625740766525e-03, 3.308377042412757874e-02, 2.887060167267918587e-03
2.787202596664428711e-02, 7.467286195605993271e-03, 4.315622523427009583e-02, 3.738035913556814194e-03
1.885350979864597321e-02, 4.988391883671283722e-03, 2.914734371006488800e-02, 2.566894749179482460e-03
1.860187202692031860e-02, 4.856002517044544220e-03, 2.868591621518135071e-02, 2.490236191079020500e-03
2.174573205411434174e-02, 5.672668106853961945e-03, 3.268940746784210205e-02, 2.881502034142613411e-03
2.433547750115394592e-02, 6.358145270496606827e-03, 3.666249290108680725e-02, 3.155325073748826981e-03
3.951082937419414520e-03, 9.632970904931426048e-04, 5.999611224979162216e-03, 5.045166471973061562e-04
1.874886453151702881e-02, 4.931284114718437195e-03, 2.904231287539005280e-02, 2.525184769183397293e-03
1.879205554723739624e-02, 4.923417232930660248e-03, 2.916585467755794525e-02, 2.536429092288017273e-03
7.545167463831603527e-04, 1.855085254646837711e-03, 1.109297759830951691e-02, 9.120294707827270031e-04
2.235508710145950317e-02, 5.678773857653141022e-03, 3.263984993100166321e-02, 2.886007772758603096e-03
1.929200626909732819e-02, 5.110609810799360275e-03, 2.976810932159423828e-02, 2.610853407531976700e-03
1.569442451000213623e-02, 4.199936054646968842e-03, 2.443688176572322845e-02, 2.102618804201483727e-03
1.308410335332155228e-02, 3.518605371937155724e-03, 2.040382102131843567e-02, 1.733501325361430645e-03
4.019449464976787567e-03, 9.738978696987032890e-04, 5.964805372059345245e-03, 5.197847494855523109e-04
2.232816256582736969e-02, 5.750507116317749023e-03, 3.333150595426559448e-02, 2.896378980949521065e-03
2.150701358914375305e-02, 5.691550206393003464e-03, 3.283471614122390747e-02, 2.918489743024110794e-03
1.617671735584735870e-02, 4.311036784201860428e-03, 2.476362697780132294e-02, 2.189245074987411499e-03
2.714300155639648438e-02, 6.751403678208589554e-03, 3.932932391762733459e-02, 3.442465327680110931e-03
1.871244423091411591e-02, 4.969426896423101425e-03, 2.896958030760288239e-02, 2.554381499066948891e-03
2.792003937065601349e-02, 7.324174512177705765e-03, 4.300209134817123413e-02, 3.689260222017765045e-03
2.661383338272571564e-02, 6.658181548118591309e-03, 3.982858732342720032e-02, 3.341065021231770515e-03
1.839842088520526886e-02, 4.825328942388296127e-03, 2.839602902531623840e-02, 2.468870487064123154e-03
1.898044161498546600e-02, 5.041653290390968323e-03, 2.919860556721687317e-02, 2.614297438412904739e-03
2.794326655566692352e-02, 7.463361136615276337e-03, 4.320098087191581726e-02, 3.747333306819200516e-03
7.671033381484448910e-04, 1.861671684309840202e-03, 1.110731344670057297e-02, 9.178053005598485470e-04
1.067874021828174591e-02, 2.695102477446198463e-03, 1.642554439604282379e-02, 1.356702297925949097e-03
1.062782760709524155e-02, 2.805419266223907471e-03, 1.664098165929317474e-02, 1.390812220051884651e-03
2.848535403609275818e-02, 7.596994750201702118e-03, 4.376992583274841309e-02, 3.639999777078628540e-03
3.942019306123256683e-03, 9.647594415582716465e-04, 5.999011453241109848e-03, 5.029635503888130188e-04
1.673718169331550598e-02, 4.425616469234228134e-03, 2.595809102058410645e-02, 2.219651592895388603e-03
2.246450260281562805e-02, 5.773616954684257507e-03, 3.279100731015205383e-02, 2.904248656705021858e-03
1.875301077961921692e-02, 4.929138347506523132e-03, 2.906638011336326599e-02, 2.522404305636882782e-03
3.034501336514949799e-02, 7.113156374543905258e-03, 4.462272301316261292e-02, 3.313591005280613899e-03
1.041842438280582428e-02, 2.723743673413991928e-03, 1.623294316232204437e-02, 1.354457461275160313e-03
3.187542781233787537e-02, 7.379753049463033676e-03, 4.471104964613914490e-02, 3.398100612685084343e-03
1.312900893390178680e-02, 3.535183612257242203e-03, 2.044266834855079651e-02, 1.746344263665378094e-03
2.641015127301216125e-02, 6.595222279429435730e-03, 3.938685730099678040e-02, 3.334413282573223114e-03
1.042332686483860016e-02, 2.689867513254284859e-03, 1.619608141481876373e-02, 1.359318499453365803e-03
