# '﻿k', 'ca', 'no3', 'nh4'
2.378114871680736542e-02, 6.488967686891555786e-03, 4.076219722628593445e-02, 3.279570722952485085e-03
2.510992810130119324e-02, 6.451664958149194717e-03, 3.724739328026771545e-02, 3.328745719045400620e-03
2.554035186767578125e-02, 6.879258900880813599e-03, 4.403922706842422485e-02, 2.812358317896723747e-03
1.706413179636001587e-02, 4.251720383763313293e-03, 2.532011643052101135e-02, 2.191962674260139465e-03
1.681463792920112610e-02, 4.186780657619237900e-03, 2.492596767842769623e-02, 2.154697198420763016e-03
2.250118926167488098e-02, 5.972616374492645264e-03, 3.329893201589584351e-02, 2.824712311848998070e-03
1.368658524006605148e-02, 3.096534870564937592e-03, 1.981733553111553192e-02, 1.584164216183125973e-03
1.161238178610801697e-02, 2.650039270520210266e-03, 1.657589524984359741e-02, 1.491748960688710213e-03
2.495595999062061310e-02, 6.635925266891717911e-03, 4.286889731884002686e-02, 3.366254270076751709e-03
2.444384060800075531e-02, 6.596437655389308929e-03, 4.089526087045669556e-02, 3.343204502016305923e-03
3.609244478866457939e-03, 1.124894944950938225e-03, 7.569929584860801697e-03, 5.498402169905602932e-04
7.345973281189799309e-04, 1.741582062095403671e-03, 1.177561189979314804e-02, 9.323829435743391514e-04
2.196990884840488434e-02, 5.121676716953516006e-03, 2.999930642545223236e-02, 2.609922550618648529e-03
1.731812022626399994e-02, 4.208723083138465881e-03, 2.535026520490646362e-02, 2.184493467211723328e-03
2.641817741096019745e-02, 7.176497485488653183e-03, 4.432209581136703491e-02, 2.824856666848063469e-03
3.655523061752319336e-03, 1.108893658965826035e-03, 7.034743204712867737e-03, 5.276037845760583878e-04
2.512373402714729309e-02, 6.631602533161640167e-03, 4.296053573489189148e-02, 3.365481039509177208e-03
1.333161443471908569e-02, 3.022248391062021255e-03, 1.961911842226982117e-02, 1.516381162218749523e-03
2.896206453442573547e-02, 7.129018660634756088e-03, 4.227399453520774841e-02, 3.462220309302210808e-03
2.573881670832633972e-02, 7.079174742102622986e-03, 4.420349001884460449e-02, 2.787362784147262573e-03
2.602954581379890442e-02, 7.138233166188001633e-03, 3.830586001276969910e-02, 3.254811512306332588e-03
2.454258315265178680e-02, 5.974705331027507782e-03, 3.468345478177070618e-02, 3.044152166694402695e-03
2.517449855804443359e-02, 5.782621912658214569e-03, 3.293899819254875183e-02, 2.961119869723916054e-03
2.657607197761535645e-02, 6.799683906137943268e-03, 3.742305189371109009e-02, 3.271238878369331360e-03
2.466991543769836426e-02, 5.707974545657634735e-03, 3.407264500856399536e-02, 3.036305308341979980e-03
2.617027424275875092e-02, 7.177071645855903625e-03, 4.061389341950416565e-02, 3.704394912347197533e-03
1.404011156409978867e-02, 3.143634647130966187e-03, 2.142060734331607819e-02, 1.648703473620116711e-03
1.042018923908472061e-02, 2.471804386004805565e-03, 1.606654934585094452e-02, 1.345059950836002827e-03
1.582768186926841736e-02, 3.877549665048718452e-03, 2.399752289056777954e-02, 1.973942387849092484e-03
3.694021143019199371e-03, 1.101717003621160984e-03, 6.984027102589607239e-03, 5.229457747191190720e-04
1.061771158128976822e-02, 2.472959691658616066e-03, 1.627380214631557465e-02, 1.352566410787403584e-03
2.507230825722217560e-02, 6.637180689722299576e-03, 4.294332116842269897e-02, 3.398322267457842827e-03
2.459079585969448090e-02, 6.413089577108621597e-03, 3.920298069715499878e-02, 3.292155917733907700e-03
7.852546405047178268e-04, 1.816862262785434723e-03, 1.233080215752124786e-02, 9.873817907646298409e-04
1.680124923586845398e-02, 3.924343269318342209e-03, 2.552365884184837341e-02, 2.124691149219870567e-03
2.629720605909824371e-02, 7.656256202608346939e-03, 4.262453317642211914e-02, 3.302643075585365295e-03
2.332668751478195190e-02, 6.731569766998291016e-03, 4.331356287002563477e-02, 3.169614356011152267e-03
2.536982111632823944e-02, 7.116232998669147491e-03, 3.873621299862861633e-02, 3.513159463182091713e-03
7.312400266528129578e-04, 1.779277576133608818e-03, 1.216727402061223984e-02, 9.644562960602343082e-04
2.087538316845893860e-02, 4.903772845864295959e-03, 3.057757206261157990e-02, 2.613321179524064064e-03
2.470219507813453674e-02, 6.816243287175893784e-03, 4.406145215034484863e-02, 2.848042640835046768e-03
2.203933708369731903e-02, 5.497760139405727386e-03, 3.248607367277145386e-02, 2.826838521286845207e-03
2.005917951464653015e-02, 4.884671885520219803e-03, 2.963178791105747223e-02, 2.508856356143951416e-03
2.502964809536933899e-02, 6.595460232347249985e-03, 4.262742400169372559e-02, 3.315320471301674843e-03
2.114963345229625702e-02, 5.034890491515398026e-03, 3.045719861984252930e-02, 2.646428300067782402e-03
1.254952047020196915e-02, 2.996889641508460045e-03, 1.920786313712596893e-02, 1.542352838441729546e-03
1.360212638974189758e-02, 3.040929790586233139e-03, 1.952452585101127625e-02, 1.560866017825901508e-03
7.341926684603095055e-04, 1.773611293174326420e-03, 1.193796191364526749e-02, 9.554860880598425865e-04
1.170494966208934784e-02, 2.693206071853637695e-03, 1.648000255227088928e-02, 1.463970402255654335e-03
6.846798351034522057e-04, 1.768029178492724895e-03, 1.183899212628602982e-02, 9.450563229620456696e-04
3.755379235371947289e-03, 1.106360345147550106e-03, 6.989480927586555481e-03, 5.156141705811023712e-04
2.290835976600646973e-02, 6.061729043722152710e-03, 3.393546491861343384e-02, 2.792721847072243690e-03
2.364053018391132355e-02, 6.468865554779767990e-03, 3.108623437583446503e-02, 2.779136411845684052e-03
7.022088393568992615e-04, 1.767202513292431831e-03, 1.188487932085990906e-02, 9.445248288102447987e-04
1.101557444781064987e-02, 2.673744689673185349e-03, 1.607145555317401886e-02, 1.417524996213614941e-03
3.739462234079837799e-03, 1.089063705876469612e-03, 6.886546500027179718e-03, 5.143588641658425331e-04
2.059407532215118408e-02, 4.941302817314863205e-03, 2.975956909358501434e-02, 2.549492521211504936e-03
1.333289872854948044e-02, 3.019344992935657501e-03, 1.987302303314208984e-02, 1.550389453768730164e-03
2.522780373692512512e-02, 6.676779128611087799e-03, 4.295926541090011597e-02, 3.380815964192152023e-03
2.355048991739749908e-02, 6.760947871953248978e-03, 4.340051114559173584e-02, 3.176565282046794891e-03
3.699114546179771423e-03, 1.100117107853293419e-03, 6.972440518438816071e-03, 5.220964085310697556e-04
6.911473465152084827e-04, 1.770113827660679817e-03, 1.188100222498178482e-02, 9.475362021476030350e-04
1.353891752660274506e-02, 3.072199178859591484e-03, 2.014281786978244781e-02, 1.569746760651469231e-03
2.556931786239147186e-02, 7.006362080574035645e-03, 4.421583563089370728e-02, 2.848210744559764862e-03
3.683010349050164223e-03, 1.102825393900275230e-03, 6.983213592320680618e-03, 5.227147485129535198e-04
2.621367014944553375e-02, 7.129612844437360764e-03, 4.424486681818962097e-02, 2.808847464621067047e-03
7.816730067133903503e-04, 1.765227410942316055e-03, 1.191445812582969666e-02, 9.539570310153067112e-04
2.613808959722518921e-02, 7.068592589348554611e-03, 3.584988415241241455e-02, 3.247283631935715675e-03
2.070668525993824005e-02, 4.944458138197660446e-03, 2.984405867755413055e-02, 2.567229792475700378e-03
1.946007274091243744e-02, 4.425935447216033936e-03, 2.739631198346614838e-02, 2.389115281403064728e-03
1.115173380821943283e-02, 2.577576786279678345e-03, 1.623178832232952118e-02, 1.436149119399487972e-03
7.091598236002027988e-04, 1.763854641467332840e-03, 1.184920128434896469e-02, 9.399295668117702007e-04
3.694528480991721153e-03, 1.101778470911085606e-03, 6.982923950999975204e-03, 5.227067158557474613e-04
2.640007063746452332e-02, 6.589937955141067505e-03, 3.848849982023239136e-02, 3.286100924015045166e-03
2.558481134474277496e-02, 6.843037437647581100e-03, 4.115182533860206604e-02, 3.410450648516416550e-03
3.723845584318041801e-03, 1.097730710171163082e-03, 6.935291457921266556e-03, 5.167105700820684433e-04
2.636611647903919220e-02, 7.628073450177907944e-03, 4.285178333520889282e-02, 3.615171182900667191e-03
2.629505284130573273e-02, 6.878686137497425079e-03, 4.135177657008171082e-02, 3.422159934416413307e-03
3.702763002365827560e-03, 1.097555737942457199e-03, 6.996004376560449600e-03, 5.271951667964458466e-04
2.542531117796897888e-02, 5.872164387255907059e-03, 3.323992714285850525e-02, 2.989341737702488899e-03
1.392670348286628723e-02, 3.087890567258000374e-03, 2.117515914142131805e-02, 1.627273624762892723e-03
1.144533976912498474e-02, 2.607353264465928078e-03, 1.640851236879825592e-02, 1.460995059460401535e-03
2.017784677445888519e-02, 4.899902734905481339e-03, 2.971316128969192505e-02, 2.520079491659998894e-03
2.592998556792736053e-02, 7.124383002519607544e-03, 4.027365520596504211e-02, 3.662651637569069862e-03
2.434423938393592834e-02, 5.955632310360670090e-03, 3.459258005023002625e-02, 3.034466411918401718e-03
2.603600919246673584e-02, 7.105737924575805664e-03, 3.624957799911499023e-02, 3.079406684264540672e-03
2.348896861076354980e-02, 6.752486806362867355e-03, 4.317881166934967041e-02, 3.183609806001186371e-03
2.456488274037837982e-02, 5.905676167458295822e-03, 3.473749756813049316e-02, 2.914070850238204002e-03
1.996155828237533569e-02, 4.866885021328926086e-03, 2.951293066143989563e-02, 2.505255863070487976e-03
1.355131436139345169e-02, 3.075616667047142982e-03, 2.011752314865589142e-02, 1.563380705192685127e-03
2.598183229565620422e-02, 6.953475996851921082e-03, 3.664803504943847656e-02, 3.430048236623406410e-03
2.629116922616958618e-02, 7.189882453531026840e-03, 4.071054235100746155e-02, 3.701382083818316460e-03
3.682370763272047043e-03, 1.102563692256808281e-03, 6.988091859966516495e-03, 5.236535798758268356e-04
1.723409071564674377e-02, 3.986964933574199677e-03, 2.542378939688205719e-02, 2.054964890703558922e-03
3.713368903845548630e-03, 1.092997961677610874e-03, 6.971467286348342896e-03, 5.262456252239644527e-04
1.729416288435459137e-02, 4.226170945912599564e-03, 2.541290782392024994e-02, 2.196772955358028412e-03
2.474972233176231384e-02, 6.410633679479360580e-03, 3.670494630932807922e-02, 3.270839573815464973e-03
2.376766130328178406e-02, 6.443329155445098877e-03, 3.160974755883216858e-02, 2.753649605438113213e-03
2.431714721024036407e-02, 6.552943494170904160e-03, 4.060521721839904785e-02, 3.318886039778590202e-03
2.593833766877651215e-02, 6.017080042511224747e-03, 3.329820185899734497e-02, 3.102639224380254745e-03
2.596707642078399658e-02, 6.818716414272785187e-03, 4.319515079259872437e-02, 3.448875388130545616e-03
2.453454397618770599e-02, 5.810868926346302032e-03, 3.457195684313774109e-02, 2.906719222664833069e-03
1.713842712342739105e-02, 4.281871952116489410e-03, 2.545201964676380157e-02, 2.206403994932770729e-03
2.604977786540985107e-02, 7.101481780409812927e-03, 3.627657517790794373e-02, 3.090406535193324089e-03
2.729475684463977814e-02, 7.230277173221111298e-03, 4.038568213582038879e-02, 3.354419488459825516e-03
1.318811532109975815e-02, 3.154574660584330559e-03, 1.988907903432846069e-02, 1.601866795681416988e-03
1.409508939832448959e-02, 3.159141866490244865e-03, 2.132202312350273132e-02, 1.657462562434375286e-03
2.058775536715984344e-02, 4.852504003793001175e-03, 3.015351668000221252e-02, 2.545280614867806435e-03
2.457328885793685913e-02, 6.814299151301383972e-03, 4.405587539076805115e-02, 2.842230722308158875e-03
7.437824970111250877e-04, 1.744358451105654240e-03, 1.178815029561519623e-02, 9.337464580312371254e-04
1.108678244054317474e-02, 2.535193925723433495e-03, 1.598800346255302429e-02, 1.427455339580774307e-03
1.347860228270292282e-02, 3.070423146709799767e-03, 1.999831013381481171e-02, 1.552677131257951260e-03
2.595181390643119812e-02, 6.825868971645832062e-03, 3.709829226136207581e-02, 3.354643937200307846e-03
1.398754585534334183e-02, 3.117768559604883194e-03, 2.098930068314075470e-02, 1.642641844227910042e-03
7.780299056321382523e-04, 1.765606692060828209e-03, 1.191376987844705582e-02, 9.556343429721891880e-04
2.614524029195308685e-02, 7.135033607482910156e-03, 3.577374294400215149e-02, 3.198653459548950195e-03
1.392670348286628723e-02, 3.087890567258000374e-03, 2.117515914142131805e-02, 1.627273624762892723e-03
2.070668525993824005e-02, 4.944458138197660446e-03, 2.984405867755413055e-02, 2.567229792475700378e-03
1.599434576928615570e-02, 3.924049902707338333e-03, 2.416465431451797485e-02, 1.993017736822366714e-03
2.640855498611927032e-02, 7.911323569715023041e-03, 4.278785735368728638e-02, 3.619998926296830177e-03
2.621644362807273865e-02, 7.154156919568777084e-03, 3.831114619970321655e-02, 3.261826699599623680e-03
3.692669561132788658e-03, 1.101499306969344616e-03, 6.979683879762887955e-03, 5.225464701652526855e-04
1.994594931602478027e-02, 4.859209060668945312e-03, 2.950744144618511200e-02, 2.503860509023070335e-03
1.739602163434028625e-02, 4.270076286047697067e-03, 2.560310065746307373e-02, 2.202174626290798187e-03
2.453189529478549957e-02, 5.963732954114675522e-03, 3.460319712758064270e-02, 3.014528192579746246e-03
2.502454258501529694e-02, 6.843678653240203857e-03, 4.405802488327026367e-02, 2.826604759320616722e-03
2.228545770049095154e-02, 5.213066469877958298e-03, 3.041361272335052490e-02, 2.646131673827767372e-03
1.977948471903800964e-02, 4.841864109039306641e-03, 2.933137305080890656e-02, 2.488983562216162682e-03
2.582444995641708374e-02, 7.109669502824544907e-03, 4.032555595040321350e-02, 3.665844677016139030e-03
2.388152666389942169e-02, 6.519473157823085785e-03, 4.077937081456184387e-02, 3.294705180451273918e-03
2.602678164839744568e-02, 7.142676040530204773e-03, 4.039817675948143005e-02, 3.681156784296035767e-03
2.208241447806358337e-02, 5.215730518102645874e-03, 3.026145882904529572e-02, 2.490421989932656288e-03
1.558097638189792633e-02, 3.670054022222757339e-03, 2.332740835845470428e-02, 1.915160217322409153e-03
1.733881793916225433e-02, 4.185435827821493149e-03, 2.527746185660362244e-02, 2.194917993620038033e-03
1.694990694522857666e-02, 4.189304541796445847e-03, 2.492380142211914062e-02, 2.176909474655985832e-03
2.294469997286796570e-02, 5.984109360724687576e-03, 3.385177627205848694e-02, 2.805834636092185974e-03
2.581001259386539459e-02, 7.103234995156526566e-03, 3.595556691288948059e-02, 3.066981676965951920e-03
2.581101655960083008e-02, 7.135260384529829025e-03, 3.617503121495246887e-02, 3.042113035917282104e-03
1.576371863484382629e-02, 3.863045247271656990e-03, 2.391096018254756927e-02, 1.965983072295784950e-03
2.468345686793327332e-02, 6.595305167138576508e-03, 4.277437180280685425e-02, 3.351764753460884094e-03
1.108481269329786301e-02, 2.508591860532760620e-03, 1.579637266695499420e-02, 1.407757634297013283e-03
7.325914921239018440e-04, 1.780219143256545067e-03, 1.208638679236173630e-02, 9.716970380395650864e-04
2.221896313130855560e-02, 6.213137879967689514e-03, 4.270275309681892395e-02, 3.001834731549024582e-03
3.719586879014968872e-03, 1.100181252695620060e-03, 7.017927244305610657e-03, 5.273927818052470684e-04
1.721438206732273102e-02, 3.980409353971481323e-03, 2.531225048005580902e-02, 2.045363187789916992e-03
2.489172481000423431e-02, 6.452773232012987137e-03, 3.911580145359039307e-02, 3.280914155766367912e-03
2.093834429979324341e-02, 4.987325984984636307e-03, 3.018291480839252472e-02, 2.603408182039856911e-03
2.354622446000576019e-02, 6.121498066931962967e-03, 3.459888324141502380e-02, 2.855734666809439659e-03
2.649298124015331268e-02, 7.199644576758146286e-03, 4.271451383829116821e-02, 3.375101601704955101e-03
2.212205901741981506e-02, 5.173184908926486969e-03, 3.017928451299667358e-02, 2.626443281769752502e-03
2.078868821263313293e-02, 4.949535708874464035e-03, 2.995826676487922668e-02, 2.578965621069073677e-03
2.526149526238441467e-02, 5.850124638527631760e-03, 3.314438462257385254e-02, 3.011949360370635986e-03
2.553643658757209778e-02, 6.588527932763099670e-03, 3.704080730676651001e-02, 3.255253657698631287e-03
3.728427458554506302e-03, 1.095979940146207809e-03, 6.923019886016845703e-03, 5.157570703886449337e-04
2.083466388285160065e-02, 4.972248803824186325e-03, 3.000257536768913269e-02, 2.577064093202352524e-03
2.044941857457160950e-02, 4.910803865641355515e-03, 3.010847605764865875e-02, 2.579232677817344666e-03
7.456254097633063793e-04, 1.777594909071922302e-03, 1.196610555052757263e-02, 9.606462554074823856e-04
2.408974617719650269e-02, 6.536499131470918655e-03, 3.235165029764175415e-02, 2.814225153997540474e-03
2.217730320990085602e-02, 5.247073713690042496e-03, 3.119174949824810028e-02, 2.700229175388813019e-03
1.581987179815769196e-02, 3.853571834042668343e-03, 2.390447258949279785e-02, 1.959319226443767548e-03
1.421800628304481506e-02, 3.174121491611003876e-03, 2.145293354988098145e-02, 1.666990923695266247e-03
3.694148035719990730e-03, 1.066812546923756599e-03, 6.705314852297306061e-03, 5.059816758148372173e-04
2.455387450754642487e-02, 6.063098087906837463e-03, 3.519802168011665344e-02, 2.945541869848966599e-03
2.447823435068130493e-02, 5.991013720631599426e-03, 3.491151332855224609e-02, 3.032479202374815941e-03
1.972277276217937469e-02, 4.531468730419874191e-03, 2.782759442925453186e-02, 2.402640646323561668e-03
2.630263566970825195e-02, 7.094530854374170303e-03, 3.817793354392051697e-02, 3.230778966099023819e-03
2.198803052306175232e-02, 5.100392736494541168e-03, 3.010757640004158020e-02, 2.641816856339573860e-03
2.648273855447769165e-02, 7.617331109941005707e-03, 4.276316240429878235e-02, 3.664662828668951988e-03
2.619172446429729462e-02, 7.165122311562299728e-03, 4.060581699013710022e-02, 3.695311257615685463e-03
2.068934403359889984e-02, 4.960335325449705124e-03, 2.989009954035282135e-02, 2.565651433542370796e-03
2.155854366719722748e-02, 5.101479589939117432e-03, 2.968983352184295654e-02, 2.422321122139692307e-03
2.656704932451248169e-02, 7.229148875921964645e-03, 4.291836917400360107e-02, 3.370233811438083649e-03
8.109512273222208023e-04, 1.828811829909682274e-03, 1.225265208631753922e-02, 9.959139861166477203e-04
1.088968105614185333e-02, 2.647077199071645737e-03, 1.600035838782787323e-02, 1.406586379744112492e-03
1.164319086819887161e-02, 2.609638031572103500e-03, 1.645291037857532501e-02, 1.459192135371267796e-03
2.572703361511230469e-02, 6.745465099811553955e-03, 4.305033013224601746e-02, 3.439819673076272011e-03
3.697462612763047218e-03, 1.100541790947318077e-03, 6.979732308536767960e-03, 5.229497910477221012e-04
1.700969971716403961e-02, 3.975972998887300491e-03, 2.513782680034637451e-02, 2.120727440342307091e-03
2.427465468645095825e-02, 6.544940173625946045e-03, 3.246378526091575623e-02, 2.854548860341310501e-03
2.076027728617191315e-02, 4.975035786628723145e-03, 2.999275177717208862e-02, 2.574252896010875702e-03
2.508918754756450653e-02, 6.867384072393178940e-03, 4.404328018426895142e-02, 2.793851774185895920e-03
1.100128889083862305e-02, 2.556311199441552162e-03, 1.605502888560295105e-02, 1.438570325262844563e-03
2.761693671345710754e-02, 7.357812952250242233e-03, 4.426723346114158630e-02, 2.766401739791035652e-03
1.352750509977340698e-02, 3.067895071581006050e-03, 1.990661025047302246e-02, 1.532232854515314102e-03
2.592998556792736053e-02, 7.124383002519607544e-03, 4.027365520596504211e-02, 3.662651637569069862e-03
1.112757809460163116e-02, 2.594789257273077965e-03, 1.612739451229572296e-02, 1.464452478103339672e-03
