# '﻿k', 'ca', 'no3', 'nh4'
2.016450837254524231e-02, 5.784253589808940887e-03, 3.255983069539070129e-02, 1.270858012139797211e-02
2.456962317228317261e-02, 5.738847423344850540e-03, 4.048804566264152527e-02, 5.961991846561431885e-03
4.063165280967950821e-03, 1.016328809782862663e-03, 5.453806836158037186e-03, 3.329030005261301994e-04
1.893500983715057373e-02, 4.848157055675983429e-03, 3.480362892150878906e-02, 1.093927025794982910e-02
4.313140176236629486e-03, 9.706740966066718102e-04, 5.073970649391412735e-03, 2.981080615427345037e-04
6.948942318558692932e-03, 2.462113276124000549e-03, 1.602389663457870483e-02, 1.577799441292881966e-03
1.433203928172588348e-02, 4.039227496832609177e-03, 1.878730021417140961e-02, 1.997982850298285484e-03
7.526014931499958038e-03, 2.119393320754170418e-03, 1.553925219923257828e-02, 1.501000835560262203e-03
2.606446482241153717e-02, 7.717434316873550415e-03, 3.233205899596214294e-02, 7.321885786950588226e-03
6.663243286311626434e-03, 2.529290039092302322e-03, 1.569660007953643799e-02, 1.632686122320592403e-03
1.709203980863094330e-02, 4.984537605196237564e-03, 2.485958859324455261e-02, 5.935024935752153397e-03
4.401530139148235321e-03, 1.114547951146960258e-03, 5.465408787131309509e-03, 3.577636089175939560e-04
3.947558626532554626e-02, 1.447372417896986008e-02, 4.397200047969818115e-02, 1.372035499662160873e-02
3.466635197401046753e-02, 6.812880747020244598e-03, 4.350832849740982056e-02, 5.133369937539100647e-03
3.011056780815124512e-02, 8.778401650488376617e-03, 3.617492690682411194e-02, 8.995459415018558502e-03
4.480639100074768066e-02, 4.480996727943420410e-02, 4.414194449782371521e-02, 4.480999708175659180e-02
1.677679829299449921e-02, 5.463638342916965485e-03, 2.321283146739006042e-02, 4.428655840456485748e-03
1.699495129287242889e-02, 5.482406355440616608e-03, 2.329350821673870087e-02, 4.308866802603006363e-03
2.559858001768589020e-02, 7.570396643131971359e-03, 3.253431618213653564e-02, 7.433266844600439072e-03
1.244870107620954514e-02, 4.143321420997381210e-03, 1.912930980324745178e-02, 2.320434898138046265e-03
7.154063321650028229e-03, 2.443569246679544449e-03, 1.620736345648765564e-02, 1.567907864227890968e-03
3.682524338364601135e-02, 7.252947427332401276e-03, 4.398165270686149597e-02, 6.111179478466510773e-03
3.348835930228233337e-02, 6.786986254155635834e-03, 4.333944991230964661e-02, 4.906374029815196991e-03
5.861201789230108261e-03, 2.765255980193614960e-03, 8.363519795238971710e-03, 2.653910778462886810e-04
5.938297254033386707e-04, 1.807896071113646030e-03, 1.042998395860195160e-02, 1.021087053231894970e-03
1.620202884078025818e-02, 4.290619399398565292e-03, 2.546503208577632904e-02, 4.635461140424013138e-03
1.695944182574748993e-02, 4.860325250774621964e-03, 2.453900501132011414e-02, 5.958180408924818039e-03
4.480889067053794861e-02, 4.480999335646629333e-02, 4.442377388477325439e-02, 4.480999708175659180e-02
3.707260591909289360e-03, 1.076326239854097366e-03, 5.320378579199314117e-03, 3.958250454161316156e-04
3.692488744854927063e-02, 7.339425384998321533e-03, 4.399169981479644775e-02, 6.073614582419395447e-03
1.363191287964582443e-02, 4.004437942057847977e-03, 1.849641464650630951e-02, 2.137312199920415878e-03
2.932205609977245331e-02, 6.346916779875755310e-03, 4.240124300122261047e-02, 5.971058271825313568e-03
4.480897635221481323e-02, 4.480999708175659180e-02, 4.438915476202964783e-02, 4.480999708175659180e-02
2.298607490956783295e-02, 6.189691368490457535e-03, 3.796160221099853516e-02, 8.405994623899459839e-03
2.024130709469318390e-02, 6.535549648106098175e-03, 3.057049401104450226e-02, 1.790357008576393127e-02
2.389864623546600342e-02, 5.473542958498001099e-03, 2.957968413829803467e-02, 6.569579243659973145e-03
1.993559673428535461e-02, 5.692321807146072388e-03, 3.268302604556083679e-02, 1.267418544739484787e-02
1.852667890489101410e-02, 6.091658957302570343e-03, 2.912528440356254578e-02, 9.886823594570159912e-03
3.068632259964942932e-02, 1.011294219642877579e-02, 4.073167219758033752e-02, 7.788205984979867935e-03
1.414358709007501602e-02, 4.560569301247596741e-03, 2.032291889190673828e-02, 2.930424641817808151e-03
1.102101616561412811e-02, 2.080973936244845390e-03, 1.746832020580768585e-02, 2.246944000944495201e-03
1.430060341954231262e-02, 6.354263052344322205e-03, 2.344402857124805450e-02, 2.553500235080718994e-03
4.022291395813226700e-03, 1.032566535286605358e-03, 5.496193654835224152e-03, 3.456284466665238142e-04
1.148147974163293839e-02, 2.177817514166235924e-03, 1.816831901669502258e-02, 2.374223666265606880e-03
3.681276366114616394e-02, 7.483941502869129181e-03, 4.396552592515945435e-02, 6.002530455589294434e-03
2.970535308122634888e-02, 5.216676276177167892e-03, 4.230428114533424377e-02, 4.042393993586301804e-03
7.223192369565367699e-04, 2.013224409893155098e-03, 1.056766603142023087e-02, 1.320306211709976196e-03
1.498220954090356827e-02, 6.949142552912235260e-03, 2.327671088278293610e-02, 4.960813559591770172e-03
3.403265774250030518e-02, 1.174749806523323059e-02, 4.259954765439033508e-02, 5.569598637521266937e-03
3.940904885530471802e-02, 9.108343161642551422e-03, 4.424557462334632874e-02, 7.719513494521379471e-03
2.656297758221626282e-02, 1.008699461817741394e-02, 3.875794634222984314e-02, 6.871636025607585907e-03
6.521618342958390713e-04, 1.923572155646979809e-03, 1.025181729346513748e-02, 1.298215356655418873e-03
1.722190901637077332e-02, 6.218360736966133118e-03, 2.398723736405372620e-02, 1.090430561453104019e-02
4.480607062578201294e-02, 4.480995237827301025e-02, 4.426537081599235535e-02, 4.480998963117599487e-02
1.547185238450765610e-02, 3.220151411369442940e-03, 2.997081354260444641e-02, 1.893140748143196106e-02
1.698910258710384369e-02, 4.804202355444431305e-03, 2.533767931163311005e-02, 3.948588389903306961e-03
3.591499477624893188e-02, 6.879237480461597443e-03, 4.390972480177879333e-02, 5.790942814201116562e-03
1.664406433701515198e-02, 4.989736247807741165e-03, 2.550026215612888336e-02, 7.995939813554286957e-03
1.369360741227865219e-02, 3.711441997438669205e-03, 1.850675791501998901e-02, 2.050921320915222168e-03
1.240107510238885880e-02, 3.988651558756828308e-03, 1.895729266107082367e-02, 2.118936507031321526e-03
6.185513921082019806e-04, 1.799500198103487492e-03, 1.029022783041000366e-02, 1.026344718411564827e-03
5.567914806306362152e-03, 2.390345092862844467e-03, 1.605867035686969757e-02, 1.678011030890047550e-03
7.343969773501157761e-04, 1.608941936865448952e-03, 1.006949413567781448e-02, 1.113060279749333858e-03
4.327466711401939392e-03, 9.738911758176982403e-04, 5.075596272945404053e-03, 2.984165621455758810e-04
2.169184014201164246e-02, 7.479244843125343323e-03, 3.246016800403594971e-02, 8.106015622615814209e-03
2.000706084072589874e-02, 3.838327713310718536e-03, 3.633445873856544495e-02, 9.045336395502090454e-03
7.678231340833008289e-04, 1.593671157024800777e-03, 1.017170865088701248e-02, 1.148014096543192863e-03
3.947131335735321045e-03, 2.501642331480979919e-03, 1.505914237350225449e-02, 1.754571916535496712e-03
4.193237517029047012e-03, 1.113415462896227837e-03, 5.563484970480203629e-03, 3.740212705451995134e-04
1.627789624035358429e-02, 4.814720246940851212e-03, 2.381375059485435486e-02, 8.298514410853385925e-03
1.398616377264261246e-02, 4.211958963423967361e-03, 1.914858072996139526e-02, 2.011549659073352814e-03
3.666812181472778320e-02, 7.096135988831520081e-03, 4.396546259522438049e-02, 6.070901174098253250e-03
3.893363475799560547e-02, 8.635843172669410706e-03, 4.418963566422462463e-02, 7.886574603617191315e-03
4.045943263918161392e-03, 1.031128223985433578e-03, 5.489587318152189255e-03, 3.438629792071878910e-04
7.348577491939067841e-04, 1.616457826457917690e-03, 1.012920495122671127e-02, 1.112666330300271511e-03
1.412993576377630234e-02, 4.341686610132455826e-03, 1.921598054468631744e-02, 2.101541263982653618e-03
4.480743780732154846e-02, 4.480997473001480103e-02, 4.430877044796943665e-02, 4.480999708175659180e-02
3.955790307372808456e-03, 1.042507472448050976e-03, 5.454010795801877975e-03, 3.618006303440779448e-04
4.480881616473197937e-02, 4.480999335646629333e-02, 4.435037449002265930e-02, 4.481000080704689026e-02
6.302578840404748917e-04, 1.862072385847568512e-03, 1.058086287230253220e-02, 1.107379328459501266e-03
2.110235765576362610e-02, 5.115866195410490036e-03, 3.625861555337905884e-02, 8.950234390795230865e-03
1.624332182109355927e-02, 5.126516334712505341e-03, 2.352094464004039764e-02, 8.252237923443317413e-03
1.399348862469196320e-02, 4.815500229597091675e-03, 2.130578085780143738e-02, 1.032308395951986313e-02
5.762385670095682144e-03, 2.590195508673787117e-03, 1.559753064066171646e-02, 1.716586644761264324e-03
8.137903641909360886e-04, 1.588774146512150764e-03, 1.011765003204345703e-02, 1.182951964437961578e-03
4.033354111015796661e-03, 1.032128464430570602e-03, 5.508813541382551193e-03, 3.442983434069901705e-04
2.426884509623050690e-02, 6.452620029449462891e-03, 4.083400964736938477e-02, 4.960422404110431671e-03
2.912437357008457184e-02, 9.247046895325183868e-03, 4.269504547119140625e-02, 5.924667697399854660e-03
4.225283861160278320e-03, 9.638139163143932819e-04, 5.099178757518529892e-03, 3.062275645788758993e-04
3.560105711221694946e-02, 1.079538092017173767e-02, 4.291762039065361023e-02, 5.603601690381765366e-03
2.893905900418758392e-02, 8.767989464104175568e-03, 4.240306466817855835e-02, 6.244502030313014984e-03
3.950556740164756775e-03, 1.089380239136517048e-03, 5.270576104521751404e-03, 3.496574645396322012e-04
2.496566437184810638e-02, 5.679062101989984512e-03, 2.957887202501296997e-02, 6.945118773728609085e-03
1.399245485663414001e-02, 4.244658630341291428e-03, 1.930060051381587982e-02, 2.791250357404351234e-03
6.611228920519351959e-03, 2.596494741737842560e-03, 1.558214891701936722e-02, 1.674238359555602074e-03
1.690858788788318634e-02, 4.646935034543275833e-03, 2.539758943021297455e-02, 4.109606612473726273e-03
3.044277615845203400e-02, 1.012708898633718491e-02, 4.057731106877326965e-02, 7.911077700555324554e-03
1.985827833414077759e-02, 6.841401569545269012e-03, 3.000083751976490021e-02, 1.624655537307262421e-02
2.017554081976413727e-02, 4.945057909935712814e-03, 3.605088591575622559e-02, 9.001433849334716797e-03
3.884277120232582092e-02, 8.630353026092052460e-03, 4.415892437100410461e-02, 7.557449862360954285e-03
1.991251856088638306e-02, 6.020318716764450073e-03, 3.188680857419967651e-02, 1.428379770368337631e-02
1.692535355687141418e-02, 4.785022698342800140e-03, 2.532672137022018433e-02, 4.162077326327562332e-03
1.417023688554763794e-02, 4.313596989959478378e-03, 1.882136799395084381e-02, 2.109485678374767303e-03
1.874096132814884186e-02, 4.791027866303920746e-03, 3.478994220495223999e-02, 1.102986466139554977e-02
3.155135735869407654e-02, 1.034118700772523880e-02, 4.075024276971817017e-02, 7.751518860459327698e-03
3.931191749870777130e-03, 1.049859100021421909e-03, 5.485143978148698807e-03, 3.661314840428531170e-04
1.628740876913070679e-02, 4.818375222384929657e-03, 2.251687645912170410e-02, 3.274819115176796913e-03
3.979770932346582413e-03, 1.034659100696444511e-03, 5.348121281713247299e-03, 3.493877011351287365e-04
1.705455780029296875e-02, 4.947388079017400742e-03, 2.458330988883972168e-02, 5.823510233312845230e-03
3.007031045854091644e-02, 8.457100018858909607e-03, 3.620577603578567505e-02, 8.710500784218311310e-03
2.016712538897991180e-02, 3.804279258474707603e-03, 3.648393973708152771e-02, 9.149120189249515533e-03
3.332881629467010498e-02, 6.589140743017196655e-03, 4.327828064560890198e-02, 4.793941974639892578e-03
2.546861954033374786e-02, 5.700783338397741318e-03, 3.006499819457530975e-02, 6.749697029590606689e-03
3.610603138804435730e-02, 6.587454117834568024e-03, 4.388054832816123962e-02, 5.970298312604427338e-03
1.908176764845848083e-02, 6.238524336367845535e-03, 3.120315447449684143e-02, 1.114860177040100098e-02
1.672450825572013855e-02, 5.307946819812059402e-03, 2.352502197027206421e-02, 4.683800041675567627e-03
2.077557705342769623e-02, 5.520142149180173874e-03, 3.650783374905586243e-02, 8.497753180563449860e-03
2.480699308216571808e-02, 5.370965227484703064e-03, 3.890591487288475037e-02, 8.317943662405014038e-03
1.392568554729223251e-02, 3.596612717956304550e-03, 1.861717738211154938e-02, 2.247797325253486633e-03
1.459062658250331879e-02, 4.552563652396202087e-03, 2.077201381325721741e-02, 2.961767604574561119e-03
1.693437062203884125e-02, 5.545412655919790268e-03, 2.390518225729465485e-02, 1.018350012600421906e-02
4.480679705739021301e-02, 4.480996727943420410e-02, 4.430938884615898132e-02, 4.480998963117599487e-02
6.095358403399586678e-04, 1.820200937800109386e-03, 1.050387881696224213e-02, 1.050343853421509266e-03
7.392919156700372696e-03, 2.588022733107209206e-03, 1.576665416359901428e-02, 1.849615364335477352e-03
1.387182157486677170e-02, 4.311190452426671982e-03, 1.868699677288532257e-02, 2.089482033625245094e-03
1.895063184201717377e-02, 4.961512051522731781e-03, 3.471468761563301086e-02, 1.088843587785959244e-02
1.427213381975889206e-02, 4.356177523732185364e-03, 2.040530368685722351e-02, 2.835250459611415863e-03
6.171665736474096775e-04, 1.856143004260957241e-03, 1.039324235171079636e-02, 1.124631846323609352e-03
2.027698606252670288e-02, 4.681941121816635132e-03, 3.660603985190391541e-02, 8.689553476870059967e-03
1.399245485663414001e-02, 4.244658630341291428e-03, 1.930060051381587982e-02, 2.791250357404351234e-03
1.624332182109355927e-02, 5.126516334712505341e-03, 2.352094464004039764e-02, 8.252237923443317413e-03
1.416458282619714737e-02, 6.451474037021398544e-03, 2.348069101572036743e-02, 2.547134179621934891e-03
3.581309318542480469e-02, 1.078594475984573364e-02, 4.283191636204719543e-02, 5.800922866910696030e-03
2.292260527610778809e-02, 6.044634152203798294e-03, 3.783763200044631958e-02, 8.641379885375499725e-03
4.018052946776151657e-03, 1.040461589582264423e-03, 5.539634265005588531e-03, 3.505722561385482550e-04
1.695741899311542511e-02, 4.898002371191978455e-03, 2.522263303399085999e-02, 4.157897550612688065e-03
1.695932447910308838e-02, 4.942519124597311020e-03, 2.451481111347675323e-02, 5.841382779181003571e-03
2.003274299204349518e-02, 6.456504575908184052e-03, 3.013118170201778412e-02, 1.728281006217002869e-02
4.480698704719543457e-02, 4.480997845530509949e-02, 4.425343126058578491e-02, 4.480999708175659180e-02
1.583694852888584137e-02, 4.499402362853288651e-03, 2.559577487409114838e-02, 5.027373321354389191e-03
1.698431000113487244e-02, 4.790890496224164963e-03, 2.514334395527839661e-02, 4.246639087796211243e-03
3.078872896730899811e-02, 1.026365626603364944e-02, 4.072324931621551514e-02, 7.869914174079895020e-03
3.452453762292861938e-02, 6.950403098016977310e-03, 4.349947348237037659e-02, 5.155193619430065155e-03
3.036058880388736725e-02, 1.006548851728439331e-02, 4.060159623622894287e-02, 7.849585264921188354e-03
1.726960577070713043e-02, 5.084137432277202606e-03, 2.651302888989448547e-02, 5.542629398405551910e-03
1.481769979000091553e-02, 5.049486644566059113e-03, 2.257145196199417114e-02, 4.202910233289003372e-03
1.687547750771045685e-02, 4.848784767091274261e-03, 2.458497695624828339e-02, 5.970823112875223160e-03
1.643386483192443848e-02, 5.225325934588909149e-03, 2.312049083411693573e-02, 4.713685717433691025e-03
2.086075581610202789e-02, 7.626951672136783600e-03, 3.178146854043006897e-02, 7.982073351740837097e-03
2.051545865833759308e-02, 5.399400833994150162e-03, 3.651756048202514648e-02, 8.353477343916893005e-03
2.023269981145858765e-02, 4.978025797754526138e-03, 3.625076636672019958e-02, 8.643571287393569946e-03
1.434984710067510605e-02, 6.373613607138395309e-03, 2.338991314172744751e-02, 2.518392633646726608e-03
3.696878254413604736e-02, 7.397552020847797394e-03, 4.399829730391502380e-02, 6.135492585599422455e-03
7.480663247406482697e-03, 2.150621265172958374e-03, 1.554969046264886856e-02, 1.516649615950882435e-03
6.190241547301411629e-04, 1.878838869743049145e-03, 1.035340595990419388e-02, 1.257747411727905273e-03
4.165969789028167725e-02, 2.700106613337993622e-02, 4.388583451509475708e-02, 2.667217142879962921e-02
4.373176023364067078e-03, 1.187057117931544781e-03, 5.966191645711660385e-03, 2.970837813336402178e-04
1.627138629555702209e-02, 4.822318907827138901e-03, 2.246939577162265778e-02, 3.339166054502129555e-03
2.880737371742725372e-02, 5.286123137921094894e-03, 4.207732155919075012e-02, 4.038887098431587219e-03
1.719171553850173950e-02, 4.819933790713548660e-03, 2.534229494631290436e-02, 7.497225422412157059e-03
2.094790525734424591e-02, 7.639635354280471802e-03, 3.193958476185798645e-02, 8.320564404129981995e-03
3.021046146750450134e-02, 9.209097363054752350e-03, 4.319139569997787476e-02, 7.047911640256643295e-03
1.598741114139556885e-02, 4.349371884018182755e-03, 2.554446645081043243e-02, 4.792081657797098160e-03
1.673201844096183777e-02, 5.200162064284086227e-03, 2.340818755328655243e-02, 8.132060989737510681e-03
2.547640725970268250e-02, 5.947431549429893494e-03, 2.997113764286041260e-02, 6.879264023154973984e-03
1.919198594987392426e-02, 5.461154039949178696e-03, 3.525672852993011475e-02, 1.009521447122097015e-02
4.232657141983509064e-03, 9.642666555009782314e-04, 5.081901792436838150e-03, 3.073960542678833008e-04
1.702574640512466431e-02, 4.663204774260520935e-03, 2.547616139054298401e-02, 7.116461172699928284e-03
1.635276898741722107e-02, 5.146859213709831238e-03, 2.458331547677516937e-02, 9.647794999182224274e-03
6.064376211725175381e-04, 1.775216544046998024e-03, 1.027173828333616257e-02, 1.015275134705007076e-03
2.073147706687450409e-02, 4.565084818750619888e-03, 3.713805601000785828e-02, 7.610701955854892731e-03
1.780245080590248108e-02, 4.920244216918945312e-03, 2.563392370939254761e-02, 7.254656869918107986e-03
1.438696309924125671e-02, 6.163759622722864151e-03, 2.323766984045505524e-02, 2.302073873579502106e-03
1.454162877053022385e-02, 4.691550973802804947e-03, 2.111322991549968719e-02, 3.010927699506282806e-03
4.443557932972908020e-03, 1.090154750272631645e-03, 5.059230141341686249e-03, 3.391061327420175076e-04
1.980986818671226501e-02, 5.499985069036483765e-03, 3.178730607032775879e-02, 1.726824045181274414e-02
2.061371132731437683e-02, 6.352808792144060135e-03, 3.066571429371833801e-02, 2.041511051356792450e-02
1.515675801783800125e-02, 4.763646051287651062e-03, 2.281904965639114380e-02, 9.105200879275798798e-03
2.281005866825580597e-02, 5.729302763938903809e-03, 3.773448988795280457e-02, 8.757317438721656799e-03
1.605080440640449524e-02, 4.540342837572097778e-03, 2.529177814722061157e-02, 5.072955973446369171e-03
3.494856879115104675e-02, 1.080600172281265259e-02, 4.289830848574638367e-02, 5.554038099944591522e-03
3.171444684267044067e-02, 1.039658114314079285e-02, 4.075546562671661377e-02, 7.883874699473381042e-03
1.672409102320671082e-02, 4.861364606767892838e-03, 2.373210340738296509e-02, 8.149588480591773987e-03
1.726206950843334198e-02, 5.287653766572475433e-03, 2.578018419444561005e-02, 5.609770305454730988e-03
3.101089969277381897e-02, 9.691421873867511749e-03, 4.322727397084236145e-02, 6.624965462833642960e-03
6.134887225925922394e-04, 1.767924986779689789e-03, 1.047245785593986511e-02, 1.004343270324170589e-03
3.707871073856949806e-03, 2.481264760717749596e-03, 1.494855433702468872e-02, 1.694872276857495308e-03
6.570293568074703217e-03, 2.559048822149634361e-03, 1.588146947324275970e-02, 1.628008089028298855e-03
3.600405156612396240e-02, 6.909416988492012024e-03, 4.385299235582351685e-02, 5.746307317167520523e-03
4.027572926133871078e-03, 1.034923596307635307e-03, 5.511728581041097641e-03, 3.457085695117712021e-04
1.547126751393079758e-02, 5.725411698222160339e-03, 2.428879588842391968e-02, 4.796233493834733963e-03
2.064212039113044739e-02, 4.518233239650726318e-03, 3.699764609336853027e-02, 7.880520075559616089e-03
1.661094650626182556e-02, 4.678509198129177094e-03, 2.551845461130142212e-02, 7.445354014635086060e-03
4.480847716331481934e-02, 4.480999708175659180e-02, 4.432898387312889099e-02, 4.481000080704689026e-02
6.809540558606386185e-03, 2.596260979771614075e-03, 1.550616789609193802e-02, 1.788114197552204132e-03
4.480966553092002869e-02, 4.481000080704689026e-02, 4.441067203879356384e-02, 4.481000080704689026e-02
1.352046150714159012e-02, 4.191277083009481430e-03, 1.851992681622505188e-02, 2.210628008469939232e-03
3.044277615845203400e-02, 1.012708898633718491e-02, 4.057731106877326965e-02, 7.911077700555324554e-03
5.614280235022306442e-03, 2.395422430709004402e-03, 1.509508956223726273e-02, 1.697780913673341274e-03
