# '﻿k', 'ca', 'no3', 'nh4'
3.593292087316513062e-02, 8.350006304681301117e-03, 4.469687119126319885e-02, 3.134002210572361946e-03
4.176330752670764923e-03, 1.011728309094905853e-03, 5.753773730248212814e-03, 4.688697226811200380e-04
2.435039728879928589e-02, 6.936961784958839417e-03, 3.522825241088867188e-02, 3.082531504333019257e-03
1.088625192642211914e-02, 2.756586065515875816e-03, 1.661704480648040771e-02, 1.394006540067493916e-03
2.010851725935935974e-02, 5.074657034128904343e-03, 2.959733642637729645e-02, 2.477831440046429634e-03
4.267184995114803314e-03, 1.016147201880812645e-03, 5.685444455593824387e-03, 4.722563899122178555e-04
1.843171380460262299e-02, 4.764061421155929565e-03, 2.775656804442405701e-02, 2.342791529372334480e-03
6.959282327443361282e-04, 1.967729767784476280e-03, 1.118142064660787582e-02, 9.573143324814736843e-04
1.378780882805585861e-02, 3.580690128728747368e-03, 2.109319716691970825e-02, 1.802834798581898212e-03
1.103041227906942368e-02, 2.791975392028689384e-03, 1.642431318759918213e-02, 1.397508080117404461e-03
1.378288306295871735e-02, 3.430227283388376236e-03, 2.088566683232784271e-02, 1.778251957148313522e-03
6.864119204692542553e-04, 1.957142492756247520e-03, 1.111530605703592300e-02, 9.480343433097004890e-04
2.146122232079505920e-02, 5.508752074092626572e-03, 3.044259920716285706e-02, 2.759748604148626328e-03
1.861276477575302124e-02, 4.721384961158037186e-03, 2.742009051144123077e-02, 2.298815408721566200e-03
7.121512317098677158e-04, 1.946031581610441208e-03, 1.121746748685836792e-02, 9.540358441881835461e-04
2.155373804271221161e-02, 5.564127583056688309e-03, 3.121895529329776764e-02, 2.905230270698666573e-03
4.268692340701818466e-03, 1.016332884319126606e-03, 5.681214854121208191e-03, 4.723792662844061852e-04
4.274533595889806747e-03, 1.016821595840156078e-03, 5.680314730852842331e-03, 4.725942562799900770e-04
2.122902125120162964e-02, 5.301964003592729568e-03, 3.092535585165023804e-02, 2.595224650576710701e-03
2.832599729299545288e-02, 7.217510137706995010e-03, 4.403206706047058105e-02, 3.066849429160356522e-03
2.023352310061454773e-02, 6.146253552287817001e-03, 3.079520724713802338e-02, 2.852125093340873718e-03
1.379283890128135681e-02, 3.437485313042998314e-03, 2.088781632483005524e-02, 1.781161874532699585e-03
6.965185166336596012e-04, 1.949708093889057636e-03, 1.116303913295269012e-02, 9.483121102675795555e-04
1.120041683316230774e-02, 2.809608587995171547e-03, 1.672825589776039124e-02, 1.410761033184826374e-03
1.868422701954841614e-02, 4.783760756254196167e-03, 2.799744158983230591e-02, 2.354086609557271004e-03
4.266083240509033203e-03, 1.016441034153103828e-03, 5.682205781340599060e-03, 4.723592137452214956e-04
1.129356399178504944e-02, 2.689566928893327713e-03, 1.595582254230976105e-02, 1.398795517161488533e-03
4.183962941169738770e-03, 1.011206069961190224e-03, 5.737890023738145828e-03, 4.690393107011914253e-04
7.088152924552559853e-04, 1.915050670504570007e-03, 1.127926167100667953e-02, 9.639915660955011845e-04
4.374512936919927597e-03, 1.017489354126155376e-03, 5.614341236650943756e-03, 4.748671781271696091e-04
1.919077336788177490e-02, 4.875074140727519989e-03, 2.821635268628597260e-02, 2.378575969487428665e-03
2.231402136385440826e-02, 6.279768422245979309e-03, 3.487182781100273132e-02, 3.095768392086029053e-03
2.691085450351238251e-02, 6.786873098462820053e-03, 3.939888998866081238e-02, 3.257040400058031082e-03
2.085682749748229980e-02, 5.404483526945114136e-03, 2.947630546987056732e-02, 2.707461826503276825e-03
1.629247702658176422e-02, 4.661670420318841934e-03, 2.593240328133106232e-02, 2.316395053640007973e-03
2.165750414133071899e-02, 5.522633902728557587e-03, 3.156675398349761963e-02, 2.825249219313263893e-03
4.174137953668832779e-03, 1.012202352285385132e-03, 5.753214005380868912e-03, 4.689805500674992800e-04
2.450735308229923248e-02, 6.319805979728698730e-03, 3.673200309276580811e-02, 3.108489792793989182e-03
2.574283443391323090e-02, 7.347419392317533493e-03, 3.873549774289131165e-02, 3.306976519525051117e-03
4.275242798030376434e-03, 1.016554539091885090e-03, 5.681217648088932037e-03, 4.725114558823406696e-04
2.364601008594036102e-02, 6.551829632371664047e-03, 3.645079210400581360e-02, 3.075368236750364304e-03
4.330950789153575897e-03, 1.012802007608115673e-03, 5.632266867905855179e-03, 4.728226340375840664e-04
1.134516578167676926e-02, 2.761440584436058998e-03, 1.655784063041210175e-02, 1.400154898874461651e-03
1.381790172308683395e-02, 3.416807390749454498e-03, 2.068244852125644684e-02, 1.776733552105724812e-03
1.129741780459880829e-02, 2.765279961749911308e-03, 1.647203229367733002e-02, 1.385063165798783302e-03
2.418692037463188171e-02, 5.969057790935039520e-03, 3.467151150107383728e-02, 3.022452583536505699e-03
1.123770605772733688e-02, 2.734368434175848961e-03, 1.648314297199249268e-02, 1.389503479003906250e-03
1.712226122617721558e-02, 4.391147289425134659e-03, 2.679787017405033112e-02, 2.223520539700984955e-03
4.215782508254051208e-03, 1.024337485432624817e-03, 5.763988476246595383e-03, 4.766740312334150076e-04
2.709333784878253937e-02, 7.093268912285566330e-03, 4.356243461370468140e-02, 2.909085713326931000e-03
2.783804386854171753e-02, 7.499929517507553101e-03, 4.233591631054878235e-02, 3.534728195518255234e-03
2.683483064174652100e-02, 6.715786177664995193e-03, 3.940764814615249634e-02, 3.210501512512564659e-03
3.713518381118774414e-02, 8.626135997474193573e-03, 4.472853615880012512e-02, 3.203741507604718208e-03
1.674987562000751495e-02, 4.264429677277803421e-03, 2.625412680208683014e-02, 2.152488334104418755e-03
1.658142171800136566e-02, 4.234387539327144623e-03, 2.608590014278888702e-02, 2.134601352736353874e-03
2.440802380442619324e-02, 6.020640488713979721e-03, 3.481490164995193481e-02, 3.050175029784440994e-03
1.431902684271335602e-02, 3.608337836340069771e-03, 2.210733108222484589e-02, 1.858592149801552296e-03
1.136419549584388733e-02, 2.759171649813652039e-03, 1.661222241818904877e-02, 1.399707514792680740e-03
2.900746278464794159e-02, 8.424070663750171661e-03, 4.423968866467475891e-02, 3.743615467101335526e-03
2.750702761113643646e-02, 7.504861336201429367e-03, 4.213666543364524841e-02, 3.523880382999777794e-03
4.219057969748973846e-03, 1.027370337396860123e-03, 5.744687281548976898e-03, 4.726503393612802029e-04
6.855625542812049389e-04, 1.958830514922738075e-03, 1.111213117837905884e-02, 9.483909234404563904e-04
1.991287991404533386e-02, 5.042390432208776474e-03, 2.946699783205986023e-02, 2.463707700371742249e-03
1.698813028633594513e-02, 4.343659151345491409e-03, 2.656662836670875549e-02, 2.189792459830641747e-03
4.067857563495635986e-02, 9.083925746381282806e-03, 4.479323327541351318e-02, 3.745177993550896645e-03
4.167809151113033295e-03, 1.012282446026802063e-03, 5.760126281529664993e-03, 4.688216431532055140e-04
2.923112362623214722e-02, 8.578611537814140320e-03, 4.431931301951408386e-02, 3.819469828158617020e-03
1.398500055074691772e-02, 3.488569986075162888e-03, 2.139082178473472595e-02, 1.809182111173868179e-03
2.788715809583663940e-02, 7.886987179517745972e-03, 4.275510087609291077e-02, 3.802054328843951225e-03
3.943560644984245300e-02, 8.958412334322929382e-03, 4.478249326348304749e-02, 3.676776541396975517e-03
2.696977183222770691e-02, 7.385750766843557358e-03, 4.048773273825645447e-02, 3.615231486037373543e-03
2.138610929250717163e-02, 5.493853706866502762e-03, 3.108052350580692291e-02, 2.829454606398940086e-03
2.312921360135078430e-02, 5.754792597144842148e-03, 3.362948074936866760e-02, 2.919518155977129936e-03
2.424206584692001343e-02, 6.264406722038984299e-03, 3.638926520943641663e-02, 3.071705112233757973e-03
2.125529758632183075e-02, 5.322424694895744324e-03, 3.101080469787120819e-02, 2.612659009173512459e-03
3.067488037049770355e-02, 8.054806850850582123e-03, 4.250005632638931274e-02, 4.243887960910797119e-03
1.392820384353399277e-02, 3.620436880737543106e-03, 2.135079354047775269e-02, 1.817927928641438484e-03
1.100108120590448380e-02, 2.615158911794424057e-03, 1.561723649501800537e-02, 1.387733966112136841e-03
1.619978621602058411e-02, 4.770594649016857147e-03, 2.568254619836807251e-02, 2.364173298701643944e-03
4.264847841113805771e-03, 1.016304828226566315e-03, 5.687052384018898010e-03, 4.722377052530646324e-04
1.124170888215303421e-02, 2.689506858587265015e-03, 1.595003157854080200e-02, 1.393141224980354309e-03
2.936806716024875641e-02, 8.632046170532703400e-03, 4.436529800295829773e-02, 3.900254843756556511e-03
2.467606402933597565e-02, 6.909338291734457016e-03, 3.600697964429855347e-02, 3.037453629076480865e-03
7.002070196904242039e-04, 1.920177484862506390e-03, 1.132393348962068558e-02, 9.463877649977803230e-04
1.664697565138339996e-02, 4.251773934811353683e-03, 2.558412961661815643e-02, 2.107359701767563820e-03
3.090363554656505585e-02, 8.008237928152084351e-03, 4.386239126324653625e-02, 3.967858850955963135e-03
3.110955655574798584e-02, 8.621775545179843903e-03, 4.457357898354530334e-02, 4.140462260693311691e-03
2.905776724219322205e-02, 7.214560173451900482e-03, 4.150429368019104004e-02, 3.601062344387173653e-03
6.934977718628942966e-04, 1.922956435009837151e-03, 1.129501685500144958e-02, 9.512046817690134048e-04
1.882843859493732452e-02, 4.831924568861722946e-03, 2.821828983724117279e-02, 2.384298248216509819e-03
3.716785460710525513e-02, 8.535816334187984467e-03, 4.474115744233131409e-02, 3.331515472382307053e-03
1.980775967240333557e-02, 5.026710685342550278e-03, 2.680905349552631378e-02, 2.478931797668337822e-03
1.933926530182361603e-02, 4.829241894185543060e-03, 2.937457151710987091e-02, 2.418516436591744423e-03
2.830890379846096039e-02, 8.116414770483970642e-03, 4.397936910390853882e-02, 3.568854182958602905e-03
1.887135393917560577e-02, 4.872608929872512817e-03, 2.813181094825267792e-02, 2.384694991633296013e-03
1.324636768549680710e-02, 3.275878261774778366e-03, 2.012642845511436462e-02, 1.689019030891358852e-03
1.409319043159484863e-02, 3.545832354575395584e-03, 2.164368703961372375e-02, 1.828121370635926723e-03
6.866028415970504284e-04, 1.974903745576739311e-03, 1.114942878484725952e-02, 9.568816749379038811e-04
1.136338245123624802e-02, 2.825353527441620827e-03, 1.677718013525009155e-02, 1.419651089236140251e-03
6.715630879625678062e-04, 1.978266518563032150e-03, 1.104587409645318985e-02, 9.514984558336436749e-04
4.335111938416957855e-03, 1.016372931189835072e-03, 5.634483881294727325e-03, 4.746762278955429792e-04
2.391012385487556458e-02, 5.893084220588207245e-03, 3.388269618153572083e-02, 2.982803387567400932e-03
2.015562914311885834e-02, 5.999636370688676834e-03, 2.979141101241111755e-02, 2.803557785227894783e-03
6.732097244821488857e-04, 1.978631131350994110e-03, 1.106867939233779907e-02, 9.514223784208297729e-04
1.086557656526565552e-02, 2.762299263849854469e-03, 1.662764325737953186e-02, 1.396535895764827728e-03
4.192788619548082352e-03, 1.022939337417483330e-03, 5.714980419725179672e-03, 4.782859177794307470e-04
1.881537586450576782e-02, 4.853776656091213226e-03, 2.838321030139923096e-02, 2.375718206167221069e-03
1.363516598939895630e-02, 3.397801425307989120e-03, 2.058617584407329559e-02, 1.757483230903744698e-03
2.901424840092658997e-02, 8.501480333507061005e-03, 4.426237195730209351e-02, 3.738324390724301338e-03
3.158842772245407104e-02, 8.821331895887851715e-03, 4.460472613573074341e-02, 4.175981041043996811e-03
4.271307494491338730e-03, 1.016223337501287460e-03, 5.680216010659933090e-03, 4.723952733911573887e-04
6.738186930306255817e-04, 1.979953143745660782e-03, 1.106551755219697952e-02, 9.522396721877157688e-04
1.375996414572000504e-02, 3.429988166317343712e-03, 2.082933671772480011e-02, 1.773678115569055080e-03
3.914949297904968262e-02, 8.905935101211071014e-03, 4.477682709693908691e-02, 3.527900204062461853e-03
4.247807431966066360e-03, 1.014511333778500557e-03, 5.699055269360542297e-03, 4.713629896286875010e-04
3.958150371909141541e-02, 8.938527666032314301e-03, 4.478141292929649353e-02, 3.559949342161417007e-03
6.986445514485239983e-04, 1.951099606230854988e-03, 1.116922590881586075e-02, 9.500548476353287697e-04
2.221096679568290710e-02, 6.246370263397693634e-03, 3.464078158140182495e-02, 3.073551924899220467e-03
1.900103129446506500e-02, 4.887290764600038528e-03, 2.870890125632286072e-02, 2.400899073109030724e-03
1.620776206254959106e-02, 4.175494890660047531e-03, 2.368232980370521545e-02, 2.071190625429153442e-03
1.117482595145702362e-02, 2.748952712863683701e-03, 1.640729978680610657e-02, 1.389280427247285843e-03
6.719383527524769306e-04, 1.977959414944052696e-03, 1.105559617280960083e-02, 9.518350125290453434e-04
4.269360098987817764e-03, 1.016354188323020935e-03, 5.684150382876396179e-03, 4.723538877442479134e-04
2.550950273871421814e-02, 7.063782308250665665e-03, 3.754436969757080078e-02, 3.230550559237599373e-03
2.764753811061382294e-02, 8.054280653595924377e-03, 4.296287521719932556e-02, 3.794709453359246254e-03
4.308741074055433273e-03, 1.013170578517019749e-03, 5.644682794809341431e-03, 4.724807513412088156e-04
3.305261209607124329e-02, 8.803358301520347595e-03, 4.451287537813186646e-02, 4.293454345315694809e-03
2.769153006374835968e-02, 8.019573986530303955e-03, 4.294506087899208069e-02, 3.773952601477503777e-03
4.194462206214666367e-03, 1.016753492876887321e-03, 5.727821961045265198e-03, 4.708101041615009308e-04
2.344841882586479187e-02, 5.821921397000551224e-03, 3.406246006488800049e-02, 2.951352391391992569e-03
1.375094801187515259e-02, 3.564747748896479607e-03, 2.104527875781059265e-02, 1.800599275156855583e-03
1.126566901803016663e-02, 2.704127226024866104e-03, 1.657503098249435425e-02, 1.383847906254231930e-03
1.936955004930496216e-02, 4.846552852541208267e-03, 2.938599139451980591e-02, 2.422676188871264458e-03
3.016809374094009399e-02, 7.938400842249393463e-03, 4.232936352491378784e-02, 4.173647612333297729e-03
2.178559638559818268e-02, 5.556249525398015976e-03, 3.173585981130599976e-02, 2.852517645806074142e-03
2.335146814584732056e-02, 6.939320359379053116e-03, 3.670585900545120239e-02, 3.384232055395841599e-03
3.056937456130981445e-02, 8.501182310283184052e-03, 4.451714456081390381e-02, 4.150405991822481155e-03
2.114732190966606140e-02, 5.607378669083118439e-03, 3.107375092804431915e-02, 2.835456049069762230e-03
1.925219409167766571e-02, 4.806909244507551193e-03, 2.926411479711532593e-02, 2.409854670986533165e-03
1.378499530255794525e-02, 3.432175610214471817e-03, 2.087311260402202606e-02, 1.775191165506839752e-03
2.334265410900115967e-02, 6.403343286365270615e-03, 3.583098202943801880e-02, 3.014273010194301605e-03
3.098772466182708740e-02, 8.038474246859550476e-03, 4.254006594419479370e-02, 4.226475022733211517e-03
4.239163361489772797e-03, 1.015065470710396767e-03, 5.705347750335931778e-03, 4.713175876531749964e-04
1.668675430119037628e-02, 4.198186565190553665e-03, 2.590360492467880249e-02, 2.093377523124217987e-03
4.211314022541046143e-03, 1.018460257910192013e-03, 5.712661892175674438e-03, 4.717369156423956156e-04
1.696545071899890900e-02, 4.359419923275709152e-03, 2.659847028553485870e-02, 2.196639310568571091e-03
2.676965482532978058e-02, 6.648199167102575302e-03, 3.890904784202575684e-02, 3.186093643307685852e-03
2.028642222285270691e-02, 5.970155354589223862e-03, 3.000708483159542084e-02, 2.740283031016588211e-03
2.724387869238853455e-02, 7.410585880279541016e-03, 4.160487651824951172e-02, 3.447654657065868378e-03
2.349593676626682281e-02, 5.807233974337577820e-03, 3.400593250989913940e-02, 2.946514170616865158e-03
2.911173552274703979e-02, 8.580968715250492096e-03, 4.432874545454978943e-02, 3.778315614908933640e-03
2.143462374806404114e-02, 5.633404944092035294e-03, 3.165250644087791443e-02, 2.844419563189148903e-03
1.684432663023471832e-02, 4.298969637602567673e-03, 2.642734721302986145e-02, 2.170172287151217461e-03
2.349549531936645508e-02, 6.942019332200288773e-03, 3.730122745037078857e-02, 3.437726991251111031e-03
2.861404791474342346e-02, 7.618834730237722397e-03, 4.155347123742103577e-02, 3.608117578551173210e-03
1.242593862116336823e-02, 3.093165578320622444e-03, 1.978340931236743927e-02, 1.692954683676362038e-03
1.383909583091735840e-02, 3.591177286580204964e-03, 2.120721340179443359e-02, 1.798955374397337437e-03
1.875424571335315704e-02, 4.826201125979423523e-03, 2.835552953183650970e-02, 2.386169275268912315e-03
3.719590976834297180e-02, 8.553646504878997803e-03, 4.474460333585739136e-02, 3.386658383533358574e-03
6.871864316053688526e-04, 1.959961606189608574e-03, 1.111599802970886230e-02, 9.499280131421983242e-04
1.117739826440811157e-02, 2.714296802878379822e-03, 1.660175807774066925e-02, 1.382282702252268791e-03
1.393312122672796249e-02, 3.478389931842684746e-03, 2.124937064945697784e-02, 1.801451318897306919e-03
2.385539002716541290e-02, 6.565267220139503479e-03, 3.678504005074501038e-02, 3.076980123296380043e-03
1.385154481977224350e-02, 3.597025293856859207e-03, 2.105678245425224304e-02, 1.799135585315525532e-03
6.988301756791770458e-04, 1.947756973095238209e-03, 1.117218192666769028e-02, 9.489250951446592808e-04
2.138685062527656555e-02, 6.170941516757011414e-03, 3.339291363954544067e-02, 2.999624703079462051e-03
1.375094801187515259e-02, 3.564747748896479607e-03, 2.104527875781059265e-02, 1.800599275156855583e-03
1.900103129446506500e-02, 4.887290764600038528e-03, 2.870890125632286072e-02, 2.400899073109030724e-03
1.632819883525371552e-02, 4.757801070809364319e-03, 2.598877064883708954e-02, 2.360763726755976677e-03
3.286361321806907654e-02, 8.670567534863948822e-03, 4.449767246842384338e-02, 4.281268455088138580e-03
2.693046070635318756e-02, 7.427173200994729996e-03, 4.040471464395523071e-02, 3.609665203839540482e-03
4.267184995114803314e-03, 1.016147201880812645e-03, 5.685444455593824387e-03, 4.722563899122178555e-04
1.923137344419956207e-02, 4.793650936335325241e-03, 2.925433777272701263e-02, 2.404834842309355736e-03
1.696648821234703064e-02, 4.359941929578781128e-03, 2.661214023828506470e-02, 2.195613691583275795e-03
2.128042466938495636e-02, 5.440258421003818512e-03, 3.106650710105895996e-02, 2.754046116024255753e-03
3.717398643493652344e-02, 8.533016778528690338e-03, 4.473626241087913513e-02, 3.255315124988555908e-03
2.014437131583690643e-02, 5.090971011668443680e-03, 2.963443472981452942e-02, 2.486375393345952034e-03
1.914340257644653320e-02, 4.778692498803138733e-03, 2.914382517337799072e-02, 2.401191741228103638e-03
3.025774471461772919e-02, 7.990545593202114105e-03, 4.236223548650741577e-02, 4.196692258119583130e-03
2.814598940312862396e-02, 7.613869383931159973e-03, 4.249188676476478577e-02, 3.625034820288419724e-03
3.030350804328918457e-02, 7.961141876876354218e-03, 4.238352552056312561e-02, 4.211841616779565811e-03
2.067328803241252899e-02, 5.080951377749443054e-03, 3.025588765740394592e-02, 2.494528423994779587e-03
1.610831357538700104e-02, 4.139659460633993149e-03, 2.513212896883487701e-02, 2.078742487356066704e-03
1.703704707324504852e-02, 4.346993751823902130e-03, 2.661900408565998077e-02, 2.201842144131660461e-03
1.674112677574157715e-02, 4.252707120031118393e-03, 2.618183381855487823e-02, 2.154531423002481461e-03
2.332521602511405945e-02, 5.753780249506235123e-03, 3.323246166110038757e-02, 2.952657174319028854e-03
2.320603094995021820e-02, 6.932406686246395111e-03, 3.676013648509979248e-02, 3.433277364820241928e-03
2.333593927323818207e-02, 6.989026907831430435e-03, 3.663996607065200806e-02, 3.430797485634684563e-03
1.614848338067531586e-02, 4.764004144817590714e-03, 2.561444230377674103e-02, 2.356323413550853729e-03
2.899991907179355621e-02, 8.346804417669773102e-03, 4.421601071953773499e-02, 3.749008057639002800e-03
1.135195232927799225e-02, 2.771052997559309006e-03, 1.655416749417781830e-02, 1.390976482070982456e-03
6.967028020881116390e-04, 1.919917063787579536e-03, 1.129522267729043961e-02, 9.599758777767419815e-04
2.773140370845794678e-02, 6.875862833112478256e-03, 4.385580122470855713e-02, 2.860821550711989403e-03
4.278991371393203735e-03, 1.022817799821496010e-03, 5.679806228727102280e-03, 4.742688906844705343e-04
1.667662151157855988e-02, 4.180606920272111893e-03, 2.586726471781730652e-02, 2.093069022521376610e-03
2.423198334872722626e-02, 6.898896303027868271e-03, 3.537663444876670837e-02, 3.028670558705925941e-03
1.864012889564037323e-02, 4.795179702341556549e-03, 2.777324058115482330e-02, 2.350674476474523544e-03
2.395021356642246246e-02, 5.905323661863803864e-03, 3.423488512635231018e-02, 2.981295576319098473e-03
3.087594546377658844e-02, 8.340079337358474731e-03, 4.379211738705635071e-02, 3.832533257082104683e-03
1.998972520232200623e-02, 5.057392641901969910e-03, 2.952067367732524872e-02, 2.477143658325076103e-03
1.895266026258468628e-02, 4.881486762315034866e-03, 2.858285978436470032e-02, 2.399856224656105042e-03
2.348939515650272369e-02, 5.890146363526582718e-03, 3.438401594758033752e-02, 3.002473153173923492e-03
2.396154589951038361e-02, 6.486657541245222092e-03, 3.688375279307365417e-02, 3.092627506703138351e-03
4.309606272727251053e-03, 1.012940891087055206e-03, 5.641413386911153793e-03, 4.724794125650078058e-04
1.868019811809062958e-02, 4.805683158338069916e-03, 2.792623639106750488e-02, 2.364186570048332214e-03
1.878790929913520813e-02, 4.882195964455604553e-03, 2.844557538628578186e-02, 2.408914500847458839e-03
6.926110363565385342e-04, 1.967800548300147057e-03, 1.117123104631900787e-02, 9.557825978845357895e-04
2.047220245003700256e-02, 5.978827830404043198e-03, 3.075136430561542511e-02, 2.794631524011492729e-03
1.941412873566150665e-02, 4.923406522721052170e-03, 2.855438552796840668e-02, 2.401699079200625420e-03
1.610167324542999268e-02, 4.654087591916322708e-03, 2.556557580828666687e-02, 2.308011287823319435e-03
1.399349980056285858e-02, 3.650543047115206718e-03, 2.140626683831214905e-02, 1.820618868805468082e-03
4.258122760802507401e-03, 1.039739116095006466e-03, 6.116796284914016724e-03, 4.720467259176075459e-04
2.257449179887771606e-02, 5.728366784751415253e-03, 3.197623044252395630e-02, 2.863161033019423485e-03
2.078045159578323364e-02, 5.361937452107667923e-03, 3.014737367630004883e-02, 2.765386831015348434e-03
1.642600446939468384e-02, 4.227081313729286194e-03, 2.407546527683734894e-02, 2.076809993013739586e-03
2.663279324769973755e-02, 7.438438944518566132e-03, 4.009931161999702454e-02, 3.570580855011940002e-03
1.985956542193889618e-02, 5.054311826825141907e-03, 2.940798364579677582e-02, 2.458436647430062294e-03
3.271346911787986755e-02, 8.823519572615623474e-03, 4.446556419134140015e-02, 4.286266863346099854e-03
3.088388778269290924e-02, 8.063913322985172272e-03, 4.255073145031929016e-02, 4.227372817695140839e-03
1.872967556118965149e-02, 4.838718101382255554e-03, 2.821100130677223206e-02, 2.370967995375394821e-03
2.034943364560604095e-02, 4.989170469343662262e-03, 2.983556874096393585e-02, 2.458558185026049614e-03
3.123520500957965851e-02, 8.355941623449325562e-03, 4.396962374448776245e-02, 3.894604509696364403e-03
7.111242739483714104e-04, 1.957071712240576744e-03, 1.122812740504741669e-02, 9.587766253389418125e-04
1.080930978059768677e-02, 2.753443783149123192e-03, 1.652536913752555847e-02, 1.388152013532817364e-03
1.133330818265676498e-02, 2.775207627564668655e-03, 1.656611077487468719e-02, 1.404249458573758602e-03
2.919837273657321930e-02, 8.679558522999286652e-03, 4.433871805667877197e-02, 3.863299032673239708e-03
4.265226889401674271e-03, 1.016676076687872410e-03, 5.685501731932163239e-03, 4.723645688500255346e-04
1.687714830040931702e-02, 4.288748372346162796e-03, 2.620623819530010223e-02, 2.151239663362503052e-03
2.040957286953926086e-02, 6.081642117351293564e-03, 3.069869428873062134e-02, 2.807617420330643654e-03
1.868722029030323029e-02, 4.827207885682582855e-03, 2.798433601856231689e-02, 2.366914879530668259e-03
3.711892664432525635e-02, 8.482842706143856049e-03, 4.473467543721199036e-02, 3.246941836550831795e-03
1.114437263458967209e-02, 2.700683195143938065e-03, 1.657480932772159576e-02, 1.380252884700894356e-03
4.009393602609634399e-02, 9.038404561579227448e-03, 4.478617757558822632e-02, 3.606752725318074226e-03
1.398023311048746109e-02, 3.536185249686241150e-03, 2.154673635959625244e-02, 1.831274363212287426e-03
3.016809374094009399e-02, 7.938400842249393463e-03, 4.232936352491378784e-02, 4.173647612333297729e-03
1.112520880997180939e-02, 2.714335452765226364e-03, 1.637362129986286163e-02, 1.367646269500255585e-03
