# '﻿k', 'ca', 'no3', 'nh4'
8.981114951893687248e-04, 1.723074237816035748e-03, 1.177095528692007065e-02, 1.054115244187414646e-03
1.211361587047576904e-02, 2.488242462277412415e-03, 1.749487407505512238e-02, 1.313508837483823299e-03
1.674930751323699951e-02, 4.825041629374027252e-03, 2.551329880952835083e-02, 2.355436794459819794e-03
4.642610903829336166e-03, 9.673194726929068565e-04, 5.772098433226346970e-03, 5.656104767695069313e-04
1.208666432648897171e-02, 2.777525922283530235e-03, 1.674229279160499573e-02, 1.510533271357417107e-03
4.378172103315591812e-03, 9.724114788696169853e-04, 6.009218282997608185e-03, 5.475298967212438583e-04
9.691757149994373322e-04, 1.776421093381941319e-03, 1.183333899825811386e-02, 1.103995251469314098e-03
4.790465813130140305e-03, 9.674797183834016323e-04, 5.841687321662902832e-03, 5.488413153216242790e-04
1.842957362532615662e-02, 4.919910337775945663e-03, 2.710749581456184387e-02, 2.325349254533648491e-03
2.476619556546211243e-02, 6.995899137109518051e-03, 3.827458247542381287e-02, 3.941378556191921234e-03
2.601724304258823395e-02, 8.085300214588642120e-03, 3.901541605591773987e-02, 3.357945010066032410e-03
2.167055197060108185e-02, 6.679074838757514954e-03, 3.333476185798645020e-02, 3.371155355125665665e-03
1.581214927136898041e-02, 4.073998425155878067e-03, 2.515238896012306213e-02, 2.213875763118267059e-03
2.061314322054386139e-02, 5.892373621463775635e-03, 3.051294945180416107e-02, 2.893830882385373116e-03
4.331085830926895142e-03, 9.781726403161883354e-04, 6.056872196495532990e-03, 5.497066886164247990e-04
2.631904743611812592e-02, 1.036616228520870209e-02, 3.857060521841049194e-02, 3.536682110279798508e-03
3.060606494545936584e-02, 9.773046709597110748e-03, 4.224351048469543457e-02, 3.782373853027820587e-03
4.632752854377031326e-03, 9.696391061879694462e-04, 5.815352313220500946e-03, 5.646823556162416935e-04
2.406525611877441406e-02, 7.402074988931417465e-03, 3.739709407091140747e-02, 3.706611692905426025e-03
4.754730500280857086e-03, 9.577643941156566143e-04, 5.764067173004150391e-03, 5.562249571084976196e-04
1.233320310711860657e-02, 2.561271190643310547e-03, 1.758193969726562500e-02, 1.412287470884621143e-03
1.399389747530221939e-02, 3.205517772585153580e-03, 2.122146263718605042e-02, 1.774731790646910667e-03
1.166822481900453568e-02, 2.721946220844984055e-03, 1.711106300354003906e-02, 1.429410418495535851e-03
2.379620075225830078e-02, 7.375961635261774063e-03, 3.560848534107208252e-02, 2.995735732838511467e-03
1.216251216828823090e-02, 2.568153897300362587e-03, 1.737585105001926422e-02, 1.406809431500732899e-03
1.587098650634288788e-02, 4.336530342698097229e-03, 2.377231605350971222e-02, 2.128740074113011360e-03
4.843464121222496033e-03, 8.991678478196263313e-04, 5.671978928148746490e-03, 5.435569910332560539e-04
3.596881031990051270e-02, 1.118109747767448425e-02, 4.434962943196296692e-02, 5.025025457143783569e-03
3.544631227850914001e-02, 1.166843622922897339e-02, 4.412521421909332275e-02, 4.373357631266117096e-03
2.640585228800773621e-02, 8.146707899868488312e-03, 3.934494405984878540e-02, 3.336325520649552345e-03
3.765768930315971375e-02, 1.274489425122737885e-02, 4.466100409626960754e-02, 5.660725291818380356e-03
1.594223454594612122e-02, 4.444462247192859650e-03, 2.411192283034324646e-02, 2.162944758310914040e-03
1.549379341304302216e-02, 4.404198378324508667e-03, 2.358141541481018066e-02, 2.118302276358008385e-03
2.351436764001846313e-02, 7.182778324931859970e-03, 3.540578112006187439e-02, 2.994602080434560776e-03
1.436058524996042252e-02, 3.378815483301877975e-03, 2.185777015984058380e-02, 1.883273827843368053e-03
1.243904791772365570e-02, 2.577854553237557411e-03, 1.767694577574729919e-02, 1.418487867340445518e-03
3.685633465647697449e-02, 1.163462828844785690e-02, 4.441244900226593018e-02, 4.525335039943456650e-03
3.550765290856361389e-02, 1.190875563770532608e-02, 4.410471394658088684e-02, 4.255167208611965179e-03
4.714038688689470291e-03, 1.106497948057949543e-03, 5.896255839616060257e-03, 5.566776962950825691e-04
8.203433826565742493e-04, 1.721840235404670238e-03, 1.165677234530448914e-02, 1.047854661010205746e-03
1.765211857855319977e-02, 4.985054489225149155e-03, 2.719515375792980194e-02, 2.358831465244293213e-03
1.563803479075431824e-02, 4.313196055591106415e-03, 2.336802706122398376e-02, 2.098999917507171631e-03
3.920239955186843872e-02, 1.293110940605401993e-02, 4.471969231963157654e-02, 5.576249212026596069e-03
4.309848416596651077e-03, 9.799434337764978409e-04, 6.079461425542831421e-03, 5.502795684151351452e-04
3.689260780811309814e-02, 1.157800015062093735e-02, 4.442635178565979004e-02, 4.558686632663011551e-03
1.372668519616127014e-02, 3.161162370815873146e-03, 2.113948948681354523e-02, 1.768938614986836910e-03
3.357670083642005920e-02, 1.110079139471054077e-02, 4.354937374591827393e-02, 3.974367864429950714e-03
3.875486552715301514e-02, 1.298463717103004456e-02, 4.470301419496536255e-02, 5.560778081417083740e-03
2.849739976227283478e-02, 8.330287411808967590e-03, 4.136133193969726562e-02, 4.026204347610473633e-03
2.043417282402515411e-02, 5.853035487234592438e-03, 3.048819862306118011e-02, 2.889207564294338226e-03
2.292114868760108948e-02, 5.955369211733341217e-03, 3.291043266654014587e-02, 2.890774048864841461e-03
2.626253478229045868e-02, 1.031922549009323120e-02, 3.850156441330909729e-02, 3.541902173310518265e-03
2.082956396043300629e-02, 5.745287053287029266e-03, 3.089621476829051971e-02, 2.683735219761729240e-03
3.074578195810317993e-02, 9.621873497962951660e-03, 4.273822158575057983e-02, 4.030750133097171783e-03
1.315268594771623611e-02, 3.261647652834653854e-03, 1.937888376414775848e-02, 1.833391026593744755e-03
1.176587492227554321e-02, 2.720159245654940605e-03, 1.651057600975036621e-02, 1.493886928074061871e-03
1.574819721281528473e-02, 4.097152501344680786e-03, 2.538450993597507477e-02, 2.205275697633624077e-03
4.615673795342445374e-03, 9.700905065983533859e-04, 5.803469568490982056e-03, 5.660698516294360161e-04
1.199436001479625702e-02, 2.768730744719505310e-03, 1.666397228837013245e-02, 1.524509978480637074e-03
3.716208785772323608e-02, 1.162268128246068954e-02, 4.444310069084167480e-02, 4.576283507049083710e-03
3.324599936604499817e-02, 1.103319507092237473e-02, 4.338447377085685730e-02, 3.975580446422100067e-03
1.023668446578085423e-03, 1.788306515663862228e-03, 1.187961176037788391e-02, 1.065306249074637890e-03
1.552411261945962906e-02, 3.974848426878452301e-03, 2.501304447650909424e-02, 2.124281134456396103e-03
3.582397848367691040e-02, 1.321280654519796371e-02, 4.437545686960220337e-02, 4.022542387247085571e-03
3.744025528430938721e-02, 1.165991462767124176e-02, 4.459412768483161926e-02, 4.387565422803163528e-03
2.953505329787731171e-02, 8.277632296085357666e-03, 4.197046533226966858e-02, 3.913252614438533783e-03
9.365241858176887035e-04, 1.756466925144195557e-03, 1.176728028804063797e-02, 1.070822938345372677e-03
1.711680740118026733e-02, 4.887241404503583908e-03, 2.613536827266216278e-02, 2.420630306005477905e-03
3.817902877926826477e-02, 1.305503118783235550e-02, 4.467701911926269531e-02, 5.626711528748273849e-03
1.802382804453372955e-02, 5.893847905099391937e-03, 2.688154950737953186e-02, 2.870985539630055428e-03
1.836875639855861664e-02, 5.316298920661211014e-03, 2.755999565124511719e-02, 2.457142574712634087e-03
3.604766726493835449e-02, 1.130886003375053406e-02, 4.433024674654006958e-02, 4.534889012575149536e-03
1.813712529838085175e-02, 4.924385342746973038e-03, 2.711621858179569244e-02, 2.363329287618398666e-03
1.363466586917638779e-02, 3.147602314129471779e-03, 1.983400993049144745e-02, 1.647593686357140541e-03
1.398673653602600098e-02, 3.323315642774105072e-03, 2.142345532774925232e-02, 1.859265263192355633e-03
7.703056908212602139e-04, 1.762704807333648205e-03, 1.169559359550476074e-02, 1.022422453388571739e-03
1.250862143933773041e-02, 2.521402901038527489e-03, 1.772920414805412292e-02, 1.338675152510404587e-03
8.859523222781717777e-04, 1.704516937024891376e-03, 1.139779947698116302e-02, 9.961744071915745735e-04
4.776644054800271988e-03, 9.480423759669065475e-04, 5.713627673685550690e-03, 5.471840268000960350e-04
2.360443398356437683e-02, 7.322576362639665604e-03, 3.513999655842781067e-02, 3.233929164707660675e-03
2.215678617358207703e-02, 6.777046713978052139e-03, 3.611003607511520386e-02, 3.549010725691914558e-03
9.167395764961838722e-04, 1.707891584374010563e-03, 1.142590120434761047e-02, 1.003201468847692013e-03
1.164416037499904633e-02, 2.486757468432188034e-03, 1.717855222523212433e-02, 1.275627641007304192e-03
4.806532524526119232e-03, 9.028229396790266037e-04, 5.751801189035177231e-03, 5.415177438408136368e-04
1.657326333224773407e-02, 4.530329722911119461e-03, 2.477248758077621460e-02, 2.062156330794095993e-03
1.419814769178628922e-02, 3.313434775918722153e-03, 2.148846164345741272e-02, 1.819724100641906261e-03
3.689598664641380310e-02, 1.166443899273872375e-02, 4.441061988472938538e-02, 4.541712813079357147e-03
3.743429481983184814e-02, 1.200057100504636765e-02, 4.460446536540985107e-02, 4.254721105098724365e-03
4.649284295737743378e-03, 9.666450787335634232e-04, 5.789443384855985641e-03, 5.656585562974214554e-04
8.901776745915412903e-04, 1.713668694719672203e-03, 1.146515365689992905e-02, 1.001920783892273903e-03
1.434666197746992111e-02, 3.331128042191267014e-03, 2.160818874835968018e-02, 1.869956846348941326e-03
3.865562006831169128e-02, 1.302082743495702744e-02, 4.469830542802810669e-02, 5.604289472103118896e-03
4.559944383800029755e-03, 9.700304362922906876e-04, 5.850618705153465271e-03, 5.641134339384734631e-04
3.877872228622436523e-02, 1.307048834860324860e-02, 4.470329731702804565e-02, 5.595533177256584167e-03
8.976107346825301647e-04, 1.728210248984396458e-03, 1.181442663073539734e-02, 1.058213645592331886e-03
2.482156641781330109e-02, 6.998746190220117569e-03, 3.817710652947425842e-02, 3.989794757217168808e-03
1.683995127677917480e-02, 4.551963880658149719e-03, 2.515097334980964661e-02, 2.085746964439749718e-03
1.493317820131778717e-02, 4.502906464040279388e-03, 2.245783805847167969e-02, 1.947926590219140053e-03
1.191852800548076630e-02, 2.542723203077912331e-03, 1.722360961139202118e-02, 1.398077001795172691e-03
9.485311456955969334e-04, 1.695701619610190392e-03, 1.132144313305616379e-02, 9.962157346308231354e-04
4.633530043065547943e-03, 9.682302479632198811e-04, 5.807427689433097839e-03, 5.660231108777225018e-04
3.085153363645076752e-02, 9.646907448768615723e-03, 4.210164397954940796e-02, 3.793940180912613869e-03
3.308316692709922791e-02, 1.037632208317518234e-02, 4.393877089023590088e-02, 3.660934278741478920e-03
4.720700904726982117e-03, 9.616398019716143608e-04, 5.755420308560132980e-03, 5.613076500594615936e-04
3.467563539743423462e-02, 1.202260330319404602e-02, 4.432468116283416748e-02, 3.523283405229449272e-03
3.259034082293510437e-02, 1.031892001628875732e-02, 4.379301890730857849e-02, 3.653543768450617790e-03
4.471105523407459259e-03, 9.703602408990263939e-04, 5.899080540984869003e-03, 5.398350767791271210e-04
2.341678738594055176e-02, 6.135451141744852066e-03, 3.329700231552124023e-02, 3.012649249285459518e-03
1.281760539859533310e-02, 3.201138926669955254e-03, 1.890579983592033386e-02, 1.818502205424010754e-03
1.237536594271659851e-02, 2.584396861493587494e-03, 1.746567897498607635e-02, 1.401518471539020538e-03
1.831561140716075897e-02, 5.303616169840097427e-03, 2.755421586334705353e-02, 2.460773801431059837e-03
2.989262156188488007e-02, 9.171647019684314728e-03, 4.245345667004585266e-02, 4.060988780111074448e-03
2.060555107891559601e-02, 5.958507768809795380e-03, 3.059370443224906921e-02, 2.917354693636298180e-03
2.452443726360797882e-02, 7.726192008703947067e-03, 3.846444934606552124e-02, 3.528287401422858238e-03
3.721070662140846252e-02, 1.198047492653131485e-02, 4.457385838031768799e-02, 4.255920182913541794e-03
2.117689326405525208e-02, 5.751571618020534515e-03, 3.177299350500106812e-02, 2.868911484256386757e-03
1.833276264369487762e-02, 5.301421973854303360e-03, 2.746605128049850464e-02, 2.446030499413609505e-03
1.417080871760845184e-02, 3.238027682527899742e-03, 2.124440670013427734e-02, 1.826538937166333199e-03
2.368560992181301117e-02, 7.183464709669351578e-03, 3.690473735332489014e-02, 3.646717173978686333e-03
3.083318285644054413e-02, 9.190180338919162750e-03, 4.266343265771865845e-02, 4.037543665617704391e-03
4.537217784672975540e-03, 9.708062862046062946e-04, 5.866026971489191055e-03, 5.604316247627139091e-04
1.607136242091655731e-02, 3.988435491919517517e-03, 2.362554892897605896e-02, 2.099962672218680382e-03
4.537121858447790146e-03, 9.659987408667802811e-04, 5.830756388604640961e-03, 5.381404189392924309e-04
1.554205641150474548e-02, 4.306145012378692627e-03, 2.331745810806751251e-02, 2.089531626552343369e-03
2.582776173949241638e-02, 7.969941012561321259e-03, 3.897121176123619080e-02, 3.303276142105460167e-03
2.242609299719333649e-02, 6.911864969879388809e-03, 3.650248795747756958e-02, 3.641386050730943680e-03
3.528515994548797607e-02, 1.176124531775712967e-02, 4.404434561729431152e-02, 4.304956644773483276e-03
2.366912737488746643e-02, 6.142074707895517349e-03, 3.331344947218894958e-02, 3.034920431673526764e-03
3.723698481917381287e-02, 1.180908735841512680e-02, 4.441689699888229370e-02, 4.573570098727941513e-03
2.151890099048614502e-02, 5.856804084032773972e-03, 3.221679106354713440e-02, 2.863207831978797913e-03
1.583255268633365631e-02, 4.437619354575872421e-03, 2.397728897631168365e-02, 2.156417118385434151e-03
2.527123875916004181e-02, 7.923840545117855072e-03, 3.927071020007133484e-02, 3.590409411117434502e-03
2.974962815642356873e-02, 8.541477844119071960e-03, 4.197552427649497986e-02, 4.013678990304470062e-03
1.347899250686168671e-02, 3.118210472166538239e-03, 2.002961933612823486e-02, 1.667877659201622009e-03
1.324954628944396973e-02, 3.350187558680772781e-03, 1.936773210763931274e-02, 1.883751945570111275e-03
1.726334542036056519e-02, 4.854858387261629105e-03, 2.602330408990383148e-02, 2.411139430478215218e-03
3.818697854876518250e-02, 1.305446494370698929e-02, 4.467841610312461853e-02, 5.625786259770393372e-03
8.378603961318731308e-04, 1.722545363008975983e-03, 1.168823242187500000e-02, 1.047244295477867126e-03
1.195614133030176163e-02, 2.616335405036807060e-03, 1.713354885578155518e-02, 1.386027317494153976e-03
1.425366662442684174e-02, 3.253828734159469604e-03, 2.156151272356510162e-02, 1.842695055529475212e-03
2.430849149823188782e-02, 7.455707527697086334e-03, 3.759545087814331055e-02, 3.700371133163571358e-03
1.283898856490850449e-02, 3.321651834994554520e-03, 1.872590556740760803e-02, 1.865735510364174843e-03
8.981248829513788223e-04, 1.728240982629358768e-03, 1.181221753358840942e-02, 1.058053458109498024e-03
2.457682788372039795e-02, 6.971024908125400543e-03, 3.803431615233421326e-02, 3.945935051888227463e-03
1.281760539859533310e-02, 3.201138926669955254e-03, 1.890579983592033386e-02, 1.818502205424010754e-03
1.683995127677917480e-02, 4.551963880658149719e-03, 2.515097334980964661e-02, 2.085746964439749718e-03
1.588031649589538574e-02, 4.139917436987161636e-03, 2.545846812427043915e-02, 2.227804623544216156e-03
3.460559993982315063e-02, 1.062304340302944183e-02, 4.430586472153663635e-02, 3.839179640635848045e-03
2.844390086829662323e-02, 8.425029926002025604e-03, 4.131895676255226135e-02, 4.042386077344417572e-03
4.636262543499469757e-03, 9.670697618275880814e-04, 5.807961802929639816e-03, 5.669365637004375458e-04
1.839781552553176880e-02, 5.299350712448358536e-03, 2.750368043780326843e-02, 2.451811684295535088e-03
1.573428884148597717e-02, 4.353360738605260849e-03, 2.344233356416225433e-02, 2.093870425596833229e-03
2.042827941477298737e-02, 5.800059996545314789e-03, 3.016259334981441498e-02, 2.838280517607927322e-03
3.803276643157005310e-02, 1.303230971097946167e-02, 4.467245936393737793e-02, 5.644918885082006454e-03
1.801192946732044220e-02, 5.089413840323686600e-03, 2.754068560898303986e-02, 2.358235884457826614e-03
1.827066950500011444e-02, 5.297056399285793304e-03, 2.730377018451690674e-02, 2.428689738735556602e-03
3.005592525005340576e-02, 9.072373621165752411e-03, 4.255108535289764404e-02, 4.069566261023283005e-03
3.554200008511543274e-02, 1.184918545186519623e-02, 4.414094612002372742e-02, 4.306783434003591537e-03
3.022709675133228302e-02, 9.395270608365535736e-03, 4.257083311676979065e-02, 4.039944615215063095e-03
1.878822967410087585e-02, 5.336375907063484192e-03, 2.910049259662628174e-02, 2.559016924351453781e-03
1.596706360578536987e-02, 3.972459584474563599e-03, 2.433220855891704559e-02, 2.147445688024163246e-03
1.568709127604961395e-02, 4.296731669455766678e-03, 2.355632185935974121e-02, 2.129357075318694115e-03
1.576481387019157410e-02, 4.315702710300683975e-03, 2.391489408910274506e-02, 2.159335184842348099e-03
2.409512549638748169e-02, 7.911140099167823792e-03, 3.536361083388328552e-02, 3.246809588745236397e-03
2.478476613759994507e-02, 7.857355289161205292e-03, 3.891163319349288940e-02, 3.485043067485094070e-03
2.458236925303936005e-02, 7.784835528582334518e-03, 3.864167258143424988e-02, 3.448908682912588120e-03
1.573067903518676758e-02, 4.086099099367856979e-03, 2.535604126751422882e-02, 2.194534754380583763e-03
3.681717067956924438e-02, 1.160320267081260681e-02, 4.441430047154426575e-02, 4.509798716753721237e-03
1.186878420412540436e-02, 2.719017444178462029e-03, 1.716017536818981171e-02, 1.419217092916369438e-03
9.497303399257361889e-04, 1.762688742019236088e-03, 1.179830543696880341e-02, 1.092435675673186779e-03
3.645966202020645142e-02, 1.161255594342947006e-02, 4.445389285683631897e-02, 5.199507810175418854e-03
4.643006250262260437e-03, 9.777826489880681038e-04, 5.756399128586053848e-03, 5.558190168812870979e-04
1.632042787969112396e-02, 4.016857594251632690e-03, 2.392598614096641541e-02, 2.108341315761208534e-03
3.278823196887969971e-02, 1.093516033142805099e-02, 4.323273152112960815e-02, 3.930022940039634705e-03
1.778236962854862213e-02, 4.728238098323345184e-03, 2.619287185370922089e-02, 2.284622285515069962e-03
2.460023202002048492e-02, 8.164972998201847076e-03, 3.592546656727790833e-02, 3.393087303265929222e-03
3.686276450753211975e-02, 1.434283517301082611e-02, 4.443513229489326477e-02, 4.387608263641595840e-03
1.779020577669143677e-02, 5.088173318654298782e-03, 2.736647240817546844e-02, 2.358425408601760864e-03
1.666038483381271362e-02, 4.550263751298189163e-03, 2.488712966442108154e-02, 2.069355687126517296e-03
2.376503124833106995e-02, 6.130417808890342712e-03, 3.357804194092750549e-02, 2.969291293993592262e-03
2.454801648855209351e-02, 7.394662126898765564e-03, 3.799272701144218445e-02, 3.798637073487043381e-03
4.738108254969120026e-03, 9.594871080480515957e-04, 5.737825762480497360e-03, 5.613944958895444870e-04
1.785202883183956146e-02, 4.755164962261915207e-03, 2.639742940664291382e-02, 2.300041262060403824e-03
1.733160763978958130e-02, 4.851766396313905716e-03, 2.640753984451293945e-02, 2.402475103735923767e-03
7.897831383161246777e-04, 1.779619487933814526e-03, 1.192771457135677338e-02, 1.067255972884595394e-03
2.329770848155021667e-02, 7.162914611399173737e-03, 3.721271455287933350e-02, 3.676891326904296875e-03
1.862962916493415833e-02, 5.000275559723377228e-03, 2.728785201907157898e-02, 2.356332726776599884e-03
1.555193588137626648e-02, 4.013548139482736588e-03, 2.495013922452926636e-02, 2.175258938223123550e-03
1.315659563988447189e-02, 3.358194837346673012e-03, 1.927164383232593536e-02, 1.861379249021410942e-03
4.901235457509756088e-03, 9.057048591785132885e-04, 5.433941725641489029e-03, 5.525511805899441242e-04
2.283232659101486206e-02, 6.905454676598310471e-03, 3.378154709935188293e-02, 3.106142161414027214e-03
2.026554942131042480e-02, 5.758665502071380615e-03, 3.029971756041049957e-02, 2.853590063750743866e-03
1.494376827031373978e-02, 4.471757449209690094e-03, 2.261280827224254608e-02, 1.942954724654555321e-03
2.827818877995014191e-02, 8.395650424063205719e-03, 4.123173281550407410e-02, 3.917644731700420380e-03
1.789053343236446381e-02, 4.933947231620550156e-03, 2.709309384226799011e-02, 2.337560523301362991e-03
3.446329385042190552e-02, 1.192830223590135574e-02, 4.431416094303131104e-02, 3.494668984785676003e-03
3.050783276557922363e-02, 9.129429236054420471e-03, 4.260035231709480286e-02, 4.108207300305366516e-03
1.640501804649829865e-02, 4.531539510935544968e-03, 2.452861517667770386e-02, 2.046607667580246925e-03
1.842495799064636230e-02, 5.137560423463582993e-03, 2.879632450640201569e-02, 2.546856412664055824e-03
3.728310391306877136e-02, 1.506941299885511398e-02, 4.448690265417098999e-02, 4.543049726635217667e-03
8.458943921141326427e-04, 1.800034428015351295e-03, 1.205062866210937500e-02, 1.079229521565139294e-03
1.147698145359754562e-02, 2.467151731252670288e-03, 1.710189692676067352e-02, 1.277952687814831734e-03
1.239632163196802139e-02, 2.529080258682370186e-03, 1.755458861589431763e-02, 1.390973804518580437e-03
3.698582574725151062e-02, 1.163088902831077576e-02, 4.441070184111595154e-02, 4.547384567558765411e-03
4.625509493052959442e-03, 9.694895707070827484e-04, 5.789777263998985291e-03, 5.655210115946829319e-04
1.632781140506267548e-02, 4.051862284541130066e-03, 2.548779174685478210e-02, 2.160332631319761276e-03
2.313320338726043701e-02, 7.018838077783584595e-03, 3.715781122446060181e-02, 3.688232041895389557e-03
1.786905527114868164e-02, 4.803573247045278549e-03, 2.658913843333721161e-02, 2.307145856320858002e-03
3.796407952904701233e-02, 1.310460362583398819e-02, 4.467123001813888550e-02, 5.656222347170114517e-03
1.178520172834396362e-02, 2.601174172013998032e-03, 1.705181598663330078e-02, 1.393015612848103046e-03
3.883573785424232483e-02, 1.320481672883033752e-02, 4.470617696642875671e-02, 5.603003315627574921e-03
1.396590657532215118e-02, 3.234882839024066925e-03, 2.136858925223350525e-02, 1.813020207919180393e-03
2.989262156188488007e-02, 9.171647019684314728e-03, 4.245345667004585266e-02, 4.060988780111074448e-03
1.154061499983072281e-02, 2.500811591744422913e-03, 1.674020476639270782e-02, 1.348146121017634869e-03
