# '﻿k', 'ca', 'no3', 'nh4'
2.676732093095779419e-02, 6.381039973348379135e-03, 3.440921381115913391e-02, 2.667084801942110062e-03
1.417179126292467117e-02, 3.146511269733309746e-03, 2.108543924987316132e-02, 1.628662459552288055e-03
1.052565127611160278e-02, 3.251028247177600861e-03, 1.572470925748348236e-02, 1.605746219865977764e-03
2.558986097574234009e-02, 5.410369951277971268e-03, 4.198353737592697144e-02, 4.226054530590772629e-03
2.513519488275051117e-02, 5.376848857849836349e-03, 4.031973704695701599e-02, 4.047646187245845795e-03
4.830872174352407455e-03, 9.859595447778701782e-04, 5.235879682004451752e-03, 5.525217857211828232e-04
5.551846697926521301e-04, 1.752325682900846004e-03, 1.104666385799646378e-02, 9.313747286796569824e-04
2.133859135210514069e-02, 4.508539102971553802e-03, 3.072107583284378052e-02, 2.486694604158401489e-03
1.836759224534034729e-02, 3.733313875272870064e-03, 2.754009328782558441e-02, 2.013046760112047195e-03
3.094364702701568604e-02, 4.884433001279830933e-03, 4.428115487098693848e-02, 3.935019019991159439e-03
4.483936354517936707e-03, 1.008029095828533173e-03, 5.252077244222164154e-03, 5.611767992377281189e-04
2.559113875031471252e-02, 5.421921610832214355e-03, 4.208639264106750488e-02, 4.204811528325080872e-03
1.347073540091514587e-02, 2.874711295589804649e-03, 2.009219303727149963e-02, 1.639693160541355610e-03
3.274147212505340576e-02, 7.774103898555040359e-03, 4.225572943687438965e-02, 8.103091269731521606e-03
3.046845830976963043e-02, 4.794803448021411896e-03, 4.417370259761810303e-02, 3.941101953387260437e-03
2.769874595105648041e-02, 7.619170006364583969e-03, 4.000260308384895325e-02, 4.782401025295257568e-03
2.342050336301326752e-02, 5.638518370687961578e-03, 3.240938112139701843e-02, 2.795279258862137794e-03
2.422771416604518890e-02, 5.747278220951557159e-03, 3.206999599933624268e-02, 3.259981051087379456e-03
2.718976326286792755e-02, 7.732303347438573837e-03, 3.961663320660591125e-02, 6.068649701774120331e-03
2.394232898950576782e-02, 5.146395880728960037e-03, 3.308923169970512390e-02, 2.963649109005928040e-03
2.915192954242229462e-02, 6.939806509763002396e-03, 4.087324440479278564e-02, 3.873412497341632843e-03
1.440942008048295975e-02, 3.301868448033928871e-03, 2.207962982356548309e-02, 1.602648058906197548e-03
9.534440003335475922e-03, 2.707531442865729332e-03, 1.501757744699716568e-02, 1.559255528263747692e-03
1.716484129428863525e-02, 3.766166977584362030e-03, 2.683250419795513153e-02, 1.946505624800920486e-03
4.987348802387714386e-03, 9.872562950477004051e-04, 4.831712227314710617e-03, 5.493754870258271694e-04
9.773408994078636169e-03, 2.749597886577248573e-03, 1.529373880475759506e-02, 1.556388335302472115e-03
2.582832798361778259e-02, 5.500719416886568069e-03, 4.220223426818847656e-02, 4.164863377809524536e-03
2.548872120678424835e-02, 4.977378528565168381e-03, 3.824246302247047424e-02, 4.045103676617145538e-03
4.505033721216022968e-04, 1.786758773960173130e-03, 1.097198296338319778e-02, 9.526255889795720577e-04
1.793993078172206879e-02, 3.731575096026062965e-03, 2.695540897548198700e-02, 1.921564922668039799e-03
3.138590231537818909e-02, 7.820504717528820038e-03, 4.310072958469390869e-02, 7.220390718430280685e-03
2.698058076202869415e-02, 5.632524844259023666e-03, 4.328044131398200989e-02, 4.174327477812767029e-03
2.854059822857379913e-02, 8.411012589931488037e-03, 4.001829400658607483e-02, 4.227199126034975052e-03
4.132993053644895554e-04, 1.747838570736348629e-03, 1.092994585633277893e-02, 9.428541525267064571e-04
2.114871889352798462e-02, 4.503672942519187927e-03, 3.084561601281166077e-02, 2.316839760169386864e-03
2.994299493730068207e-02, 4.785337485373020172e-03, 4.408318921923637390e-02, 3.902100259438157082e-03
2.116683311760425568e-02, 5.191429518163204193e-03, 3.120323456823825836e-02, 2.589744050055742264e-03
2.182703837752342224e-02, 4.804496187716722488e-03, 3.232048451900482178e-02, 2.392146736383438110e-03
2.500058524310588837e-02, 5.297957919538021088e-03, 4.146853834390640259e-02, 4.282189998775720596e-03
2.116005495190620422e-02, 4.680765792727470398e-03, 3.102191351354122162e-02, 2.256396226584911346e-03
1.206263713538646698e-02, 2.752981847152113914e-03, 1.773743890225887299e-02, 1.667489064857363701e-03
1.388961356133222580e-02, 3.116916399449110031e-03, 2.073335647583007812e-02, 1.614468055777251720e-03
4.717208794318139553e-04, 1.815995550714433193e-03, 1.125132665038108826e-02, 9.756886865943670273e-04
1.044049300253391266e-02, 3.279035212472081184e-03, 1.556766219437122345e-02, 1.573998830281198025e-03
5.495558143593370914e-04, 1.770666684024035931e-03, 1.112437527626752853e-02, 9.564369684085249901e-04
5.325670819729566574e-03, 9.687563870102167130e-04, 4.654281307011842728e-03, 5.438601365312933922e-04
2.404233813285827637e-02, 5.326716694980859756e-03, 3.551765158772468567e-02, 2.907985355705022812e-03
2.506172098219394684e-02, 7.198879495263099670e-03, 3.709327429533004761e-02, 4.992145579308271408e-03
5.605184123851358891e-04, 1.770724076777696609e-03, 1.116097066551446915e-02, 9.579820325598120689e-04
9.560253471136093140e-03, 3.172071650624275208e-03, 1.527841947972774506e-02, 1.461274106986820698e-03
4.344956949353218079e-03, 9.881469886749982834e-04, 5.022493656724691391e-03, 5.576859693974256516e-04
1.974172331392765045e-02, 4.298042971640825272e-03, 2.897951193153858185e-02, 1.948950812220573425e-03
1.405380573123693466e-02, 2.927637659013271332e-03, 2.020005695521831512e-02, 1.700047170743346214e-03
2.564844116568565369e-02, 5.428768228739500046e-03, 4.199617728590965271e-02, 4.245430696755647659e-03
2.817207574844360352e-02, 6.101429462432861328e-03, 4.347060993313789368e-02, 5.067305639386177063e-03
5.009650718420743942e-03, 9.838643018156290054e-04, 4.813443403691053391e-03, 5.481815896928310394e-04
5.491057527251541615e-04, 1.773849013261497021e-03, 1.115423440933227539e-02, 9.593509021215140820e-04
1.413550227880477905e-02, 2.959871198982000351e-03, 2.047825232148170471e-02, 1.715685240924358368e-03
3.040345385670661926e-02, 4.816296044737100601e-03, 4.418359696865081787e-02, 3.952582832425832748e-03
4.886101000010967255e-03, 9.955440182238817215e-04, 4.887433722615242004e-03, 5.522760911844670773e-04
3.081102669239044189e-02, 4.781312774866819382e-03, 4.420273378491401672e-02, 3.938945010304450989e-03
5.761471111327409744e-04, 1.778815523721277714e-03, 1.116471085697412491e-02, 9.542040643282234669e-04
2.576850168406963348e-02, 6.832400802522897720e-03, 3.852529823780059814e-02, 4.082617349922657013e-03
1.981207914650440216e-02, 4.324127919971942902e-03, 2.904428355395793915e-02, 1.964229624718427658e-03
1.963394321501255035e-02, 3.903662785887718201e-03, 2.701415866613388062e-02, 1.852093962952494621e-03
9.626938961446285248e-03, 3.205688670277595520e-03, 1.525879092514514923e-02, 1.558638527058064938e-03
5.745218950323760509e-04, 1.759578473865985870e-03, 1.115856505930423737e-02, 9.534882847219705582e-04
4.998370073735713959e-03, 9.859636193141341209e-04, 4.823846742510795593e-03, 5.490857292897999287e-04
2.772297710180282593e-02, 6.025563925504684448e-03, 3.916683420538902283e-02, 3.991502802819013596e-03
3.020792454481124878e-02, 7.516085635870695114e-03, 4.247437790036201477e-02, 6.868461612612009048e-03
5.282871425151824951e-03, 9.704176918603479862e-04, 4.689232446253299713e-03, 5.434154300019145012e-04
3.533823788166046143e-02, 9.491834789514541626e-03, 4.383427277207374573e-02, 1.445393078029155731e-02
3.080122731626033783e-02, 7.701537106186151505e-03, 4.233741015195846558e-02, 7.128217257559299469e-03
4.699212498962879181e-03, 9.838162222877144814e-04, 5.104511044919490814e-03, 5.510968621820211411e-04
2.423778548836708069e-02, 5.599326919764280319e-03, 3.261408954858779907e-02, 3.285362385213375092e-03
1.410286407917737961e-02, 3.234038827940821648e-03, 2.155509032309055328e-02, 1.582020777277648449e-03
1.047413144260644913e-02, 3.207097528502345085e-03, 1.551803480833768845e-02, 1.593071618117392063e-03
2.178032509982585907e-02, 4.836765583604574203e-03, 3.234934806823730469e-02, 2.395354444161057472e-03
2.939453534781932831e-02, 6.916075479239225388e-03, 4.053856804966926575e-02, 3.804380772635340691e-03
2.316045761108398438e-02, 5.565281491726636887e-03, 3.215280547738075256e-02, 2.744954545050859451e-03
2.639031037688255310e-02, 6.436630617827177048e-03, 3.827462345361709595e-02, 3.239301731809973717e-03
2.728700265288352966e-02, 5.907529965043067932e-03, 4.323056712746620178e-02, 4.433902911841869354e-03
2.501532807946205139e-02, 5.962676834315061569e-03, 3.417279943823814392e-02, 2.927305176854133606e-03
2.172007225453853607e-02, 4.770801402628421783e-03, 3.225685283541679382e-02, 2.377894939854741096e-03
1.379280630499124527e-02, 2.904591849073767662e-03, 2.026892267167568207e-02, 1.672197831794619560e-03
2.559593506157398224e-02, 6.156896706670522690e-03, 3.808989003300666809e-02, 3.422373440116643906e-03
2.860703691840171814e-02, 6.766523700207471848e-03, 4.109345749020576477e-02, 3.978513181209564209e-03
4.853166174143552780e-03, 9.980426402762532234e-04, 4.906374029815196991e-03, 5.528810434043407440e-04
1.728176698088645935e-02, 3.791512455791234970e-03, 2.513482794165611267e-02, 1.813147100619971752e-03
4.778131842613220215e-03, 9.850393980741500854e-04, 4.987278021872043610e-03, 5.487651797011494637e-04
1.827344670891761780e-02, 3.733519464731216431e-03, 2.760554850101470947e-02, 2.019769279286265373e-03
2.677500993013381958e-02, 5.953277926892042160e-03, 3.793162852525711060e-02, 3.574601840227842331e-03
2.502366155385971069e-02, 7.020812947303056717e-03, 3.725523874163627625e-02, 4.923203494399785995e-03
2.493637427687644958e-02, 5.329753272235393524e-03, 3.998148441314697266e-02, 4.101436585187911987e-03
2.444524131715297699e-02, 5.733242724090814590e-03, 3.243380412459373474e-02, 3.293984103947877884e-03
2.624205686151981354e-02, 5.567924119532108307e-03, 4.214012250304222107e-02, 4.290490876883268356e-03
2.481610327959060669e-02, 5.692801438271999359e-03, 3.375925496220588684e-02, 2.990074921399354935e-03
1.866118796169757843e-02, 4.017939325422048569e-03, 2.856902219355106354e-02, 2.042501233518123627e-03
2.647843584418296814e-02, 6.445913109928369522e-03, 3.841798380017280579e-02, 3.212248440831899643e-03
3.046286851167678833e-02, 9.612624533474445343e-03, 4.171767830848693848e-02, 7.947418838739395142e-03
1.213963609188795090e-02, 2.765572397038340569e-03, 1.782692596316337585e-02, 1.641369191929697990e-03
1.437984500080347061e-02, 3.284865757450461388e-03, 2.174936607480049133e-02, 1.611550105735659599e-03
2.094920538365840912e-02, 4.427348263561725616e-03, 3.045484982430934906e-02, 2.250949153676629066e-03
2.993197366595268250e-02, 4.799878224730491638e-03, 4.408302530646324158e-02, 3.913645166903734207e-03
5.430080927908420563e-04, 1.754372962750494480e-03, 1.111213769763708115e-02, 9.376219240948557854e-04
1.010966114699840546e-02, 3.195394994691014290e-03, 1.540236454457044601e-02, 1.581564079970121384e-03
1.376472972333431244e-02, 2.916622906923294067e-03, 2.036860026419162750e-02, 1.675038365647196770e-03
2.601222507655620575e-02, 6.402487400919198990e-03, 3.857544064521789551e-02, 3.729953896254301071e-03
1.408659853041172028e-02, 3.281059674918651581e-03, 2.130248583853244781e-02, 1.590389991179108620e-03
5.575738032348453999e-04, 1.786579843610525131e-03, 1.118589285761117935e-02, 9.587379172444343567e-04
2.593857236206531525e-02, 7.101119961589574814e-03, 3.882479667663574219e-02, 4.455292597413063049e-03
1.410286407917737961e-02, 3.234038827940821648e-03, 2.155509032309055328e-02, 1.582020777277648449e-03
1.981207914650440216e-02, 4.324127919971942902e-03, 2.904428355395793915e-02, 1.964229624718427658e-03
1.755915023386478424e-02, 3.789872396737337112e-03, 2.726981602609157562e-02, 1.964207040145993233e-03
3.493350371718406677e-02, 9.323968552052974701e-03, 4.375801607966423035e-02, 1.385015808045864105e-02
2.781909704208374023e-02, 7.675289176404476166e-03, 4.010269790887832642e-02, 4.792231135070323944e-03
4.961590748280286789e-03, 9.873070521280169487e-04, 4.837960936129093170e-03, 5.496612866409122944e-04
2.174707129597663879e-02, 4.769999999552965164e-03, 3.225270286202430725e-02, 2.382005332037806511e-03
1.846016012132167816e-02, 3.781970590353012085e-03, 2.782206609845161438e-02, 2.034222939983010292e-03
2.324205823242664337e-02, 5.530909635126590729e-03, 3.190551325678825378e-02, 2.748142229393124580e-03
3.028163500130176544e-02, 4.736084025353193283e-03, 4.408331215381622314e-02, 3.857102710753679276e-03
2.152938768267631531e-02, 4.531292710453271866e-03, 3.088740259408950806e-02, 2.501395298168063164e-03
2.157636731863021851e-02, 4.740401636809110641e-03, 3.213589265942573547e-02, 2.350398106500506401e-03
2.897459268569946289e-02, 6.816607899963855743e-03, 4.061966016888618469e-02, 3.785911481827497482e-03
2.495960146188735962e-02, 5.325345322489738464e-03, 4.041137918829917908e-02, 4.044716246426105499e-03
2.936797216534614563e-02, 6.958369165658950806e-03, 4.064693674445152283e-02, 3.822359722107648849e-03
2.002538368105888367e-02, 4.389679525047540665e-03, 3.045894205570220947e-02, 2.625969238579273224e-03
1.710676960647106171e-02, 3.504471154883503914e-03, 2.551679871976375580e-02, 1.867948332801461220e-03
1.833018660545349121e-02, 3.704899689182639122e-03, 2.752696350216865540e-02, 2.006903756409883499e-03
1.782165095210075378e-02, 4.299514461308717728e-03, 2.813330478966236115e-02, 1.925037126056849957e-03
2.392467483878135681e-02, 5.353983491659164429e-03, 3.516463562846183777e-02, 2.883366309106349945e-03
2.640649303793907166e-02, 6.317051127552986145e-03, 3.808224573731422424e-02, 3.017014823853969574e-03
2.647892944514751434e-02, 6.473148241639137268e-03, 3.822134062647819519e-02, 3.192459698766469955e-03
1.710006594657897949e-02, 3.756956430152058601e-03, 2.669798023998737335e-02, 1.941694063134491444e-03
2.560953795909881592e-02, 5.405945703387260437e-03, 4.199354350566864014e-02, 4.196451976895332336e-03
1.011177431792020798e-02, 3.037310903891921043e-03, 1.550281047821044922e-02, 1.514741219580173492e-03
4.449572879821062088e-04, 1.836401177570223808e-03, 1.136345416307449341e-02, 1.018560375086963177e-03
2.634885162115097046e-02, 4.550115671008825302e-03, 4.252870753407478333e-02, 4.382302518934011459e-03
5.215046927332878113e-03, 9.743799455463886261e-04, 4.734205082058906555e-03, 5.437185754999518394e-04
1.720198243856430054e-02, 3.876554779708385468e-03, 2.532253228127956390e-02, 1.809434499591588974e-03
2.542138658463954926e-02, 5.055712535977363586e-03, 3.807727247476577759e-02, 3.990842029452323914e-03
2.110909298062324524e-02, 4.627270624041557312e-03, 3.082319907844066620e-02, 2.202270785346627235e-03
2.473288774490356445e-02, 5.596895236521959305e-03, 3.619723394513130188e-02, 3.263315651565790176e-03
3.235655650496482849e-02, 8.114933967590332031e-03, 4.322874546051025391e-02, 8.504104800522327423e-03
2.145514264702796936e-02, 4.507818259298801422e-03, 3.078062087297439575e-02, 2.506268210709095001e-03
1.986742019653320312e-02, 4.295098129659891129e-03, 2.898237109184265137e-02, 1.934029976837337017e-03
2.488562092185020447e-02, 6.800290197134017944e-03, 3.201878815889358521e-02, 3.842980368062853813e-03
2.590088546276092529e-02, 6.501705385744571686e-03, 3.870214149355888367e-02, 4.063128028064966202e-03
5.287303589284420013e-03, 9.682408999651670456e-04, 4.681168124079704285e-03, 5.424579139798879623e-04
2.091314829885959625e-02, 4.591129720211029053e-03, 3.059374168515205383e-02, 2.198945730924606323e-03
2.101815491914749146e-02, 4.540656693279743195e-03, 3.065733797848224640e-02, 2.284059999510645866e-03
5.191317177377641201e-04, 1.821456244215369225e-03, 1.131602097302675247e-02, 9.852157672867178917e-04
2.495654858648777008e-02, 6.388358306139707565e-03, 3.659109771251678467e-02, 3.793319221585988998e-03
2.194384299218654633e-02, 4.665782209485769272e-03, 3.146142885088920593e-02, 2.338738413527607918e-03
1.715310476720333099e-02, 3.748210612684488297e-03, 2.673099376261234283e-02, 1.926182885654270649e-03
1.455901656299829483e-02, 3.344917902722954750e-03, 2.207422256469726562e-02, 1.607168465852737427e-03
4.300039261579513550e-03, 9.806992020457983017e-04, 4.774830304086208344e-03, 5.590881919488310814e-04
2.449474856257438660e-02, 5.499339662492275238e-03, 3.557529672980308533e-02, 3.023463534191250801e-03
2.332407236099243164e-02, 5.634960718452930450e-03, 3.241517394781112671e-02, 2.788119949400424957e-03
1.992538943886756897e-02, 3.949643578380346298e-03, 2.730185911059379578e-02, 1.815367955714464188e-03
2.784806676208972931e-02, 7.622749079018831253e-03, 4.009507969021797180e-02, 4.575372673571109772e-03
2.147402241826057434e-02, 4.536097403615713120e-03, 3.077329508960247040e-02, 2.423584228381514549e-03
3.510404378175735474e-02, 9.396167472004890442e-03, 4.378637298941612244e-02, 1.381753664463758469e-02
2.867376804351806641e-02, 6.666275672614574432e-03, 4.096813872456550598e-02, 3.941331524401903152e-03
1.983269862830638885e-02, 4.271479789167642593e-03, 2.895057015120983124e-02, 1.923933974467217922e-03
1.950174942612648010e-02, 4.333777818828821182e-03, 3.022173233330249786e-02, 2.540452871471643448e-03
3.244507312774658203e-02, 8.173301815986633301e-03, 4.334541037678718567e-02, 8.573469705879688263e-03
5.904603749513626099e-04, 1.844849204644560814e-03, 1.134097110480070114e-02, 9.918115101754665375e-04
9.412728250026702881e-03, 3.100188681855797768e-03, 1.510311290621757507e-02, 1.462534768506884575e-03
1.031462661921977997e-02, 3.254780778661370277e-03, 1.562285795807838440e-02, 1.575439702719449997e-03
2.586399018764495850e-02, 5.546526517719030380e-03, 4.207680746912956238e-02, 4.224363714456558228e-03
4.989601671695709229e-03, 9.859889978542923927e-04, 4.827014170587062836e-03, 5.487878806889057159e-04
1.854510419070720673e-02, 3.822550643235445023e-03, 2.758521027863025665e-02, 1.984576461836695671e-03
2.516079135239124298e-02, 6.751545239239931107e-03, 3.714752942323684692e-02, 4.328134469687938690e-03
2.088544145226478577e-02, 4.606232047080993652e-03, 3.061644174158573151e-02, 2.199929906055331230e-03
3.056396171450614929e-02, 4.703368060290813446e-03, 4.408185929059982300e-02, 3.830555360764265060e-03
1.000780984759330750e-02, 3.217478049919009209e-03, 1.535462494939565659e-02, 1.596302026882767677e-03
3.152589127421379089e-02, 4.696135409176349640e-03, 4.421988129615783691e-02, 3.882363904267549515e-03
1.372466422617435455e-02, 2.924655564129352570e-03, 2.051542513072490692e-02, 1.647330587729811668e-03
2.939453534781932831e-02, 6.916075479239225388e-03, 4.053856804966926575e-02, 3.804380772635340691e-03
1.006096694618463516e-02, 3.152304328978061676e-03, 1.529910508543252945e-02, 1.522886101156473160e-03
