# '﻿k', 'ca', 'no3', 'nh4'
7.085254765115678310e-04, 1.851475564762949944e-03, 1.100991573184728622e-02, 9.063645265996456146e-04
1.368586160242557526e-02, 3.494942793622612953e-03, 2.085629664361476898e-02, 1.755948760546743870e-03
1.095676142722368240e-02, 2.709837630391120911e-03, 1.632246188819408417e-02, 1.299883238971233368e-03
1.362570282071828842e-02, 3.483985550701618195e-03, 2.072506025433540344e-02, 1.746374997310340405e-03
7.018776377663016319e-04, 1.842783181928098202e-03, 1.101137883961200714e-02, 9.064139449037611485e-04
2.258245460689067841e-02, 5.706510972231626511e-03, 3.352296352386474609e-02, 2.878557424992322922e-03
1.918528228998184204e-02, 4.940789658576250076e-03, 2.893977984786033630e-02, 2.460816409438848495e-03
7.000173791311681271e-04, 1.849895808845758438e-03, 1.103681977838277817e-02, 9.068693616427481174e-04
2.248175628483295441e-02, 5.724746268242597580e-03, 3.348936513066291809e-02, 2.898074919357895851e-03
3.780066268518567085e-03, 9.132781415246427059e-04, 5.807101726531982422e-03, 4.759435541927814484e-04
3.780358703806996346e-03, 9.133943240158259869e-04, 5.809315945953130722e-03, 4.759715811815112829e-04
2.192788757383823395e-02, 5.603182595223188400e-03, 3.287200257182121277e-02, 2.830998273566365242e-03
3.021661564707756042e-02, 7.120735943317413330e-03, 4.393774271011352539e-02, 3.586977487429976463e-03
2.231943421065807343e-02, 5.498399492353200912e-03, 3.308192268013954163e-02, 2.794473897665739059e-03
1.365827582776546478e-02, 3.487433539703488350e-03, 2.075874246656894684e-02, 1.753002754412591457e-03
6.994832074269652367e-04, 1.845697173848748207e-03, 1.102793961763381958e-02, 9.076799615286290646e-04
1.065175607800483704e-02, 2.673457609489560127e-03, 1.616167835891246796e-02, 1.296895905397832394e-03
1.924753561615943909e-02, 4.925842396914958954e-03, 2.911047637462615967e-02, 2.467269310727715492e-03
3.780392231419682503e-03, 9.133836138062179089e-04, 5.807415582239627838e-03, 4.759355215355753899e-04
1.069709379225969315e-02, 2.730814740061759949e-03, 1.635167375206947327e-02, 1.347462413832545280e-03
3.794597228989005089e-03, 9.164017392322421074e-04, 5.815752781927585602e-03, 4.755322297569364309e-04
7.014983566477894783e-04, 1.864103600382804871e-03, 1.102680712938308716e-02, 9.054257534444332123e-04
3.768669674172997475e-03, 9.095188579522073269e-04, 5.845637526363134384e-03, 4.756083653774112463e-04
1.942210830748081207e-02, 4.981562029570341110e-03, 2.927481010556221008e-02, 2.489300211891531944e-03
2.549106068909168243e-02, 6.230828352272510529e-03, 3.781485185027122498e-02, 3.182451939210295677e-03
2.461295016109943390e-02, 6.206718273460865021e-03, 3.687549754977226257e-02, 3.191099036484956741e-03
2.247747220098972321e-02, 5.692818667739629745e-03, 3.333117440342903137e-02, 2.873124787583947182e-03
1.647049933671951294e-02, 4.235293250530958176e-03, 2.492892183363437653e-02, 2.128740074113011360e-03
2.216928638517856598e-02, 5.660830996930599213e-03, 3.307415544986724854e-02, 2.873505465686321259e-03
3.793518291786313057e-03, 9.191500721499323845e-04, 5.817653145641088486e-03, 4.759929724968969822e-04
2.505533769726753235e-02, 6.327280774712562561e-03, 3.717557713389396667e-02, 3.214956726878881454e-03
2.720467187464237213e-02, 6.702703889459371567e-03, 4.076389595866203308e-02, 3.435143036767840385e-03
3.780600614845752716e-03, 9.133341955021023750e-04, 5.809703376144170761e-03, 4.759742587339133024e-04
2.474488131701946259e-02, 6.217337679117918015e-03, 3.695354610681533813e-02, 3.188799368217587471e-03
3.772933734580874443e-03, 9.088004007935523987e-04, 5.809107795357704163e-03, 4.753078683279454708e-04
1.084152795374393463e-02, 2.722540404647588730e-03, 1.642947830259799957e-02, 1.333555090241134167e-03
1.341124158352613449e-02, 3.463020315393805504e-03, 2.044935151934623718e-02, 1.723466790281236172e-03
1.060179155319929123e-02, 2.712954534217715263e-03, 1.624233089387416840e-02, 1.330610481090843678e-03
2.240409515798091888e-02, 5.645604338496923447e-03, 3.297226130962371826e-02, 2.850005635991692543e-03
1.079035457223653793e-02, 2.715550595894455910e-03, 1.636037603020668030e-02, 1.328501850366592407e-03
1.678435690701007843e-02, 4.303087014704942703e-03, 2.534152194857597351e-02, 2.160472795367240906e-03
3.811701666563749313e-03, 9.239763603545725346e-04, 5.816819611936807632e-03, 4.795185232069343328e-04
2.806189283728599548e-02, 6.639764644205570221e-03, 4.139558598399162292e-02, 3.408376825973391533e-03
3.078009746968746185e-02, 7.493400480598211288e-03, 4.414316266775131226e-02, 3.750854870304465294e-03
2.455850690603256226e-02, 6.188513245433568954e-03, 3.682114183902740479e-02, 3.171870019286870956e-03
2.899005264043807983e-02, 7.788266055285930634e-03, 4.468552768230438232e-02, 3.935691900551319122e-03
1.651567220687866211e-02, 4.217852372676134109e-03, 2.495738491415977478e-02, 2.125730039551854134e-03
1.639451459050178528e-02, 4.193452652543783188e-03, 2.483698911964893341e-02, 2.114586997777223587e-03
2.254753187298774719e-02, 5.687537137418985367e-03, 3.323467820882797241e-02, 2.869866322726011276e-03
1.372468937188386917e-02, 3.504885127767920494e-03, 2.093319408595561981e-02, 1.750683062709867954e-03
1.083074416965246201e-02, 2.727392129600048065e-03, 1.643677055835723877e-02, 1.335113542154431343e-03
3.045901097357273102e-02, 7.435013540089130402e-03, 4.422790557146072388e-02, 3.703386522829532623e-03
3.031595051288604736e-02, 7.408348843455314636e-03, 4.393811896443367004e-02, 3.668512916192412376e-03
3.754994831979274750e-03, 9.219344938173890114e-04, 5.878634750843048096e-03, 4.856468585785478354e-04
7.023744401521980762e-04, 1.842533471062779427e-03, 1.100902538746595383e-02, 9.060426964424550533e-04
1.931693963706493378e-02, 4.931680858135223389e-03, 2.913832291960716248e-02, 2.485383301973342896e-03
1.661772839725017548e-02, 4.247846081852912903e-03, 2.507998235523700714e-02, 2.146042184904217720e-03
3.276860713958740234e-02, 7.712465245276689529e-03, 4.480887204408645630e-02, 3.655153093859553337e-03
3.794332966208457947e-03, 9.201983921229839325e-04, 5.818605422973632812e-03, 4.760383744724094868e-04
3.044820204377174377e-02, 7.423838600516319275e-03, 4.425988346338272095e-02, 3.703878028318285942e-03
1.368648651987314224e-02, 3.492577699944376945e-03, 2.085633017122745514e-02, 1.749545335769653320e-03
2.920427545905113220e-02, 7.073259912431240082e-03, 4.305597394704818726e-02, 3.520467085763812065e-03
3.132710978388786316e-02, 4.961361177265644073e-03, 4.480831325054168701e-02, 2.536191605031490326e-03
2.689332515001296997e-02, 6.697590462863445282e-03, 3.989856690168380737e-02, 3.375969594344496727e-03
2.223761565983295441e-02, 5.687558557838201523e-03, 3.315548971295356750e-02, 2.883868524804711342e-03
2.202578075230121613e-02, 5.590304732322692871e-03, 3.283947333693504333e-02, 2.826216164976358414e-03
2.503197453916072845e-02, 6.299622356891632080e-03, 3.710984066128730774e-02, 3.200075821951031685e-03
2.198342978954315186e-02, 5.616576876491308212e-03, 3.295196965336799622e-02, 2.837489824742078781e-03
2.731369808316230774e-02, 6.769147701561450958e-03, 4.045515507459640503e-02, 3.446642542257905006e-03
1.371849980205297470e-02, 3.510833252221345901e-03, 2.088648080825805664e-02, 1.762617961503565311e-03
1.052653323858976364e-02, 2.691831905394792557e-03, 1.624230854213237762e-02, 1.334411092102527618e-03
1.647198572754859924e-02, 4.210635554045438766e-03, 2.486776374280452728e-02, 2.117478288710117340e-03
3.781855804845690727e-03, 9.135678992606699467e-04, 5.808657500892877579e-03, 4.759342118632048368e-04
1.049583870917558670e-02, 2.700479002669453621e-03, 1.628240384161472321e-02, 1.336441026069223881e-03
3.049885295331478119e-02, 7.391352672129869461e-03, 4.424945637583732605e-02, 3.695277730002999306e-03
2.561920136213302612e-02, 6.162449717521667480e-03, 3.834721818566322327e-02, 3.103130729869008064e-03
7.002897909842431545e-04, 1.862809527665376663e-03, 1.102340407669544220e-02, 9.082795586436986923e-04
1.667997241020202637e-02, 4.269096069037914276e-03, 2.504870295524597168e-02, 2.129005733877420425e-03
2.886208705604076385e-02, 6.947549525648355484e-03, 4.336674138903617859e-02, 3.478289814665913582e-03
3.177602216601371765e-02, 7.699439302086830139e-03, 4.448466747999191284e-02, 3.786009037867188454e-03
2.739534527063369751e-02, 6.816808134317398071e-03, 4.134893417358398438e-02, 3.472043899819254875e-03
7.004661019891500473e-04, 1.862526405602693558e-03, 1.101897191256284714e-02, 9.079377050511538982e-04
1.939101703464984894e-02, 4.955781623721122742e-03, 2.927954308688640594e-02, 2.479712944477796555e-03
2.992573007941246033e-02, 7.951237261295318604e-03, 4.479191824793815613e-02, 3.998564556241035461e-03
1.957400515675544739e-02, 4.991690162569284439e-03, 2.921022288501262665e-02, 2.495887922123074532e-03
1.930169016122817993e-02, 4.920036997646093369e-03, 2.914434298872947693e-02, 2.483482938259840012e-03
2.938546240329742432e-02, 7.180521264672279358e-03, 4.359474405646324158e-02, 3.632602747529745102e-03
1.934286952018737793e-02, 4.949286114424467087e-03, 2.914192155003547668e-02, 2.472721971571445465e-03
1.354402303695678711e-02, 3.462870838120579720e-03, 2.059675753116607666e-02, 1.736884005367755890e-03
1.348543353378772736e-02, 3.456240287050604820e-03, 2.061349339783191681e-02, 1.724935835227370262e-03
7.099891081452369690e-04, 1.851420849561691284e-03, 1.100331358611583710e-02, 9.078976581804454327e-04
1.072639506310224533e-02, 2.678108867257833481e-03, 1.618309877812862396e-02, 1.296743634156882763e-03
6.988448440097272396e-04, 1.843854202888906002e-03, 1.101522147655487061e-02, 9.086735080927610397e-04
3.773791017010807991e-03, 9.083570330403745174e-04, 5.808492191135883331e-03, 4.750982043333351612e-04
2.276120334863662720e-02, 5.743290297687053680e-03, 3.357818350195884705e-02, 2.892972202971577644e-03
2.214226685464382172e-02, 5.396428052335977554e-03, 3.294417634606361389e-02, 2.756204223260283470e-03
6.986432126723229885e-04, 1.844837097451090813e-03, 1.101636048406362534e-02, 9.086909121833741665e-04
1.078871637582778931e-02, 2.682376885786652565e-03, 1.617923751473426819e-02, 1.302118762396275997e-03
3.811007132753729820e-03, 9.260195656679570675e-04, 5.819224752485752106e-03, 4.785116179846227169e-04
1.938806660473346710e-02, 4.966481123119592667e-03, 2.926710620522499084e-02, 2.479503396898508072e-03
1.347366161644458771e-02, 3.462921595200896263e-03, 2.055323123931884766e-02, 1.735638012178242207e-03
3.021219745278358459e-02, 7.381630595773458481e-03, 4.420189931988716125e-02, 3.687780583277344704e-03
3.134898468852043152e-02, 7.605978287756443024e-03, 4.442361369729042053e-02, 3.734802827239036560e-03
3.779740538448095322e-03, 9.131712722592055798e-04, 5.806793458759784698e-03, 4.759488801937550306e-04
6.986939697526395321e-04, 1.844213460572063923e-03, 1.101593766361474991e-02, 9.081994649022817612e-04
1.365389488637447357e-02, 3.494939999654889107e-03, 2.078079991042613983e-02, 1.756237237714231014e-03
3.017375245690345764e-02, 7.954157888889312744e-03, 4.480166733264923096e-02, 4.009238909929990768e-03
3.784135449677705765e-03, 9.135399013757705688e-04, 5.806481000036001205e-03, 4.758620925713330507e-04
3.110656514763832092e-02, 7.961415685713291168e-03, 4.480566456913948059e-02, 4.008301533758640289e-03
7.003592327237129211e-04, 1.846523839049041271e-03, 1.102617755532264709e-02, 9.076211717911064625e-04
2.538851089775562286e-02, 6.192825734615325928e-03, 3.773080557584762573e-02, 3.159328829497098923e-03
1.943194307386875153e-02, 4.972589202225208282e-03, 2.935979515314102173e-02, 2.483400050550699234e-03
1.683051511645317078e-02, 4.314364865422248840e-03, 2.553865872323513031e-02, 2.160472795367240906e-03
1.081403065472841263e-02, 2.716186456382274628e-03, 1.639361679553985596e-02, 1.322307973168790340e-03
7.003058562986552715e-04, 1.845949562266469002e-03, 1.101140771061182022e-02, 9.101692121475934982e-04
3.780957078561186790e-03, 9.134197025559842587e-04, 5.807653535157442093e-03, 4.759435541927814484e-04
2.678158693015575409e-02, 6.751330103725194931e-03, 4.079283028841018677e-02, 3.436646657064557076e-03
2.752423286437988281e-02, 6.678513716906309128e-03, 4.130703955888748169e-02, 3.368985140696167946e-03
3.772467607632279396e-03, 9.099195012822747231e-04, 5.804354790598154068e-03, 4.757111892104148865e-04
2.985478006303310394e-02, 7.332549430429935455e-03, 4.415772855281829834e-02, 3.558625932782888412e-03
2.772197686135768890e-02, 6.684170570224523544e-03, 4.153227061033248901e-02, 3.401477821171283722e-03
3.788032336160540581e-03, 9.204454254359006882e-04, 5.826300010085105896e-03, 4.762239987030625343e-04
2.205317094922065735e-02, 5.614906549453735352e-03, 3.289804235100746155e-02, 2.836416242644190788e-03
1.365041267126798630e-02, 3.484432818368077278e-03, 2.081525325775146484e-02, 1.751639298163354397e-03
1.078770402818918228e-02, 2.722361357882618904e-03, 1.640231907367706299e-02, 1.332225045189261436e-03
1.938765123486518860e-02, 4.936914425343275070e-03, 2.924843691289424896e-02, 2.494726097211241722e-03
2.702748961746692657e-02, 6.719724275171756744e-03, 4.020094498991966248e-02, 3.427954390645027161e-03
2.211662195622920990e-02, 5.680195987224578857e-03, 3.306549414992332458e-02, 2.897897269576787949e-03
2.461808174848556519e-02, 6.095115095376968384e-03, 3.688097372651100159e-02, 3.119455184787511826e-03
3.128048032522201538e-02, 7.587287575006484985e-03, 4.435898736119270325e-02, 3.726384136825799942e-03
2.201268449425697327e-02, 5.609296262264251709e-03, 3.280263394117355347e-02, 2.841355977579951286e-03
1.924770325422286987e-02, 4.903928842395544052e-03, 2.906140498816967010e-02, 2.473782282322645187e-03
1.374746579676866531e-02, 3.503404092043638229e-03, 2.087936550378799438e-02, 1.759350183419883251e-03
2.467459812760353088e-02, 6.191458087414503098e-03, 3.684476763010025024e-02, 3.175499616190791130e-03
2.735618688166141510e-02, 6.756681483238935471e-03, 4.065277054905891418e-02, 3.434972139075398445e-03
3.786332206800580025e-03, 9.141114423982799053e-04, 5.809059366583824158e-03, 4.758460563607513905e-04
1.658427529036998749e-02, 4.271236713975667953e-03, 2.516608498990535736e-02, 2.148683648556470871e-03
3.786223940551280975e-03, 9.173658909276127815e-04, 5.825466942042112350e-03, 4.760036536026746035e-04
1.669432409107685089e-02, 4.271171055734157562e-03, 2.521125227212905884e-02, 2.153238747268915176e-03
2.438108064234256744e-02, 6.181959062814712524e-03, 3.652729839086532593e-02, 3.159347455948591232e-03
2.228202298283576965e-02, 5.416487809270620346e-03, 3.305865451693534851e-02, 2.769067184999585152e-03
2.992199920117855072e-02, 7.375864312052726746e-03, 4.365420341491699219e-02, 3.656592685729265213e-03
2.212644182145595551e-02, 5.630407948046922684e-03, 3.299940750002861023e-02, 2.845218172296881676e-03
3.014837764203548431e-02, 7.415737956762313843e-03, 4.433053359389305115e-02, 3.614201676100492477e-03
2.214616723358631134e-02, 5.634486675262451172e-03, 3.303527086973190308e-02, 2.848782343789935112e-03
1.657360605895519257e-02, 4.233879037201404572e-03, 2.505265548825263977e-02, 2.131083747372031212e-03
2.508337423205375671e-02, 6.239583250135183334e-03, 3.736798092722892761e-02, 3.192891133949160576e-03
2.748364396393299103e-02, 6.778418086469173431e-03, 4.154527932405471802e-02, 3.509356174618005753e-03
1.366209890693426132e-02, 3.491013776510953903e-03, 2.086326293647289276e-02, 1.749633462168276310e-03
1.377693843096494675e-02, 3.513772506266832352e-03, 2.093072235584259033e-02, 1.772416057065129280e-03
1.922996714711189270e-02, 4.922555759549140930e-03, 2.907070703804492950e-02, 2.461927477270364761e-03
3.065076284110546112e-02, 7.973148487508296967e-03, 4.479991644620895386e-02, 4.030796699225902557e-03
7.031276472844183445e-04, 1.843114383518695831e-03, 1.100628264248371124e-02, 9.063845500349998474e-04
1.071881223469972610e-02, 2.726386534050107002e-03, 1.636507362127304077e-02, 1.330655883066356182e-03
1.372398063540458679e-02, 3.493374912068247795e-03, 2.088215574622154236e-02, 1.751216012053191662e-03
2.483072876930236816e-02, 6.245902739465236664e-03, 3.709040582180023193e-02, 3.198847174644470215e-03
1.378615293651819229e-02, 3.515538061037659645e-03, 2.093461900949478149e-02, 1.766992849297821522e-03
6.990491528995335102e-04, 1.846667961217463017e-03, 1.103456597775220871e-02, 9.076826390810310841e-04
2.498785965144634247e-02, 6.132231093943119049e-03, 3.712267801165580750e-02, 3.121185814961791039e-03
1.365041267126798630e-02, 3.484432818368077278e-03, 2.081525325775146484e-02, 1.751639298163354397e-03
1.943194307386875153e-02, 4.972589202225208282e-03, 2.935979515314102173e-02, 2.483400050550699234e-03
1.649106480181217194e-02, 4.230072721838951111e-03, 2.490984462201595306e-02, 2.125887665897607803e-03
2.973378635942935944e-02, 7.312078494578599930e-03, 4.411750659346580505e-02, 3.570081433281302452e-03
2.693609707057476044e-02, 6.725976709276437759e-03, 3.991369903087615967e-02, 3.379188012331724167e-03
3.780978498980402946e-03, 9.134076535701751709e-04, 5.806074943393468857e-03, 4.759221919812262058e-04
1.921086572110652924e-02, 4.897831473499536514e-03, 2.902111969888210297e-02, 2.468686318024992943e-03
1.666796207427978516e-02, 4.263648763298988342e-03, 2.515206858515739441e-02, 2.151228953152894974e-03
2.205873653292655945e-02, 5.629890132695436478e-03, 3.287851810455322266e-02, 2.852652454748749733e-03
2.919966541230678558e-02, 7.909677922725677490e-03, 4.477383941411972046e-02, 3.953032661229372025e-03
1.943829655647277832e-02, 4.949938971549272537e-03, 2.933590486645698547e-02, 2.500642091035842896e-03
1.915093325078487396e-02, 4.877328407019376755e-03, 2.891126647591590881e-02, 2.459103008732199669e-03
2.708077244460582733e-02, 6.738399155437946320e-03, 4.031471908092498779e-02, 3.442558692768216133e-03
3.104638494551181793e-02, 7.551341317594051361e-03, 4.426759853959083557e-02, 3.761014901101589203e-03
2.716409601271152496e-02, 6.741475779563188553e-03, 4.027539864182472229e-02, 3.436382394284009933e-03
1.982036978006362915e-02, 5.004941951483488083e-03, 2.971353754401206970e-02, 2.518295310437679291e-03
1.637928746640682220e-02, 4.205085337162017822e-03, 2.488437108695507050e-02, 2.109251916408538818e-03
1.663897745311260223e-02, 4.261487629264593124e-03, 2.512966468930244446e-02, 2.146796556189656258e-03
1.634854078292846680e-02, 4.179495852440595627e-03, 2.472156472504138947e-02, 2.107446547597646713e-03
2.268093265593051910e-02, 5.723216105252504349e-03, 3.349753469228744507e-02, 2.889359835535287857e-03
2.452417276799678802e-02, 6.087359040975570679e-03, 3.668100759387016296e-02, 3.117310348898172379e-03
2.442736364901065826e-02, 6.042852532118558884e-03, 3.666995093226432800e-02, 3.079134272411465645e-03
1.644244417548179626e-02, 4.201776348054409027e-03, 2.483819238841533661e-02, 2.115272218361496925e-03
3.078746423125267029e-02, 7.476620841771364212e-03, 4.425429552793502808e-02, 3.718005726113915443e-03
1.060909219086170197e-02, 2.718819770961999893e-03, 1.625619269907474518e-02, 1.332613639533519745e-03
7.003205246292054653e-04, 1.863980665802955627e-03, 1.102721039205789566e-02, 9.062417084351181984e-04
2.961149811744689941e-02, 6.971472408622503281e-03, 4.361702874302864075e-02, 3.517960431054234505e-03
3.786386922001838684e-03, 9.149661054834723473e-04, 5.826274864375591278e-03, 4.758901195600628853e-04
1.652623526751995087e-02, 4.262245260179042816e-03, 2.508749440312385559e-02, 2.144298050552606583e-03
2.536462247371673584e-02, 6.141120102256536484e-03, 3.816308453679084778e-02, 3.100063186138868332e-03
1.932661421597003937e-02, 4.948900081217288971e-03, 2.911440655589103699e-02, 2.479258924722671509e-03
2.281481772661209106e-02, 5.737076513469219208e-03, 3.377134725451469421e-02, 2.890470903366804123e-03
3.084260597825050354e-02, 7.552809081971645355e-03, 4.447462782263755798e-02, 3.580846358090639114e-03
1.941086724400520325e-02, 4.951505456119775772e-03, 2.928159758448600769e-02, 2.498443936929106712e-03
1.950211077928543091e-02, 4.995238501578569412e-03, 2.948340214788913727e-02, 2.494914224371314049e-03
2.225412614643573761e-02, 5.660398397594690323e-03, 3.314712271094322205e-02, 2.865001326426863670e-03
2.509108930826187134e-02, 6.296840496361255646e-03, 3.743535280227661133e-02, 3.216102486476302147e-03
3.771723713725805283e-03, 9.096457506529986858e-04, 5.802372936159372330e-03, 4.756657872349023819e-04
1.933131553232669830e-02, 4.936636425554752350e-03, 2.912319824099540710e-02, 2.478651236742734909e-03
1.924858801066875458e-02, 4.921822343021631241e-03, 2.906996197998523712e-02, 2.460865769535303116e-03
7.083291420713067055e-04, 1.850786502473056316e-03, 1.101010572165250778e-02, 9.064633632078766823e-04
2.258255891501903534e-02, 5.534644704312086105e-03, 3.356632590293884277e-02, 2.807518700137734413e-03
1.961619406938552856e-02, 5.033936817198991776e-03, 2.962163276970386505e-02, 2.520807087421417236e-03
1.640979573130607605e-02, 4.210148006677627563e-03, 2.484279870986938477e-02, 2.118525328114628792e-03
1.384008955210447311e-02, 3.528153756633400917e-03, 2.101863734424114227e-02, 1.775073586031794548e-03
3.808054607361555099e-03, 9.220640058629214764e-04, 5.809202324599027634e-03, 4.811304097529500723e-04
2.255827747285366058e-02, 5.748592317104339600e-03, 3.365119174122810364e-02, 2.914905548095703125e-03
2.227228693664073944e-02, 5.697854794561862946e-03, 3.315957635641098022e-02, 2.879619132727384567e-03
1.691252551972866058e-02, 4.349931608885526657e-03, 2.562092430889606476e-02, 2.173676388338208199e-03
2.687891758978366852e-02, 6.720635108649730682e-03, 3.978710994124412537e-02, 3.369606100022792816e-03
1.930872537195682526e-02, 4.922599997371435165e-03, 2.914054319262504578e-02, 2.483189105987548828e-03
2.970516309142112732e-02, 7.276073563843965530e-03, 4.399662092328071594e-02, 3.554882714524865150e-03
2.718082442879676819e-02, 6.734510418027639389e-03, 4.059521853923797607e-02, 3.444344270974397659e-03
1.946027018129825592e-02, 4.989872686564922333e-03, 2.939262613654136658e-02, 2.491143066436052322e-03
1.962082087993621826e-02, 4.939987324178218842e-03, 2.934926189482212067e-02, 2.491247141733765602e-03
3.114376030862331390e-02, 7.508810143917798996e-03, 4.452832415699958801e-02, 3.706678515300154686e-03
7.066612015478312969e-04, 1.851796172559261322e-03, 1.101823709905147552e-02, 9.044682374224066734e-04
1.075182575732469559e-02, 2.674913266673684120e-03, 1.616278849542140961e-02, 1.299098017625510693e-03
1.086023822426795959e-02, 2.733628498390316963e-03, 1.647905074059963226e-02, 1.328189275227487087e-03
2.996961399912834167e-02, 7.303387392312288284e-03, 4.422057047486305237e-02, 3.615907160565257072e-03
3.781602019444108009e-03, 9.136360022239387035e-04, 5.809063557535409927e-03, 4.759395378641784191e-04
1.721881702542304993e-02, 4.429072607308626175e-03, 2.602203935384750366e-02, 2.209878992289304733e-03
2.236016653478145599e-02, 5.483838263899087906e-03, 3.309286758303642273e-02, 2.797697670757770538e-03
1.925148814916610718e-02, 4.913987591862678528e-03, 2.902501448988914490e-02, 2.464780118316411972e-03
3.004531562328338623e-02, 7.929160259664058685e-03, 4.478722438216209412e-02, 3.980263601988554001e-03
1.071705482900142670e-02, 2.719312673434615135e-03, 1.634100079536437988e-02, 1.327313249930739403e-03
3.249998763203620911e-02, 7.702044676989316940e-03, 4.480728879570960999e-02, 3.829742083325982094e-03
1.387409213930368423e-02, 3.534515853971242905e-03, 2.116423286497592926e-02, 1.765410415828227997e-03
2.702748961746692657e-02, 6.719724275171756744e-03, 4.020094498991966248e-02, 3.427954390645027161e-03
1.094299741089344025e-02, 2.698013791814446449e-03, 1.642064005136489868e-02, 1.300665899179875851e-03
