# '﻿k', 'ca', 'no3', 'nh4'
2.094047702848911285e-02, 4.917140584439039230e-03, 3.106355294585227966e-02, 2.081741811707615852e-03
1.865079626441001892e-02, 5.686976015567779541e-03, 3.096797503530979156e-02, 2.895752666518092155e-03
2.460178360342979431e-02, 6.137345917522907257e-03, 3.433460742235183716e-02, 2.563230227679014206e-03
1.943613402545452118e-02, 4.557057283818721771e-03, 3.093251958489418030e-02, 2.194954082369804382e-03
2.325123734772205353e-02, 6.091647315770387650e-03, 4.066064953804016113e-02, 2.670034766197204590e-03
1.338590774685144424e-02, 3.276686184108257294e-03, 1.982223428785800934e-02, 1.669644494540989399e-03
7.889688014984130859e-03, 2.430308377370238304e-03, 1.400669384747743607e-02, 1.331359613686800003e-03
1.705342903733253479e-02, 3.919565118849277496e-03, 2.464749850332736969e-02, 1.946357428096234798e-03
4.421931691467761993e-03, 1.126946182921528816e-03, 5.968221463263034821e-03, 5.259852623566985130e-04
8.079315535724163055e-03, 2.488923491910099983e-03, 1.433966215699911118e-02, 1.373289851471781731e-03
2.898541837930679321e-02, 4.086826927959918976e-03, 4.376117140054702759e-02, 4.277967382222414017e-03
2.681592851877212524e-02, 3.338217968121170998e-03, 4.105228930711746216e-02, 3.552312031388282776e-03
5.590507644228637218e-04, 2.077556680887937546e-03, 1.104257721453905106e-02, 1.108541153371334076e-03
1.652984134852886200e-02, 3.757844679057598114e-03, 2.438066340982913971e-02, 1.987605122849345207e-03
2.689527720212936401e-02, 6.131623405963182449e-03, 4.333610460162162781e-02, 3.395683364942669868e-03
3.010446950793266296e-02, 4.610203672200441360e-03, 4.422954842448234558e-02, 4.509153775870800018e-03
2.281655184924602509e-02, 5.718844942748546600e-03, 3.915395960211753845e-02, 2.848956035450100899e-03
5.089009064249694347e-04, 2.044850261881947517e-03, 1.103629637509584427e-02, 1.132560428231954575e-03
1.781094446778297424e-02, 3.718555904924869537e-03, 2.769722416996955872e-02, 2.102507976815104485e-03
3.687713295221328735e-02, 7.861503399908542633e-03, 4.450144991278648376e-02, 7.193487137556076050e-03
1.953809894621372223e-02, 4.485325422137975693e-03, 2.737576514482498169e-02, 1.652439939789474010e-03
1.712088659405708313e-02, 4.273847211152315140e-03, 2.801118418574333191e-02, 2.231475664302706718e-03
2.840202674269676208e-02, 3.820193698629736900e-03, 4.356117174029350281e-02, 4.221455194056034088e-03
1.829911768436431885e-02, 3.952724393457174301e-03, 2.807530574500560760e-02, 2.031489275395870209e-03
1.065208017826080322e-02, 3.019815078005194664e-03, 1.772499084472656250e-02, 1.700645429082214832e-03
1.363828778266906738e-02, 3.333813743665814400e-03, 2.055659517645835876e-02, 1.627823803573846817e-03
5.718963802792131901e-04, 2.164745004847645760e-03, 1.108376029878854752e-02, 1.113396836444735527e-03
9.936153888702392578e-03, 2.668023575097322464e-03, 1.680491492152214050e-02, 1.446785870939493179e-03
7.003018399700522423e-04, 2.065466949716210365e-03, 1.115499157458543777e-02, 1.053750631399452686e-03
4.921421874314546585e-03, 1.096862717531621456e-03, 5.741911008954048157e-03, 4.947666311636567116e-04
1.959629543125629425e-02, 8.347179740667343140e-03, 3.313961252570152283e-02, 3.899062285199761391e-03
2.257404662668704987e-02, 3.746986156329512596e-03, 3.230637311935424805e-02, 2.230619546025991440e-03
7.104324758984148502e-04, 2.074427669867873192e-03, 1.118821650743484497e-02, 1.057395013049244881e-03
9.175932034850120544e-03, 2.681542420759797096e-03, 1.609122194349765778e-02, 1.444371417164802551e-03
4.576043225824832916e-03, 1.133843790739774704e-03, 5.488359834998846054e-03, 5.404293769970536232e-04
1.679024845361709595e-02, 3.436948405578732491e-03, 2.554724551737308502e-02, 1.855451264418661594e-03
1.213910151273012161e-02, 3.310154890641570091e-03, 1.995878852903842926e-02, 1.864783233031630516e-03
2.875108085572719574e-02, 3.921895753592252731e-03, 4.367962852120399475e-02, 4.243727773427963257e-03
3.043907880783081055e-02, 4.713660571724176407e-03, 4.425811767578125000e-02, 4.511378239840269089e-03
4.451621323823928833e-03, 1.124443602748215199e-03, 5.953268613666296005e-03, 5.242251208983361721e-04
6.983253988437354565e-04, 2.074967138469219208e-03, 1.118117757141590118e-02, 1.062611234374344349e-03
