# '﻿k', 'ca', 'no3', 'nh4'
1.303231902420520782e-02, 3.908831160515546799e-03, 2.314587682485580444e-02, 3.744028043001890182e-03
7.385858800262212753e-03, 9.017359116114675999e-04, 7.401325739920139313e-03, 1.505443826317787170e-03
7.471878547221422195e-03, 8.957571117207407951e-04, 7.459355983883142471e-03, 1.490163733251392841e-03
1.310577522963285446e-02, 4.633061122149229050e-03, 2.315608970820903778e-02, 3.492970252409577370e-03
4.460304975509643555e-02, 4.480974003672599792e-02, 3.753691911697387695e-02, 4.481000080704689026e-02
1.807626150548458099e-02, 3.321541007608175278e-03, 2.254659123718738556e-02, 1.956270309165120125e-03
1.276632957160472870e-02, 3.477119840681552887e-03, 2.097179554402828217e-02, 2.274687867611646652e-03
1.094205188564956188e-03, 2.586625749245285988e-03, 1.138459052890539169e-02, 2.899092622101306915e-03
5.982426460832357407e-03, 2.267981413751840591e-03, 1.574246585369110107e-02, 2.310747513547539711e-03
1.296031568199396133e-02, 5.117881577461957932e-03, 2.779860980808734894e-02, 4.892215598374605179e-03
7.377301342785358429e-03, 9.082168107852339745e-04, 7.411198690533638000e-03, 1.535632880404591560e-03
5.905964411795139313e-03, 2.373996656388044357e-03, 1.512725744396448135e-02, 1.134160207584500313e-03
6.212420295923948288e-03, 8.908653981052339077e-04, 8.114912547171115875e-03, 1.553228707052767277e-03
5.650055245496332645e-04, 1.858577481471002102e-03, 9.512431919574737549e-03, 1.907302415929734707e-03
7.094462867826223373e-03, 6.645360263064503670e-04, 8.247477933764457703e-03, 1.403755275532603264e-03
1.246838457882404327e-02, 5.099250935018062592e-03, 2.397382631897926331e-02, 4.486702382564544678e-03
1.977080292999744415e-02, 3.552627284079790115e-03, 2.299388498067855835e-02, 1.807460794225335121e-03
2.418821863830089569e-02, 3.697206033393740654e-03, 3.495312854647636414e-02, 2.863514935597777367e-03
1.427613198757171631e-02, 4.299581516534090042e-03, 2.086921222507953644e-02, 2.709615975618362427e-03
1.932505890727043152e-02, 3.901862539350986481e-03, 2.935987524688243866e-02, 3.144031390547752380e-03
1.314395759254693985e-02, 4.039567895233631134e-03, 2.272189781069755554e-02, 3.783913794904947281e-03
6.284537259489297867e-03, 8.728849934414029121e-04, 8.334292098879814148e-03, 1.614608219824731350e-03
1.645381934940814972e-02, 3.906754311174154282e-03, 2.398012019693851471e-02, 2.304528374224901199e-03
2.754770033061504364e-02, 2.710785949602723122e-03, 2.617226168513298035e-02, 5.035049282014369965e-03
7.434114813804626465e-03, 8.812515297904610634e-04, 7.484561298042535782e-03, 1.455490360967814922e-03
1.752383634448051453e-02, 3.105732146650552750e-03, 2.485714666545391083e-02, 2.225658390671014786e-03
7.252792827785015106e-03, 8.662599138915538788e-04, 7.090715225785970688e-03, 1.161586260423064232e-03
7.693715393543243408e-03, 2.252300502732396126e-03, 1.564159989356994629e-02, 2.657264005392789841e-03
1.248360984027385712e-02, 3.522719955071806908e-03, 2.121382392942905426e-02, 2.065099542960524559e-03
8.321793749928474426e-03, 2.068145666271448135e-03, 1.490808371454477310e-02, 2.007727744057774544e-03
2.087208442389965057e-02, 3.882112680003046989e-03, 3.176259621977806091e-02, 3.644508309662342072e-03
7.794394623488187790e-03, 2.269758842885494232e-03, 1.532482821494340897e-02, 2.625722205266356468e-03
1.486171036958694458e-02, 4.866044968366622925e-03, 2.568072825670242310e-02, 4.409047309309244156e-03
6.938011385500431061e-03, 1.233999268151819706e-03, 6.512647960335016251e-03, 1.258686184883117676e-03
4.433738067746162415e-02, 4.480888321995735168e-02, 3.496133536100387573e-02, 4.481000080704689026e-02
4.099952429533004761e-02, 3.079710528254508972e-02, 2.925989590585231781e-02, 4.418772086501121521e-02
2.496794052422046661e-02, 3.786286804825067520e-03, 3.580546379089355469e-02, 2.771528437733650208e-03
4.480936378240585327e-02, 4.481000080704689026e-02, 3.899997845292091370e-02, 4.481000080704689026e-02
1.841218397021293640e-02, 5.763448774814605713e-03, 2.774803154170513153e-02, 5.831855349242687225e-03
1.752939447760581970e-02, 5.793598014861345291e-03, 2.743832394480705261e-02, 6.072412710636854172e-03
2.036044746637344360e-02, 3.813261399045586586e-03, 3.117612004280090332e-02, 3.722773166373372078e-03
1.336614973843097687e-02, 3.378999652341008186e-03, 2.217542380094528198e-02, 2.261661924421787262e-03
7.792707998305559158e-03, 2.251980127766728401e-03, 1.567763276398181915e-02, 2.625655382871627808e-03
4.301799088716506958e-02, 3.527991846203804016e-02, 3.404339775443077087e-02, 4.470081999897956848e-02
4.032352939248085022e-02, 2.197697572410106659e-02, 2.947195433080196381e-02, 4.270720481872558594e-02
1.019209902733564377e-02, 1.386253046803176403e-03, 7.925429381430149078e-03, 1.777424011379480362e-03
1.040623174048960209e-03, 2.514409134164452553e-03, 1.084848958998918533e-02, 2.746592974290251732e-03
1.683038473129272461e-02, 4.530086647719144821e-03, 2.833056822419166565e-02, 4.442699253559112549e-03
1.493876520544290543e-02, 5.366106983274221420e-03, 2.489050850272178650e-02, 4.640256520360708237e-03
4.480973631143569946e-02, 4.481000080704689026e-02, 4.017812758684158325e-02, 4.481000080704689026e-02
6.261273752897977829e-03, 8.747586398385465145e-04, 8.414420299232006073e-03, 1.628889469429850578e-03
4.305740818381309509e-02, 3.470856323838233948e-02, 3.413433209061622620e-02, 4.468382149934768677e-02
1.251305360347032547e-02, 3.360646776854991913e-03, 2.134437672793865204e-02, 2.127255080267786980e-03
3.640001267194747925e-02, 3.154017729684710503e-03, 3.007162176072597504e-02, 9.231076575815677643e-03
4.480972886085510254e-02, 4.481000080704689026e-02, 3.983572870492935181e-02, 4.481000080704689026e-02
2.541376836597919464e-02, 2.697476884350180626e-03, 2.750470116734504700e-02, 2.839935012161731720e-03
1.275813020765781403e-02, 4.051639232784509659e-03, 2.235424146056175232e-02, 3.515618154779076576e-03
2.246579155325889587e-02, 3.957923036068677902e-03, 3.354405239224433899e-02, 2.604173496365547180e-03
1.657200604677200317e-02, 3.881620010361075401e-03, 2.398491650819778442e-02, 2.294381614774465561e-03
1.316347531974315643e-02, 4.566473420709371567e-03, 2.325621619820594788e-02, 3.480797866359353065e-03
3.163819760084152222e-02, 3.088091034442186356e-03, 3.469606861472129822e-02, 3.506510285660624504e-03
9.020794183015823364e-03, 3.250738373026251793e-03, 1.731387898325920105e-02, 3.790939459577202797e-03
5.448913667351007462e-03, 2.467839512974023819e-03, 1.414567045867443085e-02, 1.136812497861683369e-03
1.833583228290081024e-02, 4.024632740765810013e-03, 2.890578284859657288e-02, 3.048585960641503334e-03
7.395149674266576767e-03, 9.006835753098130226e-04, 7.442082278430461884e-03, 1.492364564910531044e-03
6.204825825989246368e-03, 2.395558869466185570e-03, 1.578360423445701599e-02, 1.106114592403173447e-03
4.298929497599601746e-02, 2.925001643598079681e-02, 3.393613547086715698e-02, 4.442011937499046326e-02
3.596923872828483582e-02, 1.202389597892761230e-02, 2.866956405341625214e-02, 3.719947487115859985e-02
6.824576412327587605e-04, 2.076608361676335335e-03, 1.081165764480829239e-02, 2.431028056889772415e-03
1.309769507497549057e-02, 3.599684219807386398e-03, 2.727598883211612701e-02, 4.096699412912130356e-03
4.202766343951225281e-02, 3.665520111098885536e-03, 3.699230030179023743e-02, 5.259319674223661423e-03
4.430569708347320557e-02, 4.093328863382339478e-02, 3.816727548837661743e-02, 4.442084208130836487e-02
3.440606966614723206e-02, 2.477863337844610214e-03, 3.349989652633666992e-02, 2.005461370572447777e-03
6.148121901787817478e-04, 2.006249269470572472e-03, 1.042223442345857620e-02, 2.339682541787624359e-03
1.309864129871129990e-02, 5.089572630822658539e-03, 2.822328358888626099e-02, 4.995563067495822906e-03
4.480945691466331482e-02, 4.481000080704689026e-02, 3.928302228450775146e-02, 4.481000080704689026e-02
1.252211350947618484e-02, 4.489979241043329239e-03, 1.889290660619735718e-02, 2.133294008672237396e-03
2.218894101679325104e-02, 5.748840514570474625e-03, 3.051124326884746552e-02, 5.132871679961681366e-03
4.265600815415382385e-02, 3.843516111373901367e-02, 3.380437195301055908e-02, 4.476939141750335693e-02
1.369628868997097015e-02, 5.070664454251527786e-03, 2.635184116661548615e-02, 5.109819583594799042e-03
1.035079825669527054e-02, 4.008659161627292633e-03, 1.751018129289150238e-02, 2.079446334391832352e-03
1.294491067528724670e-02, 3.331759711727499962e-03, 2.235768549144268036e-02, 2.299955813214182854e-03
1.130608026869595051e-03, 2.380711259320378304e-03, 1.099522504955530167e-02, 2.660203259438276291e-03
6.365054752677679062e-03, 2.217206405475735664e-03, 1.604721136391162872e-02, 2.336370525881648064e-03
1.400434062816202641e-03, 2.176356734707951546e-03, 1.043497771024703979e-02, 2.409766428172588348e-03
7.326608058065176010e-03, 8.945271838456392288e-04, 7.002898026257753372e-03, 1.104066031984984875e-03
1.709650643169879913e-02, 3.476557787507772446e-03, 2.751381695270538330e-02, 3.729272866621613503e-03
1.705777086317539215e-02, 3.413582220673561096e-03, 2.126213908195495605e-02, 1.942990813404321671e-03
1.469296170398592949e-03, 2.190900966525077820e-03, 1.034932676702737808e-02, 2.423452213406562805e-03
5.545279011130332947e-03, 2.222016686573624611e-03, 1.546181552112102509e-02, 2.477964852005243301e-03
7.128593977540731430e-03, 1.235624426044523716e-03, 6.567021831870079041e-03, 1.273279893212020397e-03
1.328826416283845901e-02, 5.840246099978685379e-03, 2.713579870760440826e-02, 3.972032107412815094e-03
1.261387951672077179e-02, 3.193988930433988571e-03, 2.081890963017940521e-02, 2.140016527846455574e-03
4.292237386107444763e-02, 3.402247279882431030e-02, 3.385876491665840149e-02, 4.469760507345199585e-02
4.426395520567893982e-02, 3.735239431262016296e-02, 3.823931887745857239e-02, 4.380076378583908081e-02
7.394412066787481308e-03, 8.952910429798066616e-04, 7.391492836177349091e-03, 1.475829049013555050e-03
1.413548132404685020e-03, 2.202722243964672089e-03, 1.046574115753173828e-02, 2.456238493323326111e-03
1.263296976685523987e-02, 3.341527190059423447e-03, 2.079426497220993042e-02, 2.289821160957217216e-03
4.480954632163047791e-02, 4.481000080704689026e-02, 3.968388587236404419e-02, 4.481000080704689026e-02
7.279854267835617065e-03, 9.248377173207700253e-04, 7.291655521839857101e-03, 1.408103504218161106e-03
4.480968788266181946e-02, 4.481000080704689026e-02, 3.982991352677345276e-02, 4.481000080704689026e-02
1.111907768063247204e-03, 2.620544750243425369e-03, 1.130809634923934937e-02, 2.917386824265122414e-03
1.984854787588119507e-02, 3.587247105315327644e-03, 2.274657413363456726e-02, 1.812324509955942631e-03
1.347921788692474365e-02, 5.910706706345081329e-03, 2.737963758409023285e-02, 3.901037387549877167e-03
9.887255728244781494e-03, 6.037433631718158722e-03, 2.183695137500762939e-02, 4.563040100038051605e-03
7.438794244080781937e-03, 2.289148047566413879e-03, 1.538032386451959610e-02, 2.459590556100010872e-03
1.528048887848854065e-03, 2.174696652218699455e-03, 1.019430253654718399e-02, 2.391130430623888969e-03
7.436562795192003250e-03, 8.997260592877864838e-04, 7.397213950753211975e-03, 1.469326787628233433e-03
2.980543300509452820e-02, 3.238126635551452637e-03, 2.764226496219635010e-02, 7.014098577201366425e-03
3.987586125731468201e-02, 2.406684216111898422e-03, 3.523211926221847534e-02, 6.318517494946718216e-03
7.177165243774652481e-03, 8.725645020604133606e-04, 7.149450946599245071e-03, 1.239123288542032242e-03
4.216015338897705078e-02, 2.346877939999103546e-03, 3.649509698152542114e-02, 7.191794924437999725e-03
3.887653723359107971e-02, 2.349348505958914757e-03, 3.395503759384155273e-02, 6.060049403458833694e-03
6.618665996938943863e-03, 9.032462839968502522e-04, 8.334155194461345673e-03, 1.742407330311834812e-03
2.375421673059463501e-02, 3.922489937394857407e-03, 3.345731645822525024e-02, 2.453569089993834496e-03
8.819912560284137726e-03, 3.322163363918662071e-03, 1.626374013721942902e-02, 3.788772039115428925e-03
7.933271117508411407e-03, 2.257530111819505692e-03, 1.569064892828464508e-02, 2.676124451681971550e-03
2.210291847586631775e-02, 5.633689463138580322e-03, 3.043753281235694885e-02, 5.149421747773885727e-03
3.077600896358489990e-02, 3.210404189303517342e-03, 3.467085584998130798e-02, 3.461778396740555763e-03
1.317166537046432495e-02, 4.096486140042543411e-03, 2.270033396780490875e-02, 3.772992407903075218e-03
1.779732294380664825e-02, 2.817084314301609993e-03, 2.515082992613315582e-02, 2.183682750910520554e-03
4.414329305291175842e-02, 3.642278537154197693e-02, 3.773042559623718262e-02, 4.378996416926383972e-02
1.249233260750770569e-02, 3.716682316735386848e-03, 2.361641824245452881e-02, 3.100089961662888527e-03
2.214889600872993469e-02, 5.784505978226661682e-03, 3.044813126325607300e-02, 5.208774469792842865e-03
1.229891926050186157e-02, 3.577088471502065659e-03, 2.103780768811702728e-02, 2.304377499967813492e-03
1.754102297127246857e-02, 3.135909093543887138e-03, 2.459519542753696442e-02, 2.126719569787383080e-03
3.227040916681289673e-02, 2.871876116842031479e-03, 3.558582440018653870e-02, 3.488679649308323860e-03
7.193085271865129471e-03, 9.096697904169559479e-04, 7.462270092219114304e-03, 1.510226051323115826e-03
1.290860492736101151e-02, 5.272239912301301956e-03, 2.390682697296142578e-02, 3.373477607965469360e-03
7.146737072616815567e-03, 9.753641788847744465e-04, 7.927875034511089325e-03, 1.669569755904376507e-03
1.491285953670740128e-02, 5.203801207244396210e-03, 2.528613060712814331e-02, 4.742016084492206573e-03
2.513117901980876923e-02, 3.670433303341269493e-03, 3.582866117358207703e-02, 2.889195689931511879e-03
1.752530783414840698e-02, 3.451580880209803581e-03, 2.109880745410919189e-02, 1.964647555723786354e-03
4.002717509865760803e-02, 2.379112318158149719e-02, 2.876049838960170746e-02, 4.301844909787178040e-02
2.421280927956104279e-02, 3.924697171896696091e-03, 3.377503901720046997e-02, 2.457947935909032822e-03
4.268754646182060242e-02, 2.667901851236820221e-02, 3.327433392405509949e-02, 4.455641657114028931e-02
1.290443073958158493e-02, 3.687860677018761635e-03, 2.399174682796001434e-02, 3.293261630460619926e-03
1.781034469604492188e-02, 5.809358786791563034e-03, 2.713023871183395386e-02, 5.613243672996759415e-03
1.928699947893619537e-02, 2.709873719140887260e-03, 2.644069492816925049e-02, 2.290480770170688629e-03
2.611757814884185791e-02, 2.888674847781658173e-03, 2.586208283901214600e-02, 3.448142204433679581e-03
1.055997051298618317e-02, 4.344767425209283829e-03, 1.727314479649066925e-02, 2.179064787924289703e-03
9.643176570534706116e-03, 3.465209156274795532e-03, 1.811278425157070160e-02, 3.730386495590209961e-03
1.360355410724878311e-02, 5.324147175997495651e-03, 2.812887914478778839e-02, 5.129985976964235306e-03
4.480953142046928406e-02, 4.481000080704689026e-02, 3.935216739773750305e-02, 4.481000080704689026e-02
1.069834688678383827e-03, 2.568490570411086082e-03, 1.083320099860429764e-02, 2.803090261295437813e-03
8.249080739915370941e-03, 2.249028766527771950e-03, 1.520495396107435226e-02, 2.304368186742067337e-03
1.254878565669059753e-02, 3.496109973639249802e-03, 2.095812559127807617e-02, 2.285237889736890793e-03
1.774673163890838623e-02, 3.110416932031512260e-03, 2.503750100731849670e-02, 2.283876994624733925e-03
9.103230200707912445e-03, 3.348725149407982826e-03, 1.663400419056415558e-02, 3.605357138440012932e-03
1.083334675058722496e-03, 2.527770120650529861e-03, 1.152211986482143402e-02, 2.845095237717032433e-03
1.921678520739078522e-02, 3.502951469272375107e-03, 2.265170216560363770e-02, 1.790682319551706314e-03
8.819912560284137726e-03, 3.322163363918662071e-03, 1.626374013721942902e-02, 3.788772039115428925e-03
1.347921788692474365e-02, 5.910706706345081329e-03, 2.737963758409023285e-02, 3.901037387549877167e-03
1.915861479938030243e-02, 3.942071460187435150e-03, 2.918272092938423157e-02, 3.109902841970324516e-03
4.177878424525260925e-02, 2.282217144966125488e-03, 3.681379184126853943e-02, 6.858608685433864594e-03
2.435225620865821838e-02, 2.693614689633250237e-03, 2.700707502663135529e-02, 2.780178096145391464e-03
7.456968538463115692e-03, 9.107674704864621162e-04, 7.309340406209230423e-03, 1.456232857890427113e-03
2.223339863121509552e-02, 5.934986285865306854e-03, 3.053476847708225250e-02, 5.200168583542108536e-03
1.528229471296072006e-02, 5.434995517134666443e-03, 2.516924217343330383e-02, 4.801977425813674927e-03
1.265559904277324677e-02, 4.149278625845909119e-03, 2.209925837814807892e-02, 3.591289510950446129e-03
4.480949789285659790e-02, 4.481000080704689026e-02, 3.918763995170593262e-02, 4.481000080704689026e-02
1.579645648598670959e-02, 4.701549187302589417e-03, 2.771207317709922791e-02, 4.157546442002058029e-03
2.214301936328411102e-02, 5.786518566310405731e-03, 3.045002743601799011e-02, 5.274737253785133362e-03
3.146624937653541565e-02, 3.039877628907561302e-03, 3.478359058499336243e-02, 3.515902440994977951e-03
4.100939258933067322e-02, 2.846767194569110870e-02, 2.960636653006076813e-02, 4.377644881606101990e-02
3.104371018707752228e-02, 3.200934501364827156e-03, 3.454127162694931030e-02, 3.477909136563539505e-03
1.812016218900680542e-02, 4.950597416609525681e-03, 3.009729832410812378e-02, 3.726246766746044159e-03
1.300484500825405121e-02, 4.422146826982498169e-03, 2.433340996503829956e-02, 3.501238068565726280e-03
1.491050608456134796e-02, 5.129036493599414825e-03, 2.507894299924373627e-02, 4.441512282937765121e-03
1.759506575763225555e-02, 5.595650523900985718e-03, 2.674599923193454742e-02, 5.422923248261213303e-03
1.651255227625370026e-02, 3.574066329747438431e-03, 2.726892009377479553e-02, 3.614275250583887100e-03
1.858914829790592194e-02, 2.700468292459845543e-03, 2.616922929883003235e-02, 2.295486163347959518e-03
1.789008080959320068e-02, 2.759207738563418388e-03, 2.527442015707492828e-02, 2.216295571997761726e-03
1.823952980339527130e-02, 3.963588271290063858e-03, 2.882946282625198364e-02, 3.045622492209076881e-03
4.310907050967216492e-02, 3.644617646932601929e-02, 3.422530367970466614e-02, 4.470396041870117188e-02
8.313079364597797394e-03, 2.073559677228331566e-03, 1.487353164702653885e-02, 2.067750552669167519e-03
5.635138368234038353e-04, 1.867713290266692638e-03, 9.835866279900074005e-03, 2.014609286561608315e-03
4.466060921549797058e-02, 4.480993375182151794e-02, 3.703371435403823853e-02, 4.481000080704689026e-02
8.319094777107238770e-03, 9.999643079936504364e-04, 7.799331564456224442e-03, 1.474222517572343349e-03
1.302151381969451904e-02, 5.471949931234121323e-03, 2.393305674195289612e-02, 3.338987240567803383e-03
3.468431159853935242e-02, 7.875629700720310211e-03, 2.926904521882534027e-02, 3.216483443975448608e-02
1.333273295313119888e-02, 5.143857095390558243e-03, 2.578174509108066559e-02, 4.625254310667514801e-03
1.664949767291545868e-02, 3.313984954729676247e-03, 2.757182531058788300e-02, 3.306502476334571838e-03
4.303235560655593872e-02, 9.786301292479038239e-03, 3.593945130705833435e-02, 1.106033287942409515e-02
1.637686416506767273e-02, 4.523082170635461807e-03, 2.828572876751422882e-02, 4.229254089295864105e-03
1.310800015926361084e-02, 5.836664699018001556e-03, 2.684506215155124664e-02, 3.915856592357158661e-03
2.330471388995647430e-02, 3.982675727456808090e-03, 3.360733762383460999e-02, 2.474896144121885300e-03
1.910865306854248047e-02, 3.018485149368643761e-03, 2.591523155570030212e-02, 2.336274366825819016e-03
7.169833872467279434e-03, 8.810646249912679195e-04, 7.094469387084245682e-03, 1.231278991326689720e-03
1.382079999893903732e-02, 5.170643329620361328e-03, 2.622190304100513458e-02, 4.609090276062488556e-03
1.444669533520936966e-02, 5.275411531329154968e-03, 2.796473912894725800e-02, 5.296191200613975525e-03
1.087337033823132515e-03, 2.384872641414403915e-03, 1.108221337199211121e-02, 2.677957993000745773e-03
1.861070096492767334e-02, 3.361530834808945656e-03, 2.231321856379508972e-02, 2.293493598699569702e-03
1.303219981491565704e-02, 5.090842954814434052e-03, 2.427265979349613190e-02, 4.226111806929111481e-03
1.839123107492923737e-02, 3.957478329539299011e-03, 2.912881970405578613e-02, 3.071096027269959450e-03
9.424910880625247955e-03, 3.375185653567314148e-03, 1.806109398603439331e-02, 3.628692589700222015e-03
7.032806519418954849e-03, 1.361172064207494259e-03, 5.150129552930593491e-03, 9.261958766728639603e-04
1.312274299561977386e-02, 3.413790604099631310e-03, 2.328109554946422577e-02, 2.546051051467657089e-03
1.231870148330926895e-02, 4.091217648237943649e-03, 2.165926620364189148e-02, 3.225330263376235962e-03
1.029773801565170288e-02, 5.657621659338474274e-03, 2.253812178969383240e-02, 4.733500070869922638e-03
2.310232631862163544e-02, 2.722723409533500671e-03, 2.646947093307971954e-02, 2.673799404874444008e-03
1.575415767729282379e-02, 4.830182995647192001e-03, 2.760945819318294525e-02, 4.314151126891374588e-03
4.207250475883483887e-02, 2.247785450890660286e-03, 3.614769876003265381e-02, 7.310512941330671310e-03
3.178659453988075256e-02, 2.976040821522474289e-03, 3.575450554490089417e-02, 3.500686492770910263e-03
1.295573823153972626e-02, 5.798276048153638840e-03, 2.662975713610649109e-02, 3.979668021202087402e-03
1.875037327408790588e-02, 5.302686709910631180e-03, 3.022640943527221680e-02, 4.071268718689680099e-03
4.335519298911094666e-02, 1.182351913303136826e-02, 3.607833385467529297e-02, 1.067152619361877441e-02
1.101910718716681004e-03, 2.485011937096714973e-03, 1.115009654313325882e-02, 2.771600615233182907e-03
5.408215802162885666e-03, 2.229162724688649178e-03, 1.483163330703973770e-02, 2.706190571188926697e-03
7.860571146011352539e-03, 2.236028201878070831e-03, 1.631995849311351776e-02, 2.358753932639956474e-03
4.259781911969184875e-02, 2.277933992445468903e-02, 3.337920084595680237e-02, 4.427081719040870667e-02
7.424797397106885910e-03, 9.095108252950012684e-04, 7.451049517840147018e-03, 1.529646106064319611e-03
1.457614917308092117e-02, 4.048198927193880081e-03, 2.651981264352798462e-02, 3.620956325903534889e-03
1.839812472462654114e-02, 3.307047300040721893e-03, 2.240509912371635437e-02, 2.098459051921963692e-03
1.392851956188678741e-02, 5.204401910305023193e-03, 2.653221599757671356e-02, 4.818532615900039673e-03
4.480966180562973022e-02, 4.481000080704689026e-02, 3.914424404501914978e-02, 4.481000080704689026e-02
8.158378303050994873e-03, 2.262234920635819435e-03, 1.502364035695791245e-02, 2.375719370320439339e-03
4.480982944369316101e-02, 4.481000080704689026e-02, 3.975217789411544800e-02, 4.481000080704689026e-02
1.262968964874744415e-02, 3.302420023828744888e-03, 2.150079049170017242e-02, 2.176432637497782707e-03
3.077600896358489990e-02, 3.210404189303517342e-03, 3.467085584998130798e-02, 3.461778396740555763e-03
7.131832186132669449e-03, 2.305246889591217041e-03, 1.438976358622312546e-02, 3.051900537684559822e-03
